deltaTime(s)	Time(s)	Roll(rad)	Pitch(rad)	Yaw(rad)	RollSpeed(rad/s)	PitchSpeed(rad/s)	YawSpeed(rad/s)	Motor1(PWM)	Motor2(PWM)	Motor3(PWM)	Motor4(PWM)	
0.28652239 	58.10474229	-0.01231629	0.02535343	1.74155056	-0.00008859	-0.00036150	0.00094957	900	900	900	900
0.42993736 	58.53467965	-0.01230563	0.02527574	1.74154568	0.00025045	0.00028439	-0.00089925	900	900	900	900
0.25113940 	58.78581905	-0.01230812	0.02530838	1.74151611	0.00043429	0.00070211	-0.00069120	900	900	900	900
0.27173901 	59.05755806	-0.01231287	0.02529489	1.74144244	-0.00011871	-0.00124597	0.00038842	900	900	900	900
0.23031044 	59.28786850	-0.01233208	0.02532896	1.74136806	-0.00052768	-0.00185717	0.00062265	900	900	900	900
0.30847216 	59.59634066	-0.01234168	0.02536129	1.74140477	-0.00029576	-0.00026295	0.00021164	900	900	900	900
0.34600234 	59.94234300	-0.01240245	0.02530908	1.74141657	0.00006628	0.00012738	-0.00008708	900	900	900	900
0.21931791 	60.16166091	-0.01242651	0.02526683	1.74143064	0.00101408	0.00013305	0.00076199	900	900	900	900
0.04269457 	60.20435548	-0.01249903	0.02527078	1.74142087	-0.00097787	-0.00248079	0.00202399	900	900	900	900
0.06643105 	60.27078652	-0.01255952	0.02530072	1.74138665	-0.00006145	-0.00057550	0.00107674	900	900	900	900
0.06261086 	60.33339739	-0.01253471	0.02531117	1.74142838	0.00133224	-0.00031308	0.00223132	900	900	900	900
0.16229010 	60.49568748	-0.01251323	0.02538891	1.74124146	0.00117593	-0.00110556	-0.00045068	900	900	900	900
0.44066501 	60.93635249	-0.01251474	0.02537364	1.74096096	0.00074033	-0.00066282	-0.00004539	900	900	900	900
0.35362744 	61.28997993	-0.01246727	0.02528935	1.74078262	0.00060263	-0.00015019	0.00011320	900	900	900	900
0.19283509 	61.48281503	-0.01245955	0.02525747	1.74061239	0.00047428	-0.00037204	-0.00245904	900	900	900	900
0.36230850 	61.84512353	-0.01242897	0.02523788	1.74044597	0.00066891	-0.00091517	-0.00197251	900	900	900	900
0.37269115 	62.21781468	-0.01243329	0.02522824	1.74036682	0.00102756	0.00049882	-0.00055467	900	900	900	900
0.19160438 	62.40941906	-0.01240495	0.02519118	1.74045026	-0.00012352	-0.00075041	0.00050064	900	900	900	900
0.01399755 	62.42341661	-0.01237442	0.02522691	1.74053943	-0.00097816	0.00020269	0.00148186	900	900	900	900
