deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.25489926;66.89439702;-0.00418792;0.00125101;-1.09381962;0.00023236;0.00056019;0.00053903 
0.28991222;67.18430924;-0.00420249;0.00130113;-1.09372389;0.00058261;-0.00120444;-0.00034386 
0.26978540;67.45409465;-0.00413194;0.00134679;-1.09361100;0.00021148;0.00124947;0.00110789 
0.28040814;67.73450279;-0.00415123;0.00134407;-1.09364045;0.00006211;-0.00016253;0.00265333 
0.27021551;68.00471830;-0.00413453;0.00137050;-1.09362972;-0.00075828;-0.00010080;-0.00009394 
0.32605076;68.33076906;-0.00414255;0.00136378;-1.09356964;-0.00020919;-0.00139661;0.00434128 
0.33586812;68.66663718;-0.00410458;0.00137242;-1.09356928;0.00010515;-0.00170990;0.00059392 
0.33116889;68.99780607;-0.00412126;0.00138096;-1.09359300;-0.00216342;-0.00052983;0.00139750 
0.36713886;69.36494493;-0.00404872;0.00137725;-1.09360301;0.00061481;-0.00078709;0.00184732 
0.38687730;69.75182223;-0.00398220;0.00144542;-1.09355319;0.00039411;-0.00086328;0.00268398 
0.26995516;70.02177739;-0.00395745;0.00143199;-1.09351516;-0.00062181;0.00076197;0.00311699 
0.33103538;70.35281277;-0.00393699;0.00142686;-1.09364748;-0.00059598;0.00018312;-0.00095367 
0.31021762;70.66303039;-0.00393647;0.00137275;-1.09355247;0.00092814;-0.00221297;0.00463234 
0.28398585;70.94701624;-0.00389886;0.00138196;-1.09357786;0.00130224;-0.00249526;0.00212038 
0.34484577;71.29186201;-0.00392423;0.00145418;-1.09366691;-0.00204452;0.00205623;-0.00065572 
0.23352575;71.52538776;-0.00388908;0.00143330;-1.09360957;-0.00054261;-0.00013940;0.00092010 
0.27879047;71.80417824;-0.00382546;0.00142359;-1.09363985;0.00028606;-0.00084174;0.00141860 
0.27885723;72.08303547;-0.00361728;0.00143753;-1.09369123;0.00085196;-0.00130728;0.00119763 
0.31457186;72.39760733;-0.00377128;0.00145470;-1.09358585;-0.00132939;-0.00024198;0.00325763 
0.37053204;72.76813936;-0.00384567;0.00149072;-1.09362364;0.00120695;0.00208329;-0.00144691 
0.32544541;73.09358478;-0.00393346;0.00156442;-1.09363484;0.00048822;0.00081026;-0.00036635 
0.36017108;73.45375586;-0.00394146;0.00152503;-1.09355235;0.00013082;-0.00127723;0.00318641 
0.31977606;73.77353191;-0.00396135;0.00155585;-1.09351611;-0.00051570;-0.00084954;0.00192694 
0.42691946;74.20045137;-0.00390083;0.00151473;-1.09353220;0.00015029;-0.00166658;0.00117411 
0.43670487;74.63715625;-0.00394970;0.00145333;-1.09349644;-0.00006221;-0.00051663;-0.00022908 
0.31725836;74.95441461;-0.00392041;0.00145221;-1.09355736;0.00061898;-0.00022720;0.00259218 
0.30956340;75.26397800;-0.00397086;0.00148259;-1.09362662;-0.00058454;0.00020979;0.00058396 
0.37063861;75.63461661;-0.00395129;0.00166540;-1.09393477;0.00048794;-0.00162800;-0.00794662 
0.34492612;75.97954273;-0.00396285;0.00161987;-1.09362638;-0.00010035;0.00029991;0.01305072 
0.27396131;76.25350404;-0.00394247;0.00158871;-1.09396029;0.00008462;-0.00355771;0.00293769 
0.33991551;76.59341955;-0.00393792;0.00158194;-1.09379697;0.00029225;-0.00160660;-0.00170836 
0.33518744;76.92860699;-0.00393924;0.00162466;-1.09374917;0.00032522;0.00004451;0.00301415 
0.32965159;77.25825858;-0.00395041;0.00166294;-1.09382117;-0.00077226;-0.00028628;0.00160488 
0.26888657;77.52714515;-0.00398478;0.00167657;-1.09384906;-0.00066977;-0.00016120;0.00173875 
0.32470298;77.85184813;-0.00395304;0.00174241;-1.09392011;0.00025760;-0.00045823;0.00040846 
0.35056877;78.20241690;-0.00398687;0.00172670;-1.09392262;-0.00065407;-0.00145989;0.00300506 
0.28405166;78.48646855;-0.00395180;0.00176638;-1.09393346;-0.00051282;0.00029680;0.00096447 
0.43646407;78.92293262;-0.00390061;0.00179236;-1.09398293;0.00129238;-0.00119925;0.00148004 
0.34529996;79.26823258;-0.00388738;0.00180669;-1.09403682;0.00008244;0.00152632;0.00173886 
0.37596631;79.64419889;-0.00383328;0.00179259;-1.09432948;-0.00017017;-0.00666667;0.00050290 
0.33989406;79.98409295;-0.00382851;0.00180672;-1.09394646;-0.00050168;-0.00043454;0.00529998 
0.38123703;80.36532998;-0.00384933;0.00176408;-1.09407759;-0.00110667;-0.00303458;0.00905444 
0.32466960;80.68999958;-0.00390587;0.00182634;-1.09420228;-0.00064835;-0.00020739;-0.00485155 
0.29942012;80.98941970;-0.00386921;0.00176463;-1.09411395;0.00008359;-0.00125823;0.00546889 
0.32964015;81.31905985;-0.00393249;0.00174377;-1.09418118;-0.00039216;-0.00299882;0.00306269 
0.28395963;81.60301948;-0.00394508;0.00176896;-1.09410203;-0.00130120;0.00038888;-0.00035694 
0.33513880;81.93815827;-0.00390111;0.00173623;-1.09399843;0.00068492;0.00046509;0.00432357 
0.43210292;82.37026119;-0.00399004;0.00170572;-1.09406173;0.00009736;0.00055440;0.00181346 
0.44214416;82.81240535;-0.00395414;0.00168376;-1.09409440;-0.00046050;-0.00103815;0.00038036 
0.43714309;83.24954844;-0.00392783;0.00165434;-1.09405708;-0.00050508;0.00002377;0.00218401 
0.43686938;83.68641782;-0.00400823;0.00167117;-1.09402800;0.00000876;0.00021612;0.00221006 
0.43232703;84.11874485;-0.00405518;0.00168536;-1.09407198;-0.00012147;0.00041466;-0.00112920 
0.46258378;84.58132863;-0.00403371;0.00167663;-1.09408927;-0.00054131;0.00034775;0.00179061 
0.40136290;84.98269153;-0.00403600;0.00163329;-1.09407008;-0.00047129;-0.00020757;0.00125785 
0.43690801;85.41959953;-0.00405841;0.00162939;-1.09403133;-0.00035448;-0.00078055;0.00044743 
0.45730519;85.87690473;-0.00406291;0.00157998;-1.09399557;-0.00028834;-0.00013035;0.00204612 
0.39696360;86.27386832;-0.00401950;0.00158196;-1.09393001;0.00001194;-0.00032903;0.00137507 
0.27926254;86.55313087;-0.00395829;0.00157603;-1.09388733;0.00034549;-0.00090038;0.00149779 
0.20288610;86.75601697;-0.00393213;0.00156205;-1.09384632;-0.00086684;-0.00115318;0.00239666 
0.31996274;87.07597971;-0.00393166;0.00158551;-1.09382463;-0.00031355;-0.00181018;0.00271363 
0.25885105;87.33483076;-0.00395260;0.00152540;-1.09373868;-0.00003740;-0.00153502;0.00296037 
0.30436230;87.63919306;-0.00391280;0.00151712;-1.09381998;0.00023110;-0.00148045;0.00122970 
0.29940176;87.93859482;-0.00387800;0.00150084;-1.09383571;-0.00025192;0.00035017;0.00077999 
0.25033021;88.18892503;-0.00385243;0.00145168;-1.09393811;-0.00024715;-0.00124914;0.00150494 
0.32469249;88.51361752;-0.00384470;0.00142006;-1.09397793;0.00035106;-0.00156167;0.00130493 
0.23332739;88.74694490;-0.00379785;0.00140300;-1.09400797;-0.00000446;-0.00041243;0.00200264 
0.21806455;88.96500945;-0.00377634;0.00139449;-1.09401596;-0.00017878;-0.00088305;0.00155214 
0.31649208;89.28150153;-0.00373834;0.00136993;-1.09397292;-0.00019284;0.00051106;0.00031403 
0.40154552;89.68304706;-0.00371956;0.00139052;-1.09399259;-0.00016040;0.00074732;-0.00073680 
0.39109612;90.07414317;-0.00370601;0.00132771;-1.09387684;-0.00078742;0.00043530;0.00207563 
0.42184663;90.49598980;-0.00367979;0.00125657;-1.09384000;-0.00032829;-0.00046111;0.00276297 
0.42737389;90.92336369;-0.00369018;0.00123760;-1.09380698;-0.00075881;-0.00008608;0.00014945 
0.36051941;91.28388309;-0.00364683;0.00120224;-1.09372401;-0.00007170;-0.00194288;0.00121153 
0.16225386;91.44613695;-0.00369969;0.00114462;-1.09365392;-0.00069884;-0.00269015;0.00391762 
0.22828507;91.67442203;-0.00368847;0.00112128;-1.09358764;-0.00003515;-0.00228877;0.00325880 
0.34570241;92.02012444;-0.00368202;0.00101647;-1.09356725;0.00146808;-0.00493075;0.00214309 
0.16246367;92.18258810;-0.00377605;0.00100335;-1.09345818;-0.00030047;-0.00369330;0.00286574 
0.35574293;92.53833103;-0.00385012;0.00107827;-1.09347415;0.00157735;-0.00010660;0.00148084 
0.19281292;92.73114395;-0.00381268;0.00099828;-1.09344161;0.00053963;-0.00113079;0.00296570 
0.07130456;92.80244851;-0.00386712;0.00106301;-1.09352434;-0.00083207;-0.00115752;-0.00518492 
0.06575799;92.86820650;-0.00385170;0.00110875;-1.09335041;0.00077622;0.00062316;0.00044976 
0.00465512;92.87286162;-0.00381573;0.00101778;-1.09321404;-0.00216723;-0.00240047;0.00790965 
0.00459099;92.87745261;-0.00381020;0.00098220;-1.09320283;0.00009101;-0.00241096;0.00078683 
0.00489998;92.88235259;-0.00381594;0.00094189;-1.09313178;-0.00099165;-0.00281792;0.00413314 
0.00467825;92.88703084;-0.00379421;0.00093539;-1.09309649;0.00068813;0.00007560;-0.00042909 
0.00462341;92.89165425;-0.00383008;0.00091682;-1.09314430;0.00001183;-0.00148700;-0.00157030 
0.00464106;92.89629531;-0.00383306;0.00098500;-1.09303093;0.00014564;0.00382658;-0.00184988 
0.00488615;92.90118146;-0.00388223;0.00094448;-1.09303534;-0.00053064;-0.00235345;0.00602509 
0.22448850;93.12566996;-0.00392142;0.00097301;-1.09297347;-0.00153233;-0.00134380;-0.00200123 
0.24962020;93.37529016;-0.00387582;0.00092812;-1.09280992;-0.00043638;-0.00068125;0.00541861 
0.26477790;93.64006805;-0.00388958;0.00096014;-1.09282875;0.00148748;-0.00036211;0.00086910 
0.25498605;93.89505410;-0.00395096;0.00102120;-1.09284556;-0.00162688;0.00160931;-0.00149325 
0.26464462;94.15969872;-0.00394599;0.00099110;-1.09282994;0.00037347;0.00127030;-0.00063331 
0.36653352;94.52623224;-0.00390519;0.00103824;-1.09281790;0.00004693;-0.00068364;0.00186976 
0.30539298;94.83162522;-0.00392272;0.00106171;-1.09275544;-0.00017338;0.00023486;0.00111473 
0.26534247;95.09696770;-0.00391021;0.00110531;-1.09275043;-0.00029984;0.00007869;0.00127323 
0.26452756;95.36149526;-0.00389700;0.00114749;-1.09268475;0.00062223;-0.00210064;0.00268844 
0.31044483;95.67194009;-0.00390885;0.00121698;-1.09264934;-0.00008921;-0.00062977;0.00060135 
0.28495812;95.95689821;-0.00395008;0.00124859;-1.09262478;-0.00056739;-0.00044596;0.00148867 
0.28557825;96.24247646;-0.00394820;0.00135549;-1.09261131;0.00017239;-0.00024835;0.00117502 
0.28489995;96.52737641;-0.00394066;0.00137501;-1.09260988;0.00040492;-0.00064579;0.00176486 
0.29506803;96.82244444;-0.00394739;0.00144212;-1.09257615;-0.00116524;-0.00037511;0.00112762 
0.24962282;97.07206726;-0.00389183;0.00149151;-1.09251499;-0.00001311;-0.00003541;0.00037629 
0.32597208;97.39803934;-0.00377249;0.00152700;-1.09252119;0.00101738;0.00033365;0.00227227 
0.33041930;97.72845864;-0.00368297;0.00157626;-1.09254038;-0.00027893;-0.00020985;0.00274801 
0.29198837;98.02044702;-0.00362555;0.00160345;-1.09253716;-0.00015950;-0.00108910;0.00135959 
0.29998493;98.32043195;-0.00358180;0.00161703;-1.09254205;-0.00052449;-0.00265705;0.00360271 
0.07620573;98.39663768;-0.00365774;0.00166676;-1.09260976;0.00470410;0.00201625;0.00020222 
0.00474668;98.40138435;-0.00392304;0.00164622;-1.09263408;-0.00092583;-0.00424511;0.00541186 
0.00463033;98.40601468;-0.00400330;0.00168132;-1.09258616;0.00071845;-0.00183995;-0.00271970 
0.00462461;98.41063929;-0.00384296;0.00170476;-1.09251976;0.00095911;-0.00045044;0.00422053 
0.00493741;98.41557670;-0.00375822;0.00169644;-1.09257233;0.00027034;-0.00126759;0.00163356 
0.04538584;98.46096253;-0.00377630;0.00170563;-1.09260929;-0.00040962;-0.00107698;-0.00048503 
0.32465816;98.78562069;-0.00379294;0.00179951;-1.09262478;-0.00010007;0.00034792;-0.00014053 
0.31972170;99.10534239;-0.00385557;0.00182697;-1.09256697;0.00019224;0.00023494;0.00337700 
0.46767950;99.57302189;-0.00391887;0.00186742;-1.09268510;0.00016473;-0.00057280;0.00029053 
0.32979870;99.90282059;-0.00400108;0.00196210;-1.09269261;-0.00090782;0.00051155;-0.00076608 
0.32030153;100.22312212;-0.00403268;0.00196445;-1.09268081;-0.00043480;-0.00042052;0.00367959 
0.29529452;100.51841664;-0.00403397;0.00195594;-1.09269655;0.00050594;-0.00073706;0.00463248 
0.27533960;100.79375625;-0.00404619;0.00201842;-1.09281635;-0.00010317;0.00006292;0.00063674 
0.35079122;101.14454746;-0.00407182;0.00200802;-1.09277058;0.00005655;-0.00147430;0.00071507 
0.29509830;101.43964577;-0.00406073;0.00203532;-1.09281850;-0.00010442;-0.00078321;0.00196592 
0.27993917;101.71958494;-0.00400644;0.00203299;-1.09287703;0.00006478;-0.00055958;0.00239724 
0.31576347;102.03534842;-0.00403372;0.00207886;-1.09284186;0.00056603;-0.00040350;0.00276930 
0.35072088;102.38606930;-0.00409173;0.00205030;-1.09293389;-0.00087349;0.00116640;0.00005214 
0.28497171;102.67104101;-0.00404574;0.00207670;-1.09294605;-0.00013479;-0.00036040;-0.00056026 
0.26476765;102.93580866;-0.00405820;0.00206577;-1.09293497;0.00014275;-0.00107333;0.00177792 
0.27525806;103.21106672;-0.00406538;0.00209300;-1.09298241;0.00005001;-0.00085654;0.00202313 
0.28528976;103.49635649;-0.00402429;0.00208380;-1.09304976;0.00037866;-0.00152240;0.00095092 
0.24949980;103.74585629;-0.00400351;0.00213990;-1.09303474;-0.00014217;0.00043625;0.00097420 
0.34085250;104.08670878;-0.00391626;0.00213783;-1.09297884;-0.00132756;-0.00063609;0.00279173 
0.33145261;104.41816139;-0.00381994;0.00213602;-1.09301472;0.00182305;-0.00144625;0.00568619 
0.38625383;104.80441523;-0.00384018;0.00215075;-1.09305441;-0.00047298;-0.00276874;-0.00135431 
0.25471759;105.05913281;-0.00382905;0.00220077;-1.09297287;-0.00019046;-0.00175335;-0.00011479 
0.27473712;105.33386993;-0.00387309;0.00223512;-1.09289634;-0.00083365;0.00011469;0.00520112 
0.28050637;105.61437631;-0.00384776;0.00224947;-1.09295607;-0.00030454;-0.00044797;0.00425473 
0.23452330;105.84889960;-0.00386330;0.00220819;-1.09307551;0.00024348;-0.00146298;-0.00025188 
0.28509903;106.13399863;-0.00385009;0.00222490;-1.09302604;-0.00009894;0.00011426;-0.00063075 
0.24443150;106.37843013;-0.00381641;0.00222295;-1.09300411;0.00024908;-0.00031702;0.00224214 
0.30057025;106.67900038;-0.00379534;0.00222737;-1.09304690;-0.00000176;-0.00086417;0.00301774 
0.26993942;106.94893980;-0.00377552;0.00221397;-1.09303486;0.00021695;-0.00152679;0.00199433 
0.24982595;107.19876575;-0.00377894;0.00220532;-1.09308982;-0.00025146;-0.00185376;0.00222582 
0.20935869;107.40812445;-0.00376157;0.00229710;-1.09312177;0.00088294;0.00128389;-0.00155947 
0.23036027;107.63848472;-0.00380180;0.00220547;-1.09313059;0.00141797;-0.00205166;0.00480484 
0.21456933;107.85305405;-0.00377280;0.00219213;-1.09323907;-0.00046743;-0.00183119;0.00211001 
0.23518825;108.08824229;-0.00379462;0.00220121;-1.09335327;-0.00004850;-0.00143503;0.00130858 
0.24551940;108.33376169;-0.00377511;0.00228173;-1.09341192;-0.00001161;0.00080585;-0.00278479 
0.26588249;108.59964418;-0.00385128;0.00224236;-1.09344614;-0.00108599;-0.00142940;0.00357122 
0.25549889;108.85514307;-0.00386321;0.00225109;-1.09351158;0.00040724;-0.00079205;0.00025112 
0.18827987;109.04342294;-0.00385408;0.00226850;-1.09352565;0.00012818;-0.00088432;0.00374204 
0.28479886;109.32822180;-0.00383469;0.00223056;-1.09366190;0.00057200;-0.00057148;-0.00108998 
0.26016688;109.58838868;-0.00385461;0.00219377;-1.09368289;0.00006235;0.00059143;0.00046254 
0.15234160;109.74073029;-0.00380857;0.00214115;-1.09374595;0.00036303;-0.00069873;0.00319751 
0.06594586;109.80667615;-0.00377212;0.00215334;-1.09392035;0.00057996;-0.00141699;-0.00015011 
0.09127665;109.89795280;-0.00376527;0.00215740;-1.09400022;-0.00041965;-0.00139461;0.00211462 
0.11214089;110.01009369;-0.00371289;0.00213227;-1.09418476;-0.00036005;-0.00104720;0.00342776 
0.11679554;110.12688923;-0.00373080;0.00208057;-1.09428596;-0.00080403;-0.00346902;0.00421170 
0.12698627;110.25387549;-0.00369355;0.00211389;-1.09432030;0.00121608;0.00037328;-0.00380172 
0.09131384;110.34518933;-0.00372267;0.00209748;-1.09422648;-0.00074036;0.00130819;0.00309565 
0.09156132;110.43675065;-0.00367843;0.00208609;-1.09440541;0.00054966;-0.00015775;0.00156716 
0.11677718;110.55352783;-0.00364621;0.00211617;-1.09442484;-0.00068296;0.00035315;-0.00276840 
0.08618259;110.63971043;-0.00356263;0.00219494;-1.09443760;0.00007948;0.00000227;0.00287877 
0.10654807;110.74625850;-0.00354206;0.00216908;-1.09454215;0.00067027;-0.00181870;0.00199898 
0.10681391;110.85307240;-0.00347230;0.00217549;-1.09457719;0.00016825;-0.00003540;-0.00057819 
0.09630060;110.94937301;-0.00351335;0.00212032;-1.09466076;0.00058872;-0.00095407;0.00129069 
0.08613014;111.03550315;-0.00350044;0.00216596;-1.09477437;-0.00065475;-0.00017875;0.00059034 
0.08117676;111.11667991;-0.00352473;0.00213455;-1.09471571;0.00099949;0.00021211;0.00256619 
0.13721991;111.25389981;-0.00350928;0.00217110;-1.09477365;-0.00022704;-0.00089830;0.00312567 
0.09661245;111.35051227;-0.00345900;0.00218452;-1.09479153;0.00057286;-0.00025131;0.00050342 
0.09630466;111.44681692;-0.00345805;0.00223091;-1.09481847;-0.00028455;-0.00005943;0.00092669 
0.09119940;111.53801632;-0.00344567;0.00227561;-1.09487963;0.00036392;-0.00060873;-0.00006293 
0.10172081;111.63973713;-0.00342794;0.00224431;-1.09488976;-0.00006146;-0.00134908;0.00166361 
0.07593870;111.71567583;-0.00342647;0.00226827;-1.09486985;-0.00005901;-0.00005063;0.00112479 
0.00463963;111.72031546;-0.00344162;0.00226886;-1.09486842;-0.00004329;-0.00045824;0.00120737 
0.00459170;111.72490716;-0.00340884;0.00230680;-1.09483600;0.00102069;0.00093047;0.00069284 
0.06594634;111.79085350;-0.00336210;0.00224781;-1.09488404;0.00097367;-0.00053062;0.00164004 
0.15246487;111.94331837;-0.00338235;0.00220664;-1.09501386;0.00087405;-0.00017846;0.00027340 
0.05550456;111.99882293;-0.00337415;0.00214657;-1.09510326;0.00006621;-0.00047980;0.00118208 
0.00469160;112.00351453;-0.00337029;0.00211537;-1.09515953;0.00030966;-0.00001514;0.00154259 
0.00481033;112.00832486;-0.00344151;0.00206568;-1.09534574;-0.00029669;-0.00040178;0.00046663 
0.00455093;112.01287580;-0.00349264;0.00203464;-1.09550798;-0.00006080;0.00015717;-0.00031429 
0.01977491;112.03265071;-0.00351760;0.00199481;-1.09560287;0.00043261;-0.00049749;0.00220876 
0.03519583;112.06784654;-0.00358812;0.00198519;-1.09576023;-0.00019346;-0.00085275;-0.00051718 
0.04561377;112.11346030;-0.00357875;0.00194980;-1.09591174;-0.00160980;-0.00123686;0.00042732 
0.04019761;112.15365791;-0.00351601;0.00193618;-1.09589648;-0.00017909;-0.00023429;0.00601766 
0.05046678;112.20412469;-0.00364675;0.00183628;-1.09610403;-0.00078163;-0.00206709;0.00289297 
0.18657446;112.39069915;-0.00371006;0.00181109;-1.09613764;-0.00071644;-0.00028853;-0.00042641 
0.25003743;112.64073658;-0.00369912;0.00181817;-1.09619558;-0.00001351;-0.00116920;-0.00045343 
0.25504494;112.89578152;-0.00371825;0.00181000;-1.09613860;-0.00025011;0.00205472;-0.00092955 
0.24493599;113.14071751;-0.00369698;0.00174214;-1.09615147;0.00083605;0.00065531;0.00249511 
0.25341153;113.39412904;-0.00372952;0.00169492;-1.09618235;0.00029161;-0.00154647;0.00260239 
0.24650598;113.64063501;-0.00373140;0.00167962;-1.09622622;-0.00089643;-0.00022951;0.00048838 
0.25093341;113.89156842;-0.00375615;0.00163953;-1.09619987;-0.00005753;-0.00010714;0.00003217 
0.25330114;114.14486957;-0.00381564;0.00157023;-1.09618497;0.00017748;-0.00096249;0.00300109 
0.25630975;114.40117931;-0.00385320;0.00156048;-1.09613574;-0.00053761;-0.00124268;0.00151286 
0.26032662;114.66150594;-0.00383951;0.00151072;-1.09621644;-0.00038077;-0.00066408;-0.00015223 
0.23469114;114.89619708;-0.00386024;0.00143242;-1.09627509;0.00018355;-0.00123883;0.00134172 
0.26973534;115.16593242;-0.00384667;0.00141761;-1.09627926;0.00023889;-0.00043028;0.00138528 
0.29010320;115.45603561;-0.00383105;0.00141463;-1.09629381;0.00023772;-0.00069099;0.00192391 
0.23479462;115.69083023;-0.00380590;0.00139147;-1.09632182;0.00008994;-0.00114256;0.00169415 
0.23938060;115.93021083;-0.00385960;0.00140671;-1.09636140;-0.00034770;-0.00078831;0.00113153 
0.27497292;116.20518374;-0.00383374;0.00137661;-1.09636593;0.00046251;-0.00064279;0.00060282 
0.28991842;116.49510217;-0.00379801;0.00135936;-1.09631658;0.00035988;-0.00096872;0.00166134 
0.27519155;116.77029371;-0.00385750;0.00129737;-1.09629679;-0.00117219;-0.00112511;0.00090260 
0.25460505;117.02489877;-0.00379116;0.00133072;-1.09629965;0.00063923;-0.00171348;0.00080705 
0.26461720;117.28951597;-0.00374923;0.00132473;-1.09628260;0.00066738;-0.00114180;0.00169849 
0.24956942;117.53908539;-0.00377100;0.00141249;-1.09630966;0.00037132;0.00055101;0.00067576 
0.25494909;117.79403448;-0.00386967;0.00135052;-1.09638309;-0.00230773;-0.00084840;0.00016157 
0.25491428;118.04894876;-0.00386473;0.00138246;-1.09638119;-0.00125552;0.00059444;0.00129867 
0.27507687;118.32402563;-0.00388671;0.00137345;-1.09637702;-0.00144845;-0.00048340;0.00367151 
0.23445439;118.55848002;-0.00391262;0.00139435;-1.09640241;0.00024493;-0.00063123;-0.00171705 
0.31054997;118.86903000;-0.00386122;0.00138176;-1.09638774;0.00027732;-0.00051022;0.00117184 
0.25470901;119.12373900;-0.00387488;0.00140132;-1.09647548;0.00027034;-0.00136312;0.00062003 
0.30051160;119.42425060;-0.00388784;0.00139663;-1.09642816;-0.00016442;-0.00125287;0.00292292 
0.29022431;119.71447492;-0.00384603;0.00142057;-1.09645653;0.00026094;-0.00148343;0.00183328 
0.21414995;119.92862487;-0.00382946;0.00142369;-1.09651232;-0.00047052;-0.00016560;0.00058192 
0.04538107;119.97400594;-0.00385586;0.00142185;-1.09648728;-0.00041996;-0.00056649;0.00224098 
0.16671562;120.14072156;-0.00384883;0.00139926;-1.09658313;0.00076399;-0.00073420;0.00218483 
0.25327444;120.39399600;-0.00370828;0.00138540;-1.09648252;-0.00031686;-0.00270831;0.00697561 
0.24586463;120.63986063;-0.00375566;0.00141987;-1.09658134;-0.00115718;-0.00216211;-0.00139619 
0.25053334;120.89039397;-0.00385115;0.00138312;-1.09650064;-0.00057094;-0.00019833;0.00249368 
0.25056219;121.14095616;-0.00380408;0.00143771;-1.09659731;0.00012868;-0.00004394;0.00548440 
0.25075817;121.39171433;-0.00381430;0.00146960;-1.09675264;-0.00050186;-0.00030376;-0.00328292 
0.24755359;121.63926792;-0.00389220;0.00148262;-1.09667194;-0.00035326;-0.00025639;0.00051760 
0.26508999;121.90435791;-0.00391924;0.00144625;-1.09671497;-0.00001918;-0.00144329;0.00176522 
0.24941039;122.15376830;-0.00390688;0.00147507;-1.09673572;-0.00010380;-0.00023787;-0.00065104 
0.25062227;122.40439057;-0.00391765;0.00153011;-1.09673750;-0.00090487;-0.00129600;-0.00233566 
0.23980999;122.64420056;-0.00399218;0.00152063;-1.09668195;-0.00049591;-0.00087249;0.00136722 
0.24797392;122.89217448;-0.00402147;0.00156533;-1.09671736;-0.00027543;-0.00000834;0.00205388 
0.25713778;123.14931226;-0.00401300;0.00162396;-1.09673619;0.00046565;-0.00060330;0.00036767 
0.24824429;123.39755654;-0.00399779;0.00161421;-1.09675336;-0.00021832;-0.00047802;0.00097878 
0.24124074;123.63879728;-0.00396885;0.00167068;-1.09680009;0.00014491;-0.00056260;0.00081574 
0.25044107;123.88923836;-0.00392638;0.00170311;-1.09683764;0.00003521;-0.00038916;0.00058549 
0.25443220;124.14367056;-0.00391292;0.00169873;-1.09688485;0.00000392;-0.00136708;0.00100268 
0.24673605;124.39040661;-0.00391253;0.00166578;-1.09688866;-0.00032618;0.00049035;0.00255341 
0.24841857;124.63882518;-0.00388985;0.00168220;-1.09693062;-0.00007397;-0.00016358;0.00053800 
0.25036526;124.88919044;-0.00389014;0.00171648;-1.09703743;0.00019291;0.00097959;-0.00065741 
0.25322652;125.14241695;-0.00389985;0.00174656;-1.09712005;-0.00039680;0.00030969;-0.00201391 
0.25129628;125.39371324;-0.00393515;0.00171795;-1.09715879;-0.00056075;-0.00056804;0.00045020 
0.24574900;125.63946223;-0.00394796;0.00174957;-1.09723103;-0.00030270;0.00013329;0.00128485 
0.25430179;125.89376402;-0.00394018;0.00175235;-1.09734857;0.00131275;-0.00129815;-0.00035017 
0.25001693;126.14378095;-0.00392919;0.00180413;-1.09737968;-0.00020062;-0.00212758;0.00201479 
0.25041366;126.39419460;-0.00385021;0.00178041;-1.09741426;0.00341849;-0.00429940;0.00066862 
0.24968290;126.64387751;-0.00381246;0.00179560;-1.09741843;0.00068148;-0.00218712;0.00242637 
0.25062299;126.89450049;-0.00378943;0.00185880;-1.09745896;-0.00056219;-0.00037606;0.00041273 
0.24423623;127.13873672;-0.00373814;0.00188499;-1.09749043;0.00034362;-0.00071694;0.00214742 
0.25216317;127.39089990;-0.00366607;0.00194143;-1.09758449;0.00051681;-0.00045256;0.00075370 
0.25089216;127.64179206;-0.00363080;0.00192052;-1.09766650;0.00050673;-0.00125109;0.00084617 
0.24302959;127.88482165;-0.00360711;0.00192096;-1.09773457;-0.00043165;-0.00085102;0.00099125 
0.25386095;128.13868260;-0.00355837;0.00194592;-1.09779418;0.00023166;-0.00029677;0.00113087 
0.25013375;128.38881636;-0.00356745;0.00198392;-1.09782386;-0.00062677;-0.00032652;0.00161786 
0.26455331;128.65336967;-0.00354855;0.00196314;-1.09783006;0.00067168;-0.00064599;0.00056299 
0.23822236;128.89159203;-0.00352661;0.00199212;-1.09789085;0.00066232;0.00008246;0.00002927 
0.24641442;129.13800645;-0.00355038;0.00199865;-1.09789562;0.00023500;0.00027339;-0.00048336 
0.25015378;129.38816023;-0.00351729;0.00197602;-1.09791028;0.00050298;-0.00061897;0.00082170 
0.25398278;129.64214301;-0.00350150;0.00196797;-1.09788549;0.00080346;-0.00092030;0.00139453 
0.24315739;129.88530040;-0.00348313;0.00201106;-1.09788549;-0.00025212;-0.00075431;0.00219138 
0.25255799;130.13785839;-0.00348581;0.00201126;-1.09791327;0.00059999;-0.00089769;0.00260585 
0.25328445;130.39114285;-0.00338106;0.00202481;-1.09804249;0.00000557;-0.00024603;0.00050544 
0.24663520;130.63777804;-0.00337264;0.00203526;-1.09818900;0.00014056;-0.00044080;0.00069432 
0.25004601;130.88782406;-0.00342995;0.00206229;-1.09835470;-0.00067853;0.00021070;0.00052899 
0.25229621;131.14012027;-0.00335600;0.00204966;-1.09848738;0.00006816;-0.00024837;0.00073812 
0.24761748;131.38773775;-0.00335849;0.00209279;-1.09858882;-0.00022664;-0.00075761;0.00103564 
0.25403428;131.64177203;-0.00333206;0.00209117;-1.09875298;0.00049570;-0.00052736;0.00044741 
0.24587178;131.88764381;-0.00331905;0.00214983;-1.09891570;0.00011866;-0.00023181;0.00055621 
