deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.20295715;170.40462446;-0.02497040;0.05241448;0.18757603;-0.00046016;-0.00052101;0.00201869 
0.24755979;170.65218425;-0.02512597;0.05222480;0.18765819;-0.00095145;-0.00089558;0.00218361 
0.24989629;170.90208054;-0.02502574;0.05207936;0.18764253;0.00032908;-0.00082236;0.00094930 
0.25123024;171.15331078;-0.02485268;0.05202515;0.18771724;-0.00063511;-0.00116299;0.00177041 
0.24827957;171.40159035;-0.02499922;0.05201082;0.18776669;-0.00050387;-0.00063379;0.00150344 
0.25233173;171.65392208;-0.02515505;0.05185556;0.18786354;-0.00019786;-0.00144488;0.00175864 
0.24776697;171.90168905;-0.02530369;0.05181172;0.18791842;-0.00024297;-0.00079245;0.00128810 
0.25122809;172.15291715;-0.02534706;0.05183383;0.18799490;-0.00067476;-0.00065543;0.00163023 
0.24923253;172.40214968;-0.02542865;0.05176010;0.18803608;-0.00087945;-0.00062275;0.00122465 
0.24991918;172.65206885;-0.02540765;0.05167674;0.18806116;-0.00065158;-0.00008087;0.00187239 
0.25961065;172.91167951;-0.02538913;0.05159424;0.18812820;-0.00064593;-0.00066805;0.00140182 
0.23982835;173.15150785;-0.02540509;0.05147627;0.18820740;0.00055475;-0.00050594;0.00099838 
0.24862266;173.40013051;-0.02538923;0.05142100;0.18825112;-0.00023885;-0.00009623;0.00141045 
0.25176144;173.65189195;-0.02547101;0.05120619;0.18831389;-0.00013247;-0.00010466;0.00164742 
0.25274777;173.90463972;-0.02548525;0.05094938;0.18833064;0.00045076;-0.00028560;0.00139922 
0.30122900;174.20586872;-0.02546793;0.05079964;0.18842562;0.00051656;-0.00092715;0.00218453 
0.26553845;174.47140718;-0.02543986;0.05069421;0.18848346;0.00015303;-0.00098971;0.00173514 
0.25031853;174.72172570;-0.02548457;0.05060359;0.18854250;0.00008095;-0.00105617;0.00154384 
0.26080036;174.98252606;-0.02547122;0.05049618;0.18859465;0.00013026;-0.00069506;0.00203775 
0.29117060;175.27369666;-0.02550131;0.05045873;0.18864639;-0.00031874;-0.00056124;0.00171043 
0.28081489;175.55451155;-0.02554262;0.05027713;0.18870021;-0.00037945;-0.00051423;0.00112367 
0.26043582;175.81494737;-0.02568655;0.05032594;0.18877217;-0.00111754;-0.00071476;0.00123504 
0.15896344;175.97391081;-0.02573124;0.05024947;0.18882236;-0.00003228;-0.00072427;0.00141390 
0.30137014;176.27528095;-0.02575772;0.05014661;0.18884109;0.00029481;-0.00039785;0.00165301 
0.22991705;176.50519800;-0.02573031;0.05015392;0.18887283;0.00003346;-0.00034348;0.00168394 
0.21454120;176.71973920;-0.02575487;0.05006095;0.18890376;-0.00026266;0.00006510;0.00169350 
0.30581188;177.02555108;-0.02580537;0.04995327;0.18893357;0.00013312;-0.00033234;0.00152662 
0.29100943;177.31656051;-0.02586619;0.04985416;0.18902262;-0.00068880;-0.00018647;0.00153190 
0.28042817;177.59698868;-0.02583418;0.04970617;0.18906799;0.00007111;-0.00037138;0.00139433 
0.23490572;177.83189440;-0.02590496;0.04971469;0.18911849;-0.00034252;-0.00061019;0.00149211 
0.33097935;178.16287374;-0.02597749;0.04963943;0.18915203;-0.00085216;-0.00074906;0.00155560 
0.29631376;178.45918751;-0.02603064;0.04957927;0.18921819;-0.00025011;-0.00103540;0.00176981 
0.26553464;178.72472215;-0.02604033;0.04957512;0.18926385;-0.00031543;-0.00053546;0.00210424 
0.25548983;178.98021197;-0.02612410;0.04956198;0.18931235;-0.00008727;-0.00049499;0.00082863 
0.26013803;179.24035001;-0.02618483;0.04943138;0.18930654;0.00018897;-0.00041805;0.00191709 
0.18933511;179.42968512;-0.02611980;0.04927859;0.18934873;0.00001621;-0.00023993;0.00174888 
0.04599452;179.47567964;-0.02620184;0.04931132;0.18937105;-0.00007692;-0.00084927;0.00165261 
0.17582703;179.65150666;-0.02614563;0.04955406;0.18943536;-0.00012950;-0.00089005;0.00127853 
0.24967837;179.90118504;-0.02610618;0.04977448;0.18948886;-0.00046954;-0.00045001;0.00119405 
0.25160217;180.15278721;-0.02610284;0.04965838;0.18950383;0.00016680;-0.00073983;0.00186274 
0.24817777;180.40096498;-0.02616483;0.04979692;0.18951270;-0.00124106;-0.00020854;0.00120674 
0.24570251;180.64666748;-0.02613973;0.05017835;0.18955447;0.00006451;-0.00030503;0.00194017 
0.25562906;180.90229654;-0.02615235;0.05029656;0.18957509;0.00018354;-0.00021738;0.00104368 
0.24902368;181.15132022;-0.02616858;0.05046765;0.18958502;0.00034345;-0.00002719;0.00145335 
0.24992609;181.40124631;-0.02610178;0.05077916;0.18959256;0.00011916;-0.00110079;0.00169514 
0.27356148;181.67480779;-0.02606343;0.05089230;0.18964715;-0.00070837;-0.00029562;0.00160289 
0.23673296;181.91154075;-0.02584620;0.05092728;0.18967715;0.00005451;-0.00063930;0.00139283 
0.24026942;182.15181017;-0.02581876;0.05084739;0.18970825;-0.00005174;-0.00080688;0.00149194 
0.25339890;182.40520906;-0.02575413;0.05097446;0.18971819;0.00011002;0.00007924;0.00147100 
0.24745727;182.65266633;-0.02584040;0.05094347;0.18973170;-0.00025785;-0.00082511;0.00173718 
0.24596572;182.89863205;-0.02572642;0.05098558;0.18985291;-0.00007115;-0.00065775;0.00203589 
0.24994588;183.14857793;-0.02572210;0.05100508;0.18985519;-0.00048701;-0.00001355;0.00121355 
0.25508451;183.40366244;-0.02577118;0.05082849;0.18982472;0.00001644;-0.00062405;0.00134290 
0.24708033;183.65074277;-0.02608485;0.05044936;0.18980330;0.00054214;-0.00050766;0.00069556 
0.24799228;183.89873505;-0.02624286;0.05030274;0.18981771;0.00017725;-0.00054043;0.00147836 
0.25245476;184.15118980;-0.02613916;0.05037259;0.18988098;0.00041287;-0.00056767;0.00107079 
0.25764465;184.40883446;-0.02595888;0.05072706;0.18989588;0.00035443;-0.00034026;0.00151507 
0.23978806;184.64862251;-0.02568601;0.05080470;0.18993062;0.00026905;-0.00032385;0.00157781 
0.25357914;184.90220165;-0.02561841;0.05073994;0.18992445;0.00005508;-0.00050711;0.00160609 
0.25275350;185.15495515;-0.02553723;0.05102405;0.18987407;0.00015537;-0.00116254;0.00153685 
0.24559689;185.40055203;-0.02549811;0.05080457;0.18984519;0.00056617;-0.00056792;0.00120938 
0.25009942;185.65065145;-0.02553930;0.05057921;0.18982053;-0.00018323;-0.00056573;0.00170921 
0.24991155;185.90056300;-0.02554205;0.05080551;0.18979931;-0.00094197;-0.00066686;0.00170027 
0.25504827;186.15561128;-0.02545002;0.05107817;0.18979125;-0.00065462;-0.00057334;0.00137141 
0.24491382;186.40052509;-0.02522179;0.05126126;0.18976340;-0.00017542;-0.00089248;0.00088624 
0.25008464;186.65060973;-0.02528858;0.05126346;0.18975586;0.00035242;-0.00080771;0.00165749 
0.26612997;186.91673970;-0.02520083;0.05128504;0.18974990;0.00009373;-0.00056629;0.00104072 
0.23730063;187.15404034;-0.02526341;0.05128519;0.18975753;0.00098353;-0.00092752;0.00137008 
0.24679685;187.40083718;-0.02517307;0.05122944;0.18971424;-0.00044273;-0.00092250;0.00169972 
0.25269437;187.65353155;-0.02512879;0.05117304;0.18967927;-0.00005170;-0.00057923;0.00159547 
0.24758315;187.90111470;-0.02513220;0.05117143;0.18971471;0.00034435;-0.00079570;0.00090611 
0.24960828;188.15072298;-0.02536132;0.05116363;0.18969199;-0.00005945;-0.00081094;0.00176883 
0.25041699;188.40113997;-0.02529791;0.05096120;0.18966226;0.00039842;-0.00069040;0.00125602 
0.24970222;188.65084219;-0.02530926;0.05088500;0.18964513;-0.00028198;-0.00053919;0.00171940 
0.24528050;188.89612269;-0.02543050;0.05076283;0.18961693;-0.00057452;-0.00082107;0.00071553 
0.25965738;189.15578008;-0.02538376;0.05043296;0.18959415;-0.00023429;-0.00028733;0.00147634 
0.24797726;189.40375733;-0.02542480;0.05032074;0.18956463;-0.00119328;-0.00017984;0.00182482 
0.24728465;189.65104198;-0.02550691;0.05011345;0.18958773;-0.00057618;-0.00042908;0.00181109 
0.24970365;189.90074563;-0.02540991;0.04992067;0.18955198;-0.00023860;-0.00038784;0.00135473 
0.25446630;190.15521193;-0.02535973;0.04995750;0.18950599;-0.00110168;-0.00019605;0.00076934 
0.24394608;190.39915800;-0.02529804;0.04995642;0.18953899;-0.00021151;-0.00001750;0.00183750 
0.25144887;190.65060687;-0.02535475;0.04979865;0.18948868;-0.00068961;-0.00047810;0.00149076 
0.24789262;190.89849949;-0.02523524;0.04969226;0.18944392;0.00082075;0.00024784;0.00122049 
0.25002265;191.14852214;-0.02524863;0.04977310;0.18941329;-0.00057217;-0.00019727;0.00134480 
0.25265360;191.40117574;-0.02547711;0.04966230;0.18936835;0.00001892;-0.00057215;0.00175741 
0.24899578;191.65017152;-0.02555960;0.04947379;0.18931241;0.00019440;-0.00151934;0.00138349 
0.25033903;191.90051055;-0.02562002;0.04941082;0.18931006;-0.00030220;-0.00008046;0.00126049 
0.25127506;192.15178561;-0.02570155;0.04942429;0.18929127;0.00026881;-0.00083161;0.00154628 
0.24877262;192.40055823;-0.02569127;0.04948810;0.18926841;-0.00014106;-0.00122053;0.00116000 
0.25261736;192.65317559;-0.02560205;0.04954023;0.18931411;-0.00047976;-0.00018389;0.00119970 
0.25222182;192.90539742;-0.02558800;0.04949654;0.18932876;0.00007622;-0.00075729;0.00127017 
0.24975538;193.15515280;-0.02559792;0.04946524;0.18930855;-0.00034784;-0.00053420;0.00105154 
0.24379969;193.39895248;-0.02573124;0.04931866;0.18923427;-0.00031530;-0.00000830;0.00145998 
0.25102949;193.64998198;-0.02570673;0.04928992;0.18923299;-0.00001460;-0.00112515;0.00055254 
0.25046802;193.90044999;-0.02562793;0.04930970;0.18924884;-0.00027875;0.00007547;0.00114494 
0.25462914;194.15507913;-0.02560266;0.04923836;0.18925141;-0.00004728;-0.00059940;0.00136219 
0.24484444;194.39992356;-0.02597059;0.04919489;0.18919599;-0.00001780;-0.00017243;0.00118612 
0.26014018;194.66006374;-0.02615096;0.04906728;0.18915538;-0.00065520;-0.00048617;0.00130439 
0.24866939;194.90873313;-0.02615414;0.04904880;0.18916081;-0.00032213;-0.00087521;0.00091172 
0.24422359;195.15295672;-0.02627854;0.04912575;0.18913253;-0.00005468;-0.00001837;0.00113636 
0.24856496;195.40152168;-0.02644034;0.04908640;0.18912274;-0.00049348;-0.00071096;0.00129612 
0.24841928;195.64994097;-0.02644826;0.04892061;0.18909331;-0.00018556;-0.00050919;0.00123324 
0.25313163;195.90307260;-0.02651044;0.04884503;0.18910611;-0.00015422;-0.00092855;0.00153971 
0.24715209;196.15022469;-0.02654146;0.04889619;0.18909907;0.00013823;-0.00038605;0.00170969 
0.25090218;196.40112686;-0.02676014;0.04878112;0.18905929;-0.00046728;-0.00069826;0.00136359 
0.25066686;196.65179372;-0.02676236;0.04885923;0.18902817;0.00010987;-0.00058607;0.00099808 
0.25191832;196.90371203;-0.02649438;0.04884324;0.18903014;-0.00021303;-0.00018637;0.00176806 
0.24600720;197.14971924;-0.02636485;0.04894539;0.18900834;0.00013147;-0.00106747;0.00094159 
0.25015163;197.39987087;-0.02644020;0.04908425;0.18901470;-0.00018285;-0.00036960;0.00141292 
0.25041938;197.65029025;-0.02639567;0.04916810;0.18901579;-0.00053607;-0.00107617;0.00155000 
0.25265217;197.90294242;-0.02623683;0.04914998;0.18906865;-0.00017977;-0.00114905;0.00190212 
0.24912071;198.15206313;-0.02623229;0.04922431;0.18902987;-0.00029760;-0.00052745;0.00163691 
0.25305843;198.40512156;-0.02617999;0.04906508;0.18902469;-0.00033920;-0.00094583;0.00234526 
0.24495244;198.65007401;-0.02615770;0.04909731;0.18906911;-0.00040374;-0.00085557;0.00098865 
0.25175238;198.90182638;-0.02632353;0.04911833;0.18903857;-0.00019050;-0.00081229;0.00174611 
0.25241470;199.15424109;-0.02638936;0.04893352;0.18904294;-0.00043202;-0.00081897;0.00144920 
0.25344753;199.40768862;-0.02654332;0.04890921;0.18902794;0.00002946;-0.00013091;0.00134644 
0.24011517;199.64780378;-0.02667386;0.04878728;0.18903202;0.00026726;-0.00067983;0.00152987 
0.25875378;199.90655756;-0.02678286;0.04858244;0.18896782;-0.00074982;-0.00024372;0.00138278 
0.24595070;200.15250826;-0.02687558;0.04843096;0.18896942;-0.00083726;-0.00121019;0.00162338 
0.24803448;200.40054274;-0.02697284;0.04830208;0.18896964;-0.00008258;-0.00085809;0.00198013 
0.25257611;200.65311885;-0.02711350;0.04808742;0.18899636;-0.00030041;-0.00042277;0.00153260 
0.24638915;200.89950800;-0.02729332;0.04798982;0.18897212;-0.00081055;-0.00090649;0.00099883 
0.25055575;201.15006375;-0.02747840;0.04795629;0.18902564;-0.00003597;-0.00009327;0.00206446 
0.24976826;201.39983201;-0.02767061;0.04791758;0.18901376;-0.00022870;-0.00126223;0.00105178 
0.25109410;201.65092611;-0.02801067;0.04777923;0.18898985;-0.00011730;-0.00049652;0.00167607 
0.24985313;201.90077925;-0.02820943;0.04752588;0.18905814;-0.00075677;-0.00058145;0.00214448 
0.24917197;202.14995122;-0.02825967;0.04741379;0.18907069;0.00037544;-0.00070475;0.00182316 
0.25020242;202.40015364;-0.02834724;0.04754063;0.18905450;-0.00016517;-0.00065259;0.00148285 
0.24922538;202.64937901;-0.02837922;0.04727757;0.18904817;-0.00045489;-0.00117614;0.00203221 
0.25052142;202.89990044;-0.02840620;0.04723257;0.18901145;-0.00009695;-0.00063101;0.00144505 
0.24940848;203.14930892;-0.02843959;0.04729925;0.18902080;-0.00052793;-0.00092862;0.00121418 
0.24775672;203.39706564;-0.02840172;0.04729122;0.18904562;-0.00090000;-0.00045456;0.00128423 
0.25229955;203.64936519;-0.02841367;0.04721644;0.18903749;-0.00028725;-0.00167585;0.00150337 
0.24992228;203.89928746;-0.02852491;0.04720273;0.18905807;-0.00102416;-0.00075430;0.00110566 
0.25512099;204.15440845;-0.02850005;0.04715114;0.18909203;-0.00033125;-0.00118363;0.00217746 
0.24488735;204.39929581;-0.02818780;0.04727920;0.18912426;0.00001264;-0.00068924;0.00024523 
0.25137424;204.65067005;-0.02810247;0.04735627;0.18915015;0.00027890;0.00028056;0.00180209 
0.24917269;204.89984274;-0.01645477;0.05392671;0.20086801;0.14867271;0.06678290;0.11199785 
0.25006723;205.14990997;0.06670641;0.06250235;0.28951159;0.12896514;-0.10121990;0.40185970 
0.24779630;205.39770627;0.07469717;0.05498715;0.47869527;-0.42273968;-0.13489723;0.98866165 
0.25237584;205.65008211;-0.00825739;0.07166058;0.74794167;-0.32512978;0.04442967;0.43066379 
0.24945116;205.89953327;0.00345841;0.05786501;0.80425394;-0.02219557;0.04437351;-0.11693599 
0.24993324;206.14946651;0.00116990;0.05923259;0.79454863;0.00227978;0.01415260;0.03161725 
0.25005770;206.39952421;0.00111876;0.05938837;0.79374784;0.00171872;0.00451362;-0.01814905 
0.27050972;206.67003393;0.00616461;0.05480066;0.79560572;0.06796742;-0.10175934;-0.07144847 
0.26040602;206.93043995;0.02899745;0.02660382;0.85907733;0.02570523;0.00421745;0.41081232 
0.30132389;207.23176384;0.03862661;-0.05588144;0.96049356;0.01436436;-0.21519487;0.28921723 
0.27558136;207.50734520;0.03466274;0.02987845;0.94718784;-0.05130130;0.66015679;0.07769213 
0.27540278;207.78274798;0.02018418;0.04743699;0.93303013;-0.03222558;0.04115887;-0.12010162 
0.27559471;208.05834270;0.01808792;0.04862379;0.92760026;-0.00435751;0.00413121;-0.02190864 
0.31127214;208.36961484;0.01797446;0.04858459;0.92673522;-0.00020835;-0.00363074;-0.01044358 
0.29101396;208.66062880;0.01765796;0.04817111;0.92559260;-0.00003177;-0.00176441;-0.00201468 
0.27564406;208.93627286;0.01702183;0.04955286;0.92062962;-0.00018133;0.00062674;-0.03954550 
0.24521995;209.18149281;0.01687683;0.04907256;0.92281926;0.00323514;-0.00881051;-0.00993627 
0.30115294;209.48264575;0.01643750;0.04876573;0.92233670;0.01277998;0.00783563;-0.03351500 
0.22955012;209.71219587;0.01618791;0.04907974;0.92140198;-0.00030903;0.00157096;0.00836925 
0.00505877;209.71725464;0.01576471;0.04827448;0.91945893;-0.01394179;-0.00818129;-0.01715003 
0.18297362;209.90022826;0.01593780;0.04802901;0.91918170;0.00331217;0.00084722;0.00133758 
0.25366163;210.15388989;0.01593417;0.04776870;0.91899866;0.00409093;0.00657985;0.01002047 
0.24757743;210.40146732;0.01606586;0.04730349;0.91843593;-0.00724717;-0.00399260;-0.01014049 
0.24774313;210.64921045;0.01572945;0.04666651;0.91796446;-0.00007251;-0.00534365;-0.02085614 
0.24952984;210.89874029;0.01452773;0.04614915;0.91661596;-0.00677017;-0.01039529;-0.00168895 
0.26067543;211.15941572;0.01315571;0.04390660;0.91564924;0.00039151;-0.01610614;0.00574961 
0.23937821;211.39879394;0.01353157;0.04263512;0.91707790;-0.01942460;-0.02336670;0.03526692 
0.25036192;211.64915586;0.01433615;0.04531736;0.91601467;0.00153296;0.00162951;0.02910027 
0.24989033;211.89904618;0.01429752;0.04520632;0.91487831;-0.00045841;-0.00988153;-0.01315774 
0.25037599;212.14942217;0.01454978;0.04490499;0.91566080;0.00830276;0.00311181;0.02728186 
0.25268054;212.40210271;0.01454413;0.04505984;0.91527593;-0.00142000;-0.00395334;0.00827237 
0.24691153;212.64901423;0.01364227;0.04598942;0.91581428;-0.00279306;0.02511736;0.02868941 
0.26783967;212.91685390;0.01262687;0.03949619;0.91488969;-0.01333204;-0.17873701;-0.01383629 
0.23650312;213.15335703;0.01151442;0.02714269;0.91570681;0.01159305;0.14632289;0.05193906 
0.24864149;213.40199852;0.01170585;0.04045790;0.91640025;-0.00367182;0.00299849;-0.00328520 
0.24759507;213.64959359;0.00790662;0.04242903;0.92176580;-0.03301797;0.05771537;0.07273033 
0.24941468;213.89900827;0.01347641;0.04669268;0.92132509;0.05655418;0.05451962;0.03557482 
0.24991012;214.14891839;0.00964684;0.05016375;0.92466748;-0.00082599;0.04958973;0.05286045 
0.24834800;214.39726639;0.00878060;0.04782592;0.92141438;-0.01572963;-0.04188314;-0.08667865 
0.24903107;214.64629745;0.01131984;0.04749162;0.91744673;-0.01092972;-0.00400171;0.02027128 
0.25036168;214.89665914;0.00594069;0.05001192;0.91768301;-0.02382684;0.06759666;0.07870290 
0.24963760;215.14629674;0.01027743;0.05057691;0.91936415;-0.00729819;-0.01581994;-0.03238526 
0.25473905;215.40103579;0.00961960;0.04397076;0.91485286;0.00838860;-0.01894821;0.02524160 
0.24794817;215.64898396;0.00983871;0.04337934;0.91406679;0.00235556;-0.00192795;-0.01557987 
0.25021219;215.89919615;0.00966902;0.04308451;0.91356987;-0.00057562;-0.00240242;0.00364158 
0.24932027;216.14851642;0.01010145;0.04298963;0.91241974;0.00211512;0.00443244;0.00712720 
0.24987698;216.39839339;0.01037368;0.04313978;0.91175681;0.00005228;-0.00026927;0.00021596 
0.25041389;216.64880729;0.01036538;0.04312279;0.91117078;0.00090388;0.00326893;0.01076615 
0.25001383;216.89882112;0.01035489;0.04323338;0.91086060;0.00215455;-0.00301163;-0.00428350 
0.24950337;217.14832449;0.01038167;0.04343517;0.91162640;-0.00232028;0.00240111;0.02084851 
0.25511217;217.40343666;0.01050571;0.04370677;0.91045165;-0.00234569;0.00372608;-0.00937912 
0.24794865;217.65138531;0.00992947;0.04337835;0.90993154;0.00001790;-0.01440454;-0.01533560 
0.24696159;217.89834690;0.00995126;0.04326355;0.90919292;0.00304451;-0.00641379;-0.00207688 
0.25509572;218.15344262;0.00974314;0.04375112;0.90856111;-0.00126526;0.00106556;0.00445989 
0.24554157;218.39898419;0.01033454;0.04428246;0.91056848;0.00550482;0.00281815;0.02716488 
0.24954057;218.64852476;0.01012145;0.04407306;0.90904027;-0.00047176;-0.00322266;-0.01222403 
0.25471902;218.90324378;0.01001903;0.04401518;0.90744758;0.00121398;0.00095070;0.00766392 
0.24505758;219.14830136;0.00995504;0.04423852;0.90800768;-0.00502543;0.00968612;0.02548719 
0.25194216;219.40024352;0.00960523;0.04393820;0.90672022;-0.00175011;-0.00188448;-0.01263090 
0.24845505;219.64869857;0.00961322;0.04450524;0.90698910;-0.00181440;0.00433515;-0.01450117 
0.25395155;219.90265012;0.00955270;0.04452660;0.90481949;-0.00262239;0.00021413;-0.01150322 
0.24905229;220.15170240;0.00935258;0.04480611;0.90544409;-0.00200941;-0.00193854;-0.00528240 
0.25196528;220.40366769;0.00901459;0.04469937;0.90380597;0.00083155;-0.00009737;-0.03403367 
0.24514723;220.64881492;0.00903711;0.04427990;0.90372592;-0.00277208;-0.00335782;0.00350279 
0.24755120;220.89636612;0.00874397;0.04470434;0.90228581;-0.00018913;-0.00321367;-0.07303922 
0.24984074;221.14620686;0.00885826;0.04463537;0.90309322;-0.00010121;0.00247325;0.01530795 
0.24980664;221.39601350;0.00908834;0.04456914;0.90265661;0.00035073;0.00021194;-0.00054433 
0.25706673;221.65308022;0.00905005;0.04454223;0.90256405;-0.00213753;-0.01323486;-0.00548219 
0.24278522;221.89586544;0.00920918;0.04472090;0.90182906;0.00052455;-0.00311684;-0.00978625 
0.25504875;222.15091419;0.00908976;0.04538589;0.90110856;0.00119539;0.00172763;-0.00869896 
0.24837446;222.39928865;0.00939370;0.04552310;0.89957130;0.01094512;-0.01634172;-0.08370824 
0.25155735;222.65084600;0.00843420;0.04686432;0.90252316;-0.01852335;0.03546874;0.03725357 
0.24851680;222.89936280;0.00874207;0.04652942;0.90076947;0.00006882;-0.00214006;-0.00846449 
0.24854922;223.14791203;0.00847653;0.04679338;0.89992231;-0.00685484;-0.00024983;-0.01892957 
0.27254486;223.42045689;0.00851099;0.04670167;0.90005386;-0.00145521;0.00138464;0.00460443 
0.22782350;223.64828038;0.00840150;0.04675013;0.90071666;0.00122604;-0.00539616;0.06184421 
0.25463653;223.90291691;0.00856683;0.04652385;0.89898419;0.00818054;-0.00649993;-0.02236793 
0.24497151;224.14788842;0.00825881;0.04663958;0.89916766;-0.00102757;-0.00113995;0.01121389 
0.27563691;224.42352533;0.00797214;0.04681888;0.89749843;-0.01040958;0.00753201;0.05684945 
0.22433877;224.64786410;0.00824395;0.04702131;0.89876717;0.00132075;0.00239861;0.02139337 
0.25401998;224.90188408;0.00795760;0.04717547;0.89657670;-0.00039039;-0.00155872;-0.03034451 
0.24634171;225.14822578;0.00794914;0.04711167;0.89721388;-0.00263563;-0.00501121;-0.00588742 
0.25456977;225.40279555;0.00781834;0.04685938;0.89748007;0.00096726;-0.00425751;0.03187843 
0.24533343;225.64812899;0.00759841;0.04667863;0.89724004;0.00134488;-0.00283543;-0.01180877 
0.25462055;225.90274954;0.00765907;0.04670940;0.89693707;0.00013183;-0.00246438;0.00555456 
0.24505115;226.14780068;0.00760747;0.04681251;0.89882600;-0.01145375;0.00385919;0.06730668 
0.25190711;226.39970779;0.00792697;0.04665847;0.89592046;0.00606085;-0.00195985;-0.06902463 
0.25074911;226.65045691;0.00852609;0.04698420;0.89839935;-0.01023011;0.01064983;0.11174235 
0.24721479;226.89767170;0.00839495;0.04668516;0.89627260;0.00009213;-0.00122514;-0.07318064 
0.25037289;227.14804459;0.00867078;0.04668460;0.89637637;-0.00354593;0.01000100;0.06617527 
0.24951243;227.39755702;0.00749074;0.04668720;0.90361214;-0.00899997;0.00111846;-0.04054652 
0.25514150;227.65269852;0.00789595;0.04538331;0.89038658;0.00416545;0.00379791;0.01790222 
0.24827647;227.90097499;0.00614761;0.04550003;0.89825517;-0.00960611;-0.00828074;0.02200141 
0.24653220;228.14750719;0.00447301;0.04575664;0.90205777;-0.00747821;0.00240917;0.05367510 
0.25508833;228.40259552;0.00406633;0.04507837;0.89964098;-0.02022516;-0.01388453;-0.02167141 
0.24492621;228.64752173;0.00314514;0.04501584;0.90033233;0.00124326;0.00395452;0.02062691 
0.26051116;228.90803289;0.00508154;0.04581533;0.90014231;0.03681887;0.00371537;-0.04036673 
0.23987103;229.14790392;0.00803681;0.04659418;0.89285558;0.00223086;-0.00704354;-0.03250838 
0.25035691;229.39826083;0.00825819;0.04639585;0.89270240;-0.02430053;-0.00047151;0.02961780 
0.24967504;229.64793587;0.01567298;0.06014437;0.90019494;0.03109143;0.14228484;0.05051958 
0.26516247;229.91309834;0.05478835;0.08189572;0.89825922;-0.53798324;-0.74580681;-0.19316161 
0.23938656;230.15248489;-0.02476592;0.01583293;0.84556717;0.43441746;0.06573176;-0.29444826 
0.32120919;230.47369409;-0.17917621;0.02682691;0.71879917;-1.24016142;0.56531596;-0.52756804 
0.33115315;230.80484724;-0.23011613;0.05622144;0.42199516;0.79415011;0.27754664;-1.66475952 
0.23004961;231.03489685;-0.13413429;-0.03088770;0.04153610;-0.29688713;0.13662787;-1.55559850 
0.27576828;231.31066513;-0.15239798;0.00686974;-0.27546355;-0.06129446;0.32036671;-0.96834725 
0.21987867;231.53054380;-0.13199581;0.07473645;-0.44975993;0.36008540;0.50186253;-0.42875198 
0.27036476;231.80090857;-0.06992699;0.11535025;-0.56878960;-0.02382817;0.03379472;-0.48680145 
0.27544618;232.07635474;-0.11931461;0.05626408;-0.67043912;0.08558612;-0.45254925;-0.10102663 
0.26074767;232.33710241;-0.12845577;-0.01934986;-0.59637582;-0.24151920;-0.04365503;0.43925261 
0.23018718;232.56728959;-0.23411764;0.03062080;-0.50520378;0.19955881;0.18265453;0.09440789 
0.25030303;232.81759262;-0.14842111;0.07320628;-0.60874695;0.19912620;-0.22831064;-0.34817314 
0.26049805;233.07809067;-0.14646606;0.00436651;-0.74575371;-0.07897354;-0.30878854;-0.44725978 
0.30125809;233.37934875;-0.10608009;-0.03059743;-0.66085941;0.05156005;0.15661895;0.74207836 
0.23012471;233.60947347;-0.15280931;0.05133234;-0.50496155;-0.46004918;0.14106566;0.35982132 
0.24601436;233.85548782;-0.11547404;0.08803906;-0.61222553;0.20480318;0.24784587;-0.88772392 
0.23012471;234.08561254;-0.13710682;0.02811792;-0.85467690;-0.01732377;-0.13201678;-0.89528251 
0.23557115;234.32118368;-0.04467497;-0.04182782;-0.82095367;0.84254801;-0.13365634;0.75106245 
0.23022246;234.55140615;-0.10066451;0.01984506;-0.62966114;-0.79420775;0.24578895;0.70097584 
0.24068546;234.79209161;-0.08089098;0.07252117;-0.62710094;0.28186393;0.45356151;-0.48473105 
0.24609423;235.03818583;-0.09755173;0.04507665;-0.86411327;-0.22039150;-0.26631999;-1.20332098 
0.24086952;235.27905536;-0.04979876;-0.02487412;-0.93698174;0.45552137;0.06982673;0.93788630 
0.23035455;235.50940990;-0.07195063;-0.02074402;-0.73017180;-0.27062774;0.48179331;0.67145318 
0.24070621;235.75011611;-0.07991529;0.07471783;-0.65146607;0.58530313;0.42913735;-0.24425560 
0.20478868;235.95490479;-0.01590518;0.04828883;-0.84798300;0.21272948;-0.26507068;-1.38414717 
0.25105119;236.20595598;-0.08125325;-0.06558377;-1.14619553;0.15866312;-0.43633208;-0.55707383 
0.21993876;236.42589474;-0.02558021;-0.07851165;-1.13662696;0.09411823;-0.10286955;-0.16495229 
0.30353665;236.72943139;-0.11237138;-0.05788118;-1.27665043;-0.02233471;0.12163977;-1.08624625 
0.34434676;237.07377815;-0.07872622;-0.06494197;-1.76954293;-0.34673098;-0.01096558;-2.19124246 
0.26112628;237.33490443;-0.00375706;-0.13805920;-2.25143147;0.30665156;-0.27281544;-1.46643972 
0.24041080;237.57531524;0.08274973;-0.14170165;-2.46841860;-0.08975109;0.27407122;-0.47593349 
0.25086951;237.82618475;0.10990245;-0.02475185;-2.59196973;0.16643512;0.22051865;-0.33395386 
0.24045539;238.06664014;0.11604337;-0.04221065;-2.71107888;-0.72289032;-0.95454848;-0.70383018 
