deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.24902153;66.15057230;-0.00378472;0.01122072;-0.08143112;0.00153221;0.00163779;0.00300426 
0.24599433;66.39656663;-0.00372570;0.01124288;-0.08149733;0.00062384;-0.00282564;-0.00115692 
0.25368357;66.65025020;-0.00374559;0.01128520;-0.08144229;0.00074031;-0.00104781;-0.00259037 
0.24831343;66.89856362;-0.00378148;0.01127008;-0.08143815;0.00018032;0.00091520;0.00259325 
0.24698877;67.14555240;-0.00378651;0.01128853;-0.08142149;-0.00031145;-0.00029981;0.00038785 
0.25582957;67.40138197;-0.00381172;0.01127607;-0.08141249;-0.00017432;-0.00049354;0.00090594 
0.24913692;67.65051889;-0.00379610;0.01133325;-0.08147410;-0.00114152;-0.00013313;0.00045265 
0.24582195;67.89634085;-0.00382091;0.01131517;-0.08146030;0.00018050;0.00054319;0.00065098 
0.24902558;68.14536643;-0.00382286;0.01131507;-0.08145125;0.00097311;0.00075288;0.00139903 
0.25496483;68.40033126;-0.00376984;0.01138593;-0.08139613;0.00017704;0.00160122;-0.00005135 
0.24992776;68.65025902;-0.00376149;0.01144856;-0.08137996;-0.00106944;0.00226059;0.00639717 
0.24629784;68.89655685;-0.00374132;0.01149338;-0.08152847;0.00150673;0.00121202;-0.00319842 
0.25192451;69.14848137;-0.00368668;0.01140727;-0.08147990;0.00130316;-0.00348310;-0.00539493 
0.25163317;69.40011454;-0.00362902;0.01144640;-0.08142711;-0.00023697;0.00026148;0.00236427 
0.24483609;69.64495063;-0.00364170;0.01147983;-0.08146966;0.00002887;0.00111983;0.00089550 
0.25031447;69.89526510;-0.00368820;0.01142734;-0.08138183;-0.00026897;-0.00050276;0.00092273 
0.25002313;70.14528823;-0.00368655;0.01150805;-0.08141293;0.00070396;0.00556661;-0.00091174 
0.25018477;70.39547300;-0.00374203;0.01144581;-0.08126659;0.00045181;0.00219079;0.00815708 
0.24857092;70.64404392;-0.00383098;0.01140484;-0.08129358;-0.00046811;-0.00132869;-0.00318721 
0.25606275;70.90010667;-0.00384859;0.01140520;-0.08125075;0.00077661;0.00151230;0.00152931 
0.24960995;71.14971662;-0.00386018;0.01134649;-0.08132232;-0.00040648;-0.00056667;-0.00254987 
0.24537873;71.39509535;-0.00383521;0.01129918;-0.08117107;0.00001850;0.00103924;0.00603200 
0.24950838;71.64460373;-0.00386588;0.01132384;-0.08128276;-0.00084020;0.00205664;0.00036784 
0.25064421;71.89524794;-0.00385382;0.01131881;-0.08119583;0.00085600;0.00157995;0.00115876 
0.25424552;72.14949346;-0.00386664;0.01132641;-0.08112601;0.00206430;0.00167247;0.00219037 
0.24542737;72.39492083;-0.00380755;0.01127202;-0.08110222;0.00052662;0.00019568;0.00215523 
0.24942040;72.64434123;-0.00384782;0.01127254;-0.08110778;-0.00010885;-0.00016578;0.00073392 
0.25560451;72.89994574;-0.00383126;0.01131081;-0.08108065;0.00064110;0.00062847;0.00171820 
0.24458218;73.14452791;-0.00379858;0.01131480;-0.08109177;0.00019029;0.00251325;0.00079155 
0.25527525;73.39980316;-0.00377000;0.01128916;-0.08107193;-0.00051023;-0.00018249;-0.00176451 
0.24459267;73.64439583;-0.00376138;0.01128166;-0.08098704;0.00018688;0.00111116;0.00189052 
0.25542879;73.89982462;-0.00381226;0.01139814;-0.08113413;0.00015947;0.00159205;-0.00597195 
0.24875998;74.14858460;-0.00383022;0.01142737;-0.08073404;-0.00257579;0.00935096;0.01467982 
0.26075840;74.40934300;-0.00381028;0.01133854;-0.08108690;0.00051308;0.00193026;0.00436941 
0.23742366;74.64676666;-0.00383387;0.01134506;-0.08116690;-0.00007587;-0.00530218;-0.00550956 
0.24966073;74.89642739;-0.00383862;0.01140797;-0.08104758;-0.00008373;0.00071294;-0.00053022 
0.25249171;75.14891911;-0.00390356;0.01138306;-0.08107499;0.00036960;-0.00388857;-0.00552796 
0.27212024;75.42103934;-0.00392038;0.01142327;-0.08092295;-0.00004434;-0.00110528;-0.00372049 
0.36194420;75.78298354;-0.00397431;0.01143780;-0.08080180;-0.00071706;0.00328638;0.00398138 
0.12735415;75.91033769;-0.00400757;0.01137941;-0.08082280;-0.00064246;-0.00125909;0.00336642 
0.23833871;76.14867640;-0.00397039;0.01132345;-0.08084498;0.00018788;-0.00313484;-0.00550280 
0.25000668;76.39868307;-0.00389557;0.01137059;-0.08063963;0.00003542;0.00191464;0.00256499 
0.25529242;76.65397549;-0.00385138;0.01133040;-0.08073127;-0.00009754;0.00068560;0.00436080 
0.24498582;76.89896131;-0.00380919;0.01134455;-0.08069915;-0.00015110;-0.00302253;-0.00132077 
0.24456358;77.14352489;-0.00384893;0.01144638;-0.08065831;-0.00017384;0.00087638;-0.00052256 
0.25090337;77.39442825;-0.00381290;0.01147981;-0.08058970;0.00159960;0.00381954;0.00096662 
0.24462414;77.63905239;-0.00379976;0.01153156;-0.08066914;-0.00031249;0.00173171;0.00363757 
0.25294590;77.89199829;-0.00377237;0.01153918;-0.08054981;-0.00042323;-0.00125400;-0.00519536 
0.38261032;78.27460861;-0.00372452;0.01154084;-0.08037486;0.00037847;-0.00039333;0.00112303 
0.29261065;78.56721926;-0.00373409;0.01157323;-0.08035452;-0.00097037;0.00040200;-0.00133585 
0.38776255;78.95498180;-0.00369799;0.01155757;-0.08033366;0.00031098;-0.00290709;-0.00042142 
0.15455961;79.10954142;-0.00370969;0.01158260;-0.08032726;-0.00001108;-0.00075638;-0.00120954 
0.26566553;79.37520695;-0.00369393;0.01166006;-0.08020422;-0.00005657;0.00034466;0.00115864 
0.21973681;79.59494376;-0.00367786;0.01163446;-0.08011538;-0.00053154;-0.00025464;0.00181173 
0.34539104;79.94033480;-0.00370346;0.01162565;-0.08010791;0.00080678;-0.00071230;-0.00024310 
0.30841255;80.24874735;-0.00368117;0.01169422;-0.07979444;-0.00104415;0.00560903;0.00312294 
0.03619742;80.28494477;-0.00368006;0.01157688;-0.07987121;0.00003021;0.00056591;0.00618469 
0.15430617;80.43925095;-0.00373202;0.01147966;-0.07991703;0.00060986;-0.00205073;-0.00564762 
0.57393098;81.01318192;-0.00377545;0.01148516;-0.07974534;-0.00058848;-0.00091417;-0.00225885 
0.18617845;81.19936037;-0.00379215;0.01155602;-0.07962945;-0.00010136;0.00106387;-0.00062599 
0.33810163;81.53746200;-0.00379861;0.01155826;-0.07951308;-0.00013255;-0.00001224;0.00033339 
0.16569066;81.70315266;-0.00382239;0.01155119;-0.07936585;0.00039690;-0.00063810;-0.00056196 
0.24850130;81.95165396;-0.00388495;0.01137171;-0.07934844;0.00105817;-0.00760367;-0.00215334 
0.32896328;82.28061724;-0.00398355;0.01145138;-0.07915732;0.00017787;-0.00306512;-0.00887091 
0.15262365;82.43324089;-0.00400366;0.01151326;-0.07884488;-0.00003711;0.00284960;0.00562597 
0.21280360;82.64604449;-0.00400781;0.01145351;-0.07880449;0.00051526;-0.00059620;-0.00055651 
0.05863118;82.70467567;-0.00403812;0.01145811;-0.07861495;0.00039864;0.00152753;0.00048695 
0.19950938;82.90418506;-0.00408065;0.01149742;-0.07849707;-0.00039056;-0.00039194;-0.00058235 
0.27613592;83.18032098;-0.00412311;0.01146015;-0.07836079;0.00003375;-0.00051745;0.00143415 
0.24545312;83.42577410;-0.00415665;0.01145963;-0.07825699;0.00020264;-0.00161551;-0.00329210 
0.27233768;83.69811177;-0.00414588;0.01139590;-0.07798936;-0.00009428;-0.00246207;0.00465653 
0.32102585;84.01913762;-0.00414389;0.01138488;-0.07789566;0.00071404;0.00181888;0.00414117 
0.13210630;84.15124393;-0.00420932;0.01135147;-0.07773581;0.00008292;0.00162416;0.00130930 
0.23708606;84.38832998;-0.00421668;0.01134648;-0.07762324;0.00067337;0.00050455;0.00223454 
0.25042462;84.63875461;-0.00415122;0.01135195;-0.07752375;-0.00029609;-0.00000116;0.00032904 
0.28029752;84.91905212;-0.00413620;0.01128991;-0.07742187;0.00105908;-0.00005509;0.00048307 
0.23498225;85.15403438;-0.00416386;0.01131270;-0.07739089;-0.00046417;0.00036664;0.00048223 
0.23917317;85.39320755;-0.00417536;0.01130810;-0.07731010;-0.00022284;-0.00013309;-0.00307706 
0.24988317;85.64309072;-0.00415517;0.01128467;-0.07723226;0.00000259;0.00025155;-0.00058871 
0.26999378;85.91308451;-0.00413803;0.01131617;-0.07709249;0.00030082;0.00018323;0.00040904 
0.25405979;86.16714430;-0.00409790;0.01121402;-0.07700433;0.00066042;-0.00025622;0.00270684 
0.34917545;86.51631975;-0.00410298;0.01123480;-0.07703167;-0.00043183;0.00075727;-0.00071213 
0.16289401;86.67921376;-0.00408513;0.01119070;-0.07704007;-0.00008046;-0.00061204;-0.00041915 
0.21831036;86.89752412;-0.00408964;0.01120266;-0.07706697;0.00072306;-0.00071159;-0.00082365 
0.24464774;87.14217186;-0.00412115;0.01119137;-0.07699039;-0.00045890;0.00084266;-0.00016783 
0.25025463;87.39242649;-0.00411481;0.01121831;-0.07708177;0.00061662;0.00004489;0.00006823 
0.26475310;87.65717959;-0.00415081;0.01114394;-0.07709618;-0.00048032;-0.00041445;0.00030346 
0.24024367;87.89742327;-0.00411141;0.01112963;-0.07715312;0.00024564;-0.00021474;0.00057545 
0.24952912;88.14695239;-0.00414703;0.01112857;-0.07720089;0.00001935;0.00012759;0.00034768 
0.33205533;88.47900772;-0.00410700;0.01112137;-0.07718246;0.00041115;-0.00039969;0.00078904 
0.31686783;88.79587555;-0.00407798;0.01117979;-0.07715429;-0.00019015;0.00400007;0.00245719 
0.16805005;88.96392560;-0.00411175;0.01114954;-0.07717945;0.00002737;-0.00051088;0.00063727 
0.17724299;89.14116859;-0.00416814;0.01114276;-0.07715669;-0.00040648;0.00313148;0.00199257 
0.26668620;89.40785480;-0.00420908;0.01109711;-0.07723299;-0.00054659;-0.00173753;-0.00098113 
0.24937940;89.65723419;-0.00417167;0.01115473;-0.07718934;-0.00001550;0.00019331;0.00029550 
0.25258064;89.90981483;-0.00412130;0.01114196;-0.07725493;0.00095561;0.00013512;0.00118078 
0.33688879;90.24670362;-0.00410756;0.01115498;-0.07731164;-0.00016841;0.00060300;-0.00152172 
0.29617715;90.54288077;-0.00409526;0.01115780;-0.07725757;0.00053238;0.00004736;-0.00239771 
0.27511525;90.81799603;-0.00414843;0.01116825;-0.07729840;0.00018091;0.00148674;-0.00608520 
0.17385030;90.99184632;-0.00409770;0.01121331;-0.07709847;0.00075883;-0.00023484;0.00553899 
0.17520070;91.16704702;-0.00414071;0.01123767;-0.07715753;0.00024637;0.00160231;0.00190028 
0.23968339;91.40673041;-0.00424642;0.01123828;-0.07712577;-0.00075737;0.00070695;-0.00023193 
0.23495984;91.64169025;-0.00423748;0.01131470;-0.07718889;-0.00086886;0.00180449;0.00008440 
0.27556133;91.91725159;-0.00421010;0.01129150;-0.07718800;-0.00005526;0.00179352;0.00451658 
0.22924399;92.14649558;-0.00424005;0.01134345;-0.07727668;-0.00016172;-0.00026994;-0.00288756 
0.27543473;92.42193031;-0.00430373;0.01146991;-0.07719037;0.00043420;-0.00078615;-0.00038093 
0.21971416;92.64164448;-0.00432458;0.01155296;-0.07721725;-0.00068646;0.00150659;0.00135887 
0.27561450;92.91725898;-0.00439621;0.01166110;-0.07736059;0.00048888;0.00057407;-0.00108353 
0.22820592;93.14546490;-0.00446134;0.01171875;-0.07727027;-0.00042934;0.00018583;-0.00319303 
0.33105540;93.47652030;-0.00444269;0.01180163;-0.07718914;0.00048145;0.00099412;-0.00009828 
0.16981578;93.64633608;-0.00439939;0.01174938;-0.07724511;-0.00026018;-0.00244776;-0.00249561 
0.26584196;93.91217804;-0.00440780;0.01184374;-0.07725544;-0.00111686;-0.00144108;-0.00100413 
0.23316050;94.14533854;-0.00442666;0.01182374;-0.07721383;-0.00017528;0.00001090;-0.00198595 
0.24657822;94.39191675;-0.00440160;0.01167025;-0.07723258;0.00124546;-0.00397025;0.00721532 
0.25358629;94.64550304;-0.00446414;0.01172902;-0.07749010;-0.00062692;0.00205651;-0.00624207 
0.26919103;94.91469407;-0.00462809;0.01218184;-0.07721426;0.00044358;0.00038465;0.00577027 
0.22885609;95.14355016;-0.00458796;0.01207098;-0.07751994;0.00250441;-0.00573383;-0.01240170 
0.29056001;95.43411016;-0.00434579;0.01160714;-0.07736521;-0.00037186;-0.00069789;-0.00707283 
0.21729302;95.65140319;-0.00430681;0.01154475;-0.07741868;-0.00103631;0.00178301;0.00353149 
0.26582432;95.91722751;-0.00428916;0.01151253;-0.07742373;0.00041249;-0.00015083;-0.00229500 
0.22944665;96.14667416;-0.00429444;0.01149849;-0.07732911;-0.00001515;-0.00100267;-0.00267219 
0.24603939;96.39271355;-0.00426306;0.01146184;-0.07731340;-0.00056136;-0.00042816;0.00103864 
0.25465941;96.64737296;-0.00419637;0.01141740;-0.07735150;0.00021764;-0.00038233;0.00032729 
0.27093363;96.91830659;-0.00414503;0.01144590;-0.07736701;-0.00130873;0.00015747;-0.00123358 
0.22282004;97.14112663;-0.00414310;0.01141354;-0.07737961;-0.00099370;-0.00077911;-0.00141036 
0.29192233;97.43304896;-0.00413794;0.01143494;-0.07738362;-0.00057111;0.00033983;0.00058242 
0.21003699;97.64308596;-0.00412578;0.01145428;-0.07741918;-0.00007749;-0.00105370;-0.00502317 
0.28601861;97.92910457;-0.00410271;0.01142297;-0.07746452;-0.00006643;-0.00071175;-0.00066419 
0.22930121;98.15840578;-0.00410081;0.01138708;-0.07749270;0.00032693;-0.00059241;-0.00055135 
0.23584938;98.39425516;-0.00407477;0.01138320;-0.07747786;-0.00019754;0.00176842;-0.00124066 
0.24916553;98.64342070;-0.00404728;0.01132761;-0.07756307;-0.00060775;-0.00086893;0.00041760 
0.27094674;98.91436744;-0.00404991;0.01131701;-0.07756836;-0.00041500;0.00040935;-0.00122920 
0.31072879;99.22509623;-0.00399732;0.01128805;-0.07760777;0.00037444;0.00016806;0.00111598 
0.29685068;99.52194691;-0.00394939;0.01125463;-0.07770008;0.00042102;0.00005729;-0.00047108 
0.28059793;99.80254483;-0.00397376;0.01128079;-0.07781648;0.00033507;-0.00058151;-0.00040771 
0.36782765;100.17037249;-0.00393000;0.01135883;-0.07784085;0.00003862;-0.00059142;0.00107294 
0.35144973;100.52182221;-0.00391644;0.01142971;-0.07782868;-0.00009946;0.00282544;0.00022009 
0.27668667;100.79850888;-0.00385340;0.01141741;-0.07788026;0.00062923;-0.00124455;0.00088764 
0.24575615;101.04426503;-0.00387243;0.01143953;-0.07796520;-0.00000979;0.00010900;-0.00096397 
0.21498251;101.25924754;-0.00387808;0.01149706;-0.07799184;0.00000610;0.00065125;0.00121176 
0.20464134;101.46388888;-0.00391502;0.01148109;-0.07799461;0.00048255;0.00080918;0.00311331 
0.23556232;101.69945121;-0.00391745;0.01146526;-0.07803967;0.00046558;-0.00034168;-0.00079770 
0.22491479;101.92436600;-0.00388659;0.01142784;-0.07807837;0.00045694;-0.00027310;0.00169534 
0.22511387;102.14947987;-0.00390608;0.01143158;-0.07810196;-0.00003051;0.00015716;-0.00013185 
0.12759614;102.27707601;-0.00391894;0.01142338;-0.07808702;0.00024326;-0.00124297;-0.00050000 
0.30102754;102.57810354;-0.00397479;0.01141190;-0.07809023;-0.00067318;-0.00135934;-0.00066331 
0.30077291;102.87887645;-0.00392648;0.01147851;-0.07808138;-0.00006224;-0.00006437;0.00394784 
0.27035189;103.14922833;-0.00401131;0.01146249;-0.07818313;-0.00113065;0.00043142;0.00218741 
0.32638288;103.47561121;-0.00409447;0.01140595;-0.07826146;-0.00066575;0.00032139;-0.00121935 
0.24045491;103.71606612;-0.00404063;0.01141212;-0.07824039;0.00048311;-0.00288667;0.00030854 
0.30639577;104.02246189;-0.00405381;0.01148786;-0.07828166;-0.00049862;0.00042821;0.00017674 
0.28563499;104.30809689;-0.00407594;0.01147272;-0.07832762;0.00102495;0.00042758;0.00158071 
0.27036071;104.57845759;-0.00410406;0.01148819;-0.07842288;0.00001974;-0.00011500;0.00059540 
0.27571559;104.85417318;-0.00405667;0.01145390;-0.07845414;0.00004405;-0.00067025;0.00063131 
0.41807508;105.27224827;-0.00409159;0.01150426;-0.07845867;-0.00027314;-0.00015536;0.00084186 
0.25514221;105.52739048;-0.00410380;0.01150279;-0.07848566;0.00060327;-0.00041266;0.00039345 
0.33622098;105.86361146;-0.00413182;0.01150558;-0.07846731;-0.00038766;0.00005219;0.00117961 
0.33150125;106.19511271;-0.00414687;0.01147605;-0.07851683;-0.00021998;-0.00039321;-0.00007049 
0.29645705;106.49156976;-0.00418797;0.01152575;-0.07849379;0.00007009;0.00002248;0.00004572 
0.25060630;106.74217606;-0.00424728;0.01152551;-0.07849678;-0.00051900;0.00005681;-0.00067540 
0.29563451;107.03781056;-0.00421045;0.01149870;-0.07852945;-0.00041168;0.00022220;-0.00071970 
0.32642603;107.36423659;-0.00424796;0.01143590;-0.07848477;-0.00004772;0.00011539;-0.00013781 
0.28545475;107.64969134;-0.00418124;0.01138263;-0.07856735;0.00049572;-0.00110306;0.00005477 
0.32625318;107.97594452;-0.00412374;0.01142755;-0.07858534;0.00056674;0.00072534;-0.00058125 
0.25007820;108.22602272;-0.00417811;0.01140236;-0.07850070;0.00019711;0.00038333;0.00292114 
0.38250804;108.60853076;-0.00420580;0.01136974;-0.07847432;-0.00084846;0.00026534;0.00189754 
0.34166503;108.95019579;-0.00420788;0.01130691;-0.07848257;0.00021692;-0.00059049;-0.00145220 
0.31093025;109.26112604;-0.00421987;0.01124189;-0.07846353;0.00026888;-0.00061203;0.00153198 
0.26044083;109.52156687;-0.00421756;0.01124134;-0.07851622;-0.00044672;0.00018151;-0.00002728 
0.25047135;109.77203822;-0.00419805;0.01124045;-0.07839263;0.00010736;0.00073065;0.00117931 
0.34187388;110.11391211;-0.00411899;0.01118936;-0.07850896;0.00036721;-0.00245849;0.00062520 
0.39254141;110.50645351;-0.00412714;0.01121669;-0.07865489;0.00049436;0.00313087;-0.00421401 
0.32116866;110.82762218;-0.00412810;0.01116658;-0.07847791;-0.00046177;0.00300785;0.00316957 
0.28656220;111.11418438;-0.00407508;0.01111112;-0.07858475;0.00055140;-0.00022037;0.00000799 
0.29618144;111.41036582;-0.00407416;0.01111550;-0.07851697;-0.00029543;-0.00011117;-0.00082986 
0.40342402;111.81378984;-0.00406473;0.01113845;-0.07848504;0.00013619;0.00087157;0.00183897 
0.38265491;112.19644475;-0.00403432;0.01112410;-0.07849094;0.00021767;0.00030332;-0.00005955 
0.35740209;112.55384684;-0.00408228;0.01111971;-0.07844120;-0.00081541;-0.00070031;-0.00017196 
0.34234071;112.89618754;-0.00402426;0.01113154;-0.07840885;0.00008557;-0.00022491;0.00016803 
0.23012328;113.12631083;-0.00403884;0.01114003;-0.07839293;-0.00030860;0.00116008;0.00093030 
0.33188200;113.45819283;-0.00405374;0.01122430;-0.07831974;0.00030872;0.00004727;-0.00010931 
0.22691464;113.68510747;-0.00406615;0.01126251;-0.07826177;0.00043458;0.00011268;0.00038478 
0.38268685;114.06779432;-0.00407566;0.01127184;-0.07819552;-0.00075171;-0.00026127;0.00020297 
0.28109264;114.34888697;-0.00407001;0.01126462;-0.07824980;-0.00037760;-0.00007208;-0.00022864 
0.29591465;114.64480162;-0.00403402;0.01133823;-0.07826376;-0.00046224;0.00133123;-0.00276294 
0.25606966;114.90087128;-0.00397431;0.01123566;-0.07821245;-0.00047148;0.00099387;0.00273806 
0.40783024;115.30870152;-0.00393766;0.01119562;-0.07826632;-0.00024266;0.00032945;0.00173008 
0.38692713;115.69562864;-0.00386023;0.01120018;-0.07823905;-0.00071845;-0.00129384;0.00050322 
0.33157754;116.02720618;-0.00397865;0.01126299;-0.07818434;-0.00115226;-0.00013818;0.00190390 
0.37754083;116.40474701;-0.00400125;0.01127970;-0.07822289;0.00051447;0.00067312;0.00171566 
0.44301677;116.84776378;-0.00401238;0.01131584;-0.07823287;-0.00018680;-0.00018772;0.00108750 
0.42250037;117.27026415;-0.00394579;0.01130623;-0.07817232;0.00085482;0.00050952;-0.00021093 
0.40681124;117.67707539;-0.00392384;0.01125396;-0.07808686;-0.00001007;0.00011114;0.00128900 
0.25997734;117.93705273;-0.00386270;0.01125018;-0.07806521;0.00038573;0.00083730;0.00087898 
0.26411867;118.20117140;-0.00379527;0.01125154;-0.07807052;0.00035911;0.00060078;0.00075824 
0.41205049;118.61322188;-0.00380499;0.01126340;-0.07805545;-0.00027558;0.00046684;0.00130667 
0.37176061;118.98498249;-0.00374329;0.01129766;-0.07796323;0.00076153;-0.00001015;-0.00011778 
0.12761474;119.11259723;-0.00377009;0.01127016;-0.07792701;0.00000862;0.00065309;0.00120464 
0.14240479;119.25500202;-0.00382644;0.01127798;-0.07794695;-0.00080245;-0.00200096;0.00022524 
0.05587101;119.31087303;-0.00386405;0.01127010;-0.07790807;-0.00027533;0.00203709;-0.00025701 
0.00485134;119.31572437;-0.00382479;0.01114098;-0.07798211;0.00084256;-0.00323143;0.00201482 
0.00513911;119.32086349;-0.00381790;0.01119082;-0.07787792;-0.00001762;0.00095866;-0.00113122 
0.00484157;119.32570505;-0.00384064;0.01120107;-0.07789461;0.00054279;0.00193279;0.00055978 
0.00480556;119.33051062;-0.00380993;0.01112542;-0.07789634;0.00065305;0.00072395;0.00138475 
0.00484443;119.33535504;-0.00379322;0.01114784;-0.07789722;0.00000589;-0.00046609;0.00090215 
0.00513077;119.34048581;-0.00368328;0.01114575;-0.07795899;-0.00152083;-0.00678387;0.01658913 
0.00482297;119.34530878;-0.00372032;0.01109343;-0.07805113;-0.00038338;-0.00221804;-0.00874624 
0.00480533;119.35011411;-0.00371003;0.01123118;-0.07806561;-0.00048243;0.00069983;-0.00566270 
0.06585312;119.41596723;-0.00374276;0.01113615;-0.07796323;-0.00002563;-0.00005187;-0.00141899 
0.06636548;119.48233271;-0.00382313;0.01106538;-0.07790123;-0.00043742;0.00124680;0.00000624 
0.19814396;119.68047667;-0.00383040;0.01107645;-0.07784952;-0.00013377;0.00592723;0.00399466 
0.08626199;119.76673865;-0.00387065;0.01090651;-0.07788841;0.00015597;-0.00528037;0.00917706 
0.10156083;119.86829948;-0.00389552;0.01106209;-0.07799593;0.00075521;-0.00278910;-0.00555022 
0.23467922;120.10297871;-0.00394851;0.01105979;-0.07790104;-0.00089955;-0.00389792;0.00150754 
0.03549314;120.13847184;-0.00393511;0.01105652;-0.07795761;0.00114923;-0.00227848;-0.00353100 
0.12720513;120.26567698;-0.00391838;0.01101109;-0.07797507;0.00041988;-0.00275098;0.00628922 
0.01519513;120.28087211;-0.00393586;0.01108157;-0.07796915;-0.00132457;-0.00060645;-0.00424733 
0.12855935;120.40943146;-0.00391719;0.01109904;-0.07798836;0.00213340;0.00476345;0.00704980 
0.24543643;120.65486789;-0.00385605;0.01111583;-0.07791959;0.00179952;-0.00145466;0.00201369 
0.25108838;120.90595627;-0.00385881;0.01113136;-0.07786293;0.00025991;0.00134488;-0.00043063 
0.32093000;121.22688627;-0.00387176;0.01119815;-0.07779914;0.00036302;-0.00019594;0.00385849 
0.30669403;121.53358030;-0.00388827;0.01116930;-0.07782603;-0.00009973;-0.00001750;0.00143737 
0.27018261;121.80376291;-0.00387996;0.01119477;-0.07783766;0.00088750;0.00062314;0.00088827 
0.31085134;122.11461425;-0.00392217;0.01120680;-0.07783559;-0.00020272;0.00095041;0.00057240 
0.28030610;122.39492035;-0.00390662;0.01123240;-0.07773683;-0.00074027;0.00082496;0.00300746 
0.33640337;122.73132372;-0.00397060;0.01127318;-0.07778952;-0.00067647;0.00101253;-0.00027966 
0.31122994;123.04255366;-0.00397260;0.01127930;-0.07775844;0.00027522;-0.00107974;-0.00009160 
0.26523995;123.30779362;-0.00397445;0.01141124;-0.07774347;0.00096999;0.00397543;-0.00078260 
0.32617211;123.63396573;-0.00399917;0.01147139;-0.07737041;0.00223205;0.01560313;0.02152938 
0.30663490;123.94060063;-0.00403730;0.01129569;-0.07774494;0.00072954;-0.00023432;0.00555551 
0.35635972;124.29696035;-0.00403538;0.01121533;-0.07789697;-0.00176345;-0.00980861;-0.01000094 
0.32579565;124.62275600;-0.00397884;0.01141191;-0.07771824;-0.00194084;0.00367082;-0.00755199 
0.27561092;124.89836693;-0.00395678;0.01136351;-0.07757390;-0.00098876;0.00296148;0.00833811 
0.32699370;125.22536063;-0.00398156;0.01132840;-0.07784678;-0.00132241;-0.00198843;-0.00487194 
0.29032660;125.51568723;-0.00398949;0.01125832;-0.07783744;-0.00116146;-0.00153471;-0.00878737 
0.33599496;125.85168219;-0.00399892;0.01124370;-0.07780112;-0.00073347;-0.00125367;-0.00627287 
0.34631324;126.19799542;-0.00400576;0.01119504;-0.07774502;0.00025744;0.00015754;0.00139277 
0.38263226;126.58062768;-0.00390000;0.01121367;-0.07766917;0.00068345;0.00102489;0.00112760 
0.30072546;126.88135314;-0.00391722;0.01117873;-0.07765251;0.00043416;-0.00195445;0.00281420 
0.27023315;127.15158629;-0.00386550;0.01123712;-0.07763034;0.00106276;0.00548966;-0.00239341 
0.28539944;127.43698573;-0.00391925;0.01115525;-0.07757020;0.00015575;0.00066748;0.00429203 
0.29583454;127.73282027;-0.00386344;0.01121591;-0.07768121;0.00223066;0.00618451;0.00007872 
0.25034547;127.98316574;-0.00385160;0.01114659;-0.07764643;0.00072032;0.00009397;0.00432210 
0.26517868;128.24834442;-0.00388482;0.01112525;-0.07759497;-0.00032586;-0.00190695;0.00127401 
0.30095410;128.54929852;-0.00387725;0.01112264;-0.07752191;0.00101507;-0.00030048;0.00238762 
0.39718223;128.94648075;-0.00387401;0.01115918;-0.07750947;0.00013327;0.00074576;0.00160532 
0.37649465;129.32297540;-0.00386298;0.01117360;-0.07751664;0.00029562;-0.00009049;-0.00065991 
0.26929331;129.59226871;-0.00380283;0.01121331;-0.07749715;-0.00031781;0.00034113;-0.00231168 
0.02043700;129.61270571;-0.00378478;0.01114048;-0.07734352;0.00058817;-0.00109907;0.00369727 
0.02539754;129.63810325;-0.00377542;0.01117425;-0.07731813;-0.00070081;0.00097422;-0.00010719 
0.08627987;129.72438312;-0.00380052;0.01113718;-0.07735042;-0.00068909;-0.00022575;-0.00010606 
0.03532195;129.75970507;-0.00387055;0.01112175;-0.07735310;0.00020900;-0.00117559;-0.00152679 
0.04569602;129.80540109;-0.00390869;0.01108699;-0.07728223;-0.00014924;0.00024048;0.00106556 
0.04593754;129.85133862;-0.00386786;0.01109246;-0.07729974;0.00002169;-0.00029389;0.00118704 
0.03548694;129.88682556;-0.00387608;0.01101423;-0.07729920;0.00029843;-0.00061917;-0.00005879 
0.21980357;130.10662913;-0.00382960;0.01102516;-0.07730004;0.00046112;0.00043949;-0.00068090 
0.34621167;130.45284081;-0.00383127;0.01102671;-0.07717646;-0.00096047;-0.00007402;0.00041368 
0.26619196;130.71903276;-0.00381097;0.01105063;-0.07714140;-0.00026086;-0.00028236;0.00020534 
0.28569174;131.00472450;-0.00383234;0.01104295;-0.07705136;0.00011988;0.00015943;0.00390150 
0.30603957;131.31076407;-0.00386450;0.01092911;-0.07715519;-0.00191265;-0.00728688;-0.00338999 
0.26434064;131.57510471;-0.00383469;0.01099890;-0.07719582;-0.00005956;-0.00078052;-0.00383883 
0.27581215;131.85091686;-0.00385846;0.01100688;-0.07703035;-0.00003262;0.00172136;0.00304560 
0.27527261;132.12618947;-0.00387035;0.01103808;-0.07706252;0.00024796;0.00081037;-0.00069897 
0.35148311;132.47767258;-0.00386939;0.01102318;-0.07701571;0.00118110;-0.00075081;0.00001102 
0.32098556;132.79865813;-0.00385632;0.01106364;-0.07687209;0.00008391;0.00104671;0.00121010 
