deltaTime(s)	Time(s)	Roll(rad)	Pitch(rad)	Yaw(rad)	RollSpeed(rad/s)	PitchSpeed(rad/s)	YawSpeed(rad/s)	Motor1(PWM)	Motor2(PWM)	Motor3(PWM)	Motor4(PWM)	
0.20960951 	61.50061178	-0.01022733	0.00493449	1.05122137	-0.00015463	-0.00052059	0.00171412	900	900	900	900
0.22491384 	61.72552562	-0.01024112	0.00498433	1.05129230	-0.00060977	-0.00071214	0.00158027	900	900	900	900
0.21463943 	61.94016504	-0.01024424	0.00501303	1.05139804	-0.00040686	-0.00070653	0.00123094	900	900	900	900
0.21501040 	62.15517545	-0.01023048	0.00506470	1.05150306	-0.00052525	-0.00045866	0.00115088	900	900	900	900
0.24839759 	62.40357304	-0.01023157	0.00508699	1.05153513	-0.00028170	-0.00103841	0.00110037	900	900	900	900
0.20951223 	62.61308527	-0.01026951	0.00511390	1.05162454	-0.00100317	-0.00140517	0.00109056	900	900	900	900
0.20940566 	62.82249093	-0.01030727	0.00511078	1.05169749	-0.00041685	-0.00101461	0.00125003	900	900	900	900
0.22008109 	63.04257202	-0.01026381	0.00517285	1.05180979	-0.00043177	-0.00081809	0.00156556	900	900	900	900
0.21979284 	63.26236486	-0.01025216	0.00522844	1.05182338	-0.00045853	-0.00075198	0.00098739	900	900	900	900
0.20947099 	63.47183585	-0.01017734	0.00527556	1.05190480	0.00012248	-0.00077894	0.00160921	900	900	900	900
0.23022914 	63.70206499	-0.01023101	0.00526128	1.05198264	0.00051092	-0.00082904	0.00104610	900	900	900	900
0.09731197 	63.79937696	-0.01021528	0.00524085	1.05204403	-0.00050039	-0.00360061	-0.00071456	900	900	900	900
0.04563332 	63.84501028	-0.01014235	0.00528605	1.05209613	-0.00082815	-0.00263518	0.00085272	900	900	900	900
0.02510285 	63.87011313	-0.01010963	0.00534052	1.05212247	0.00046653	0.00113969	0.00120190	900	900	900	900
0.11672735 	63.98684049	-0.01007325	0.00536616	1.05221331	-0.00045183	0.00064943	0.00167606	900	900	900	900
0.14246273 	64.12930322	-0.01006501	0.00534400	1.05229807	-0.00073222	-0.00208933	0.00144670	900	900	900	900
0.13197017 	64.26127338	-0.00987085	0.00540214	1.05234981	0.00963728	-0.00171954	0.00127258	900	900	900	900
0.20307350 	64.46434689	-0.00993468	0.00552456	1.05243182	0.00294330	0.00019998	0.00187276	900	900	900	900
0.14727259 	64.61161947	-0.00996633	0.00554290	1.05248094	-0.00099505	0.00033745	0.00205827	900	900	900	900
0.18337345 	64.79499292	-0.00996355	0.00559532	1.05252218	-0.00001320	-0.00155918	0.00063853	900	900	900	900
0.16243672 	64.95742965	-0.00994078	0.00565940	1.05262923	-0.00031298	-0.00115624	0.00148644	900	900	900	900
0.11743212 	65.07486176	-0.00995234	0.00561133	1.05267203	-0.00052956	-0.00101297	0.00182416	900	900	900	900
0.02010059 	65.09496236	-0.00994541	0.00563859	1.05273736	-0.00127019	-0.00031278	0.00083908	900	900	900	900
0.03581381 	65.13077617	-0.00988496	0.00563564	1.05278850	-0.00001707	-0.00176841	0.00156809	900	900	900	900
0.15301871 	65.28379488	-0.00986416	0.00564433	1.05285335	-0.00073339	-0.00160632	0.00104321	900	900	900	900
0.21962047 	65.50341535	-0.00988358	0.00559000	1.05289853	0.00033848	-0.00041080	0.00045630	900	900	900	900
0.29053235 	65.79394770	-0.00982945	0.00566208	1.05294859	0.00054787	-0.00199167	0.00203830	900	900	900	900
0.24015260 	66.03410029	-0.00977911	0.00576387	1.05301440	0.00006526	0.00200896	0.00175193	900	900	900	900
0.24474239 	66.27884269	-0.00974251	0.00577123	1.05305707	-0.00021722	0.00019574	0.00031903	900	900	900	900
0.21920609 	66.49804878	-0.00970312	0.00583112	1.05316138	-0.00038569	-0.00036570	0.00174536	900	900	900	900
0.27107096 	66.76911974	-0.00971200	0.00584110	1.05316663	0.00093462	0.00090153	0.00132971	900	900	900	900
0.24039412 	67.00951385	-0.00967573	0.00572543	1.05325580	0.00062001	0.00008263	0.00155030	900	900	900	900
0.21971607 	67.22922993	-0.00968961	0.00569964	1.05326331	0.00044806	-0.00068116	0.00099113	900	900	900	900
0.27999878 	67.50922871	-0.00967404	0.00574673	1.05329967	-0.00074048	-0.00090257	0.00147185	900	900	900	900
0.23434210 	67.74357080	-0.00969022	0.00583869	1.05335939	0.00000031	-0.00177998	0.00094802	900	900	900	900
0.22480416 	67.96837497	-0.00970040	0.00590685	1.05343616	-0.00013099	-0.00209579	0.00106195	900	900	900	900
0.19902062 	68.16739559	-0.00975846	0.00594792	1.05346978	-0.00050911	-0.00028770	0.00152237	900	900	900	900
0.31254864 	68.47994423	-0.00976442	0.00597069	1.05353320	-0.00049190	0.00005491	0.00164715	900	900	900	900
0.23975515 	68.71969938	-0.00977664	0.00600065	1.05357170	-0.00003463	-0.00027343	0.00052646	900	900	900	900
0.27549124 	68.99519062	-0.00981969	0.00603577	1.05361938	-0.00046428	-0.00092812	0.00098011	900	900	900	900
0.27007627 	69.26526690	-0.00978937	0.00613590	1.05369198	0.00248289	0.00180672	0.00258695	900	900	900	900
0.24997783 	69.51524472	-0.00983960	0.00615257	1.05362511	0.00297923	0.00235568	-0.00055654	900	900	900	900
0.23995519 	69.75519991	-0.00984874	0.00608695	1.05372953	0.00120701	-0.00166964	0.00126852	900	900	900	900
0.23069596 	69.98589587	-0.00998579	0.00620329	1.05379248	-0.00213922	-0.00186707	0.00077918	900	900	900	900
0.28046179 	70.26635766	-0.01007187	0.00622055	1.05382752	-0.00225371	0.00025286	-0.00078026	900	900	900	900
0.22445345 	70.49081111	-0.01008412	0.00619281	1.05397165	-0.00153494	0.00150217	0.00276570	900	900	900	900
0.21432400 	70.70513511	-0.01015373	0.00618652	1.05394995	-0.00020812	-0.00163162	0.00153753	900	900	900	900
0.27058196 	70.97571707	-0.01017491	0.00624092	1.05398488	0.00025856	-0.00163616	-0.00034936	900	900	900	900
0.23982549 	71.21554255	-0.01019189	0.00624127	1.05408287	0.00078999	-0.00009271	0.00116111	900	900	900	900
0.28092694 	71.49646950	-0.01019192	0.00622258	1.05415750	0.00126045	0.00057497	0.00119258	900	900	900	900
0.23958278 	71.73605227	-0.01025678	0.00624581	1.05419946	-0.00088001	-0.00105603	0.00076163	900	900	900	900
0.25028348 	71.98633575	-0.01025148	0.00625089	1.05427718	0.00001104	-0.00070607	0.00116256	900	900	900	900
0.19926739 	72.18560314	-0.01025883	0.00625873	1.05431628	-0.00047147	-0.00000467	0.00169140	900	900	900	900
0.23951483 	72.42511797	-0.01026996	0.00626077	1.05431736	-0.00009576	-0.00021389	0.00130678	900	900	900	900
0.21933889 	72.64445686	-0.01032498	0.00626409	1.05442095	-0.00102227	-0.00066395	0.00140776	900	900	900	900
0.26076841 	72.90522528	-0.01026876	0.00625002	1.05448318	0.00006044	-0.00073451	0.00123022	900	900	900	900
0.27540326 	73.18062854	-0.01023886	0.00624630	1.05458057	0.00016785	-0.00109558	0.00159118	900	900	900	900
0.22960472 	73.41023326	-0.01025767	0.00621131	1.05463278	0.00021703	-0.00050254	0.00025653	900	900	900	900
0.23954844 	73.64978170	-0.01028767	0.00619296	1.05462396	-0.00063783	-0.00088182	0.00110634	900	900	900	900
0.23497128 	73.88475299	-0.01030327	0.00614361	1.05469513	0.00016720	-0.00212904	0.00140576	900	900	900	900
0.20923853 	74.09399152	-0.01029949	0.00610760	1.05472887	0.00113076	-0.00257924	0.00220296	900	900	900	900
0.30777121 	74.40176272	-0.01028959	0.00608743	1.05481565	0.00107501	0.00114190	0.00174941	900	900	900	900
0.24999881 	74.65176153	-0.01032149	0.00605112	1.05493772	-0.00067887	-0.00041221	0.00203378	900	900	900	900
0.20963430 	74.86139584	-0.01026213	0.00603054	1.05494714	-0.00036395	-0.00204435	0.00087930	900	900	900	900
0.17321563 	75.03461146	-0.01026307	0.00605511	1.05500746	-0.00047535	-0.00076638	0.00081240	900	900	900	900
0.08115697 	75.11576843	-0.01026519	0.00605822	1.05505943	-0.00055566	0.00049118	0.00163701	900	900	900	900
0.09138131 	75.20714974	-0.01022392	0.00596818	1.05514407	0.00348865	-0.00107952	0.00179130	900	900	900	900
0.07651067 	75.28366041	-0.01019767	0.00585951	1.05520868	-0.00000416	-0.00146513	0.00314258	900	900	900	900
0.08625102 	75.36991143	-0.01020283	0.00594342	1.05524945	0.00050161	-0.00162428	0.00074076	900	900	900	900
0.09128022 	75.46119165	-0.01018525	0.00594481	1.05535710	0.00027884	-0.00070450	0.00226389	900	900	900	900
0.09628463 	75.55747628	-0.01014256	0.00591550	1.05539465	-0.00080207	-0.00012431	0.00127365	900	900	900	900
0.10179353 	75.65926981	-0.01009751	0.00582267	1.05552042	0.00000776	-0.00142173	0.00149868	900	900	900	900
0.28610063 	75.94537044	-0.01008085	0.00582141	1.05558372	-0.00015812	-0.00138182	0.00058002	900	900	900	900
0.25508285 	76.20045328	-0.00995932	0.00581197	1.05561793	0.00041718	-0.00123959	0.00195394	900	900	900	900
0.26505518 	76.46550846	-0.00997040	0.00569566	1.05574465	0.00104553	-0.00657933	-0.00295755	900	900	900	900
0.25025320 	76.71576166	-0.00997908	0.00564968	1.05570877	0.00040223	-0.00312949	-0.00309133	900	900	900	900
0.24456143 	76.96032310	-0.00996679	0.00571313	1.05589056	0.00122759	-0.00098841	0.00159175	900	900	900	900
0.20925760 	77.16958070	-0.00991943	0.00577921	1.05599546	-0.00143861	-0.00046328	0.00162833	900	900	900	900
0.27617788 	77.44575858	-0.00986958	0.00574660	1.05600727	0.00127120	-0.00242758	0.00252825	900	900	900	900
0.22998190 	77.67574048	-0.00989186	0.00570898	1.05605960	-0.00194274	-0.00024536	0.00074642	900	900	900	900
0.25510740 	77.93084788	-0.00989717	0.00570107	1.05607784	0.00096312	0.00096235	0.00233087	900	900	900	900
0.25503230 	78.18588018	-0.00991631	0.00566445	1.05613279	0.00093378	0.00024252	0.00206702	900	900	900	900
0.24978328 	78.43566346	-0.00995279	0.00565436	1.05618548	-0.00190732	0.00219136	0.00238365	900	900	900	900
0.23000813 	78.66567159	-0.00997228	0.00573248	1.05629706	0.00075077	0.00210771	0.00196992	900	900	900	900
0.27221203 	78.93788362	-0.00995477	0.00567530	1.05631030	-0.00157629	-0.00166215	-0.00015021	900	900	900	900
0.25489378 	79.19277740	-0.01001072	0.00561488	1.05630040	-0.00018897	-0.00237212	-0.00094363	900	900	900	900
0.30044770 	79.49322510	-0.01001044	0.00565254	1.05639839	-0.00109268	0.00170039	0.00145258	900	900	900	900
0.22992611 	79.72315121	-0.01000180	0.00564016	1.05645072	0.00096982	0.00031299	0.00332182	900	900	900	900
0.23987222 	79.96302342	-0.01002268	0.00555972	1.05650413	-0.00085391	-0.00420751	0.00022979	900	900	900	900
0.23959041 	80.20261383	-0.00999730	0.00557125	1.05653572	0.00019465	0.00087572	0.00104415	900	900	900	900
0.28203034 	80.48464417	-0.01001941	0.00555222	1.05657566	0.00017621	-0.00140859	0.00038072	900	900	900	900
0.22516632 	80.70981050	-0.01005607	0.00563459	1.05664253	0.00141234	0.00085585	0.00100009	900	900	900	900
0.25547934 	80.96528983	-0.01011706	0.00553482	1.05668688	0.00050076	0.00028992	0.00158813	900	900	900	900
0.22971916 	81.19500899	-0.01015352	0.00547456	1.05671537	-0.00082976	-0.00071878	0.00125265	900	900	900	900
0.27015829 	81.46516728	-0.01015914	0.00541227	1.05679297	0.00063399	-0.00092601	0.00089094	900	900	900	900
0.28062630 	81.74579358	-0.01018884	0.00539257	1.05691385	0.00001052	-0.00060194	0.00243265	900	900	900	900
0.28118706 	82.02698064	-0.01013626	0.00534277	1.05698264	0.00367326	0.00023903	0.00288753	900	900	900	900
0.20950055 	82.23648119	-0.01017811	0.00539859	1.05704868	0.00228465	-0.00145196	0.00235615	900	900	900	900
0.24981236 	82.48629355	-0.01019106	0.00541666	1.05704844	-0.00013270	-0.00064902	0.00078367	900	900	900	900
0.24009371 	82.72638726	-0.01023613	0.00540871	1.05711985	-0.00105124	-0.00106254	0.00118901	900	900	900	900
0.23954868 	82.96593595	-0.01023018	0.00541539	1.05716729	-0.00009683	-0.00237831	0.00167491	900	900	900	900
0.21939993 	83.18533587	-0.01025278	0.00542689	1.05713260	0.00045225	-0.00142370	0.00190513	900	900	900	900
0.21927047 	83.40460634	-0.01030114	0.00540739	1.05720961	-0.00063388	0.00044988	0.00098312	900	900	900	900
0.30172467 	83.70633101	-0.01033137	0.00539210	1.05722475	-0.00252595	0.00185087	0.00184454	900	900	900	900
0.21943235 	83.92576337	-0.01030795	0.00541118	1.05726707	0.00049578	-0.00157590	0.00163696	900	900	900	900
0.25037360 	84.17613697	-0.01028057	0.00535614	1.05735183	-0.00043047	-0.00188432	0.00274859	900	900	900	900
0.25506568 	84.43120265	-0.01032115	0.00537338	1.05732548	-0.00451814	0.00046585	-0.00447326	900	900	900	900
0.28088093 	84.71208358	-0.01033346	0.00533611	1.05746233	-0.00062347	-0.00229887	0.00437861	900	900	900	900
0.23507833 	84.94716191	-0.01026722	0.00540143	1.05746198	0.00069850	-0.00060908	0.00156188	900	900	900	900
0.31119013 	85.25835204	-0.01028083	0.00550229	1.05754173	0.00012781	0.00014659	0.00062077	900	900	900	900
0.27496886 	85.53332090	-0.01023478	0.00556416	1.05749702	0.00178556	-0.00153177	0.00161292	900	900	900	900
0.32273555 	85.85605645	-0.01016623	0.00558269	1.05747175	0.00201552	-0.00214006	0.00181846	900	900	900	900
0.24475312 	86.10080957	-0.01018562	0.00565766	1.05751503	0.00089865	0.00179220	0.00155198	900	900	900	900
0.26667929 	86.36748886	-0.01024000	0.00566121	1.05752504	-0.00077912	-0.00005657	0.00085969	900	900	900	900
0.28597975 	86.65346861	-0.01016439	0.00566248	1.05756807	0.00163061	-0.00076438	0.00268960	900	900	900	900
0.23992467 	86.89339328	-0.01015603	0.00573829	1.05755246	0.00067255	-0.00388114	-0.00069347	900	900	900	900
0.26000977 	87.15340304	-0.01015781	0.00580872	1.05757546	-0.00284615	-0.00042457	0.00047849	900	900	900	900
0.21944499 	87.37284803	-0.01009351	0.00588004	1.05758893	0.00138408	0.00260240	0.00170665	900	900	900	900
0.22973180 	87.60257983	-0.01006540	0.00582924	1.05758274	-0.00185833	-0.00064853	0.00101979	900	900	900	900
0.25027657 	87.85285640	-0.01003776	0.00587763	1.05756807	0.00176490	-0.00328697	0.00193398	900	900	900	900
0.25585437 	88.10871077	-0.01001209	0.00600142	1.05767941	0.00036485	0.00020590	0.00126022	900	900	900	900
0.23965788 	88.34836864	-0.00997087	0.00602307	1.05766821	0.00004785	0.00309637	0.00198096	900	900	900	900
0.20938134 	88.55774999	-0.01000362	0.00606563	1.05765724	-0.00191928	0.00142253	0.00107667	900	900	900	900
0.25515246 	88.81290245	-0.00990675	0.00609951	1.05763197	0.00003581	-0.00011780	0.00149718	900	900	900	900
0.22971559 	89.04261804	-0.00988989	0.00614021	1.05768657	-0.00094809	-0.00206309	0.00229009	900	900	900	900
0.30036831 	89.34298635	-0.00996519	0.00614801	1.05762815	-0.00175875	-0.00135245	0.00015780	900	900	900	900
0.29582143 	89.63880777	-0.00999125	0.00614486	1.05764127	-0.00085970	0.00086354	0.00111233	900	900	900	900
0.27049637 	89.90930414	-0.00998343	0.00610746	1.05767548	-0.00037279	-0.00027772	0.00129191	900	900	900	900
0.20422816 	90.11353230	-0.01000686	0.00614386	1.05768919	-0.00233218	-0.00093595	0.00143334	900	900	900	900
0.20894933 	90.32248163	-0.01002357	0.00613994	1.05771041	-0.00207213	-0.00443912	0.00000705	900	900	900	900
0.20397186 	90.52645350	-0.00993512	0.00622136	1.05771959	0.00146310	-0.00341392	0.00016207	900	900	900	900
0.25677133 	90.78322482	-0.00996985	0.00637463	1.05770171	-0.00182070	0.00191222	0.00073230	900	900	900	900
0.23473454 	91.01795936	-0.00999060	0.00640102	1.05768037	0.00113647	0.00170910	0.00307629	900	900	900	900
0.25063777 	91.26859713	-0.01001074	0.00635615	1.05768096	0.00201096	-0.00042761	0.00060490	900	900	900	900
0.21943212 	91.48802924	-0.01002824	0.00633953	1.05767310	-0.00054817	0.00099237	0.00022165	900	900	900	900
0.23489594 	91.72292519	-0.00998731	0.00635381	1.05776358	0.00039154	-0.00055700	0.00155685	900	900	900	900
0.25990367 	91.98282886	-0.01000803	0.00639839	1.05780172	-0.00058027	-0.00233166	0.00007737	900	900	900	900
0.26107407 	92.24390292	-0.01000412	0.00645780	1.05776763	-0.00069413	-0.00142796	0.00031393	900	900	900	900
0.22456217 	92.46846509	-0.01002384	0.00652138	1.05784833	0.00083138	0.00035632	0.00128026	900	900	900	900
0.30161643 	92.77008152	-0.01003858	0.00657274	1.05784857	0.00010106	0.00092440	0.00139316	900	900	900	900
0.20953178 	92.97961330	-0.01006019	0.00661676	1.05786192	0.00012291	-0.00040012	0.00089829	900	900	900	900
0.25998020 	93.23959351	-0.01006594	0.00662072	1.05787671	0.00036341	-0.00095964	0.00157652	900	900	900	900
0.19906378 	93.43865728	-0.01010154	0.00663696	1.05786633	0.00026323	-0.00057114	0.00057519	900	900	900	900
0.23017049 	93.66882777	-0.01011357	0.00665120	1.05785918	-0.00043946	-0.00010352	0.00108384	900	900	900	900
0.25186181 	93.92068958	-0.01011472	0.00668252	1.05784500	0.00049158	-0.00115684	0.00084501	900	900	900	900
0.27066779 	94.19135737	-0.01010708	0.00664844	1.05781102	-0.00010393	-0.00121341	0.00007117	900	900	900	900
0.25521708 	94.44657445	-0.01009901	0.00666641	1.05780649	-0.00119928	0.00009110	0.00037693	900	900	900	900
0.25028682 	94.69686127	-0.01008302	0.00664719	1.05782080	0.00130059	-0.00034949	0.00133171	900	900	900	900
0.26511884 	94.96198010	-0.01011264	0.00661864	1.05777705	0.00026295	-0.00080785	0.00088100	900	900	900	900
0.23464847 	95.19662857	-0.01009797	0.00663272	1.05778539	-0.00019102	-0.00093009	0.00157577	900	900	900	900
0.25467205 	95.45130062	-0.01005175	0.00668875	1.05774748	-0.00082194	-0.00016043	0.00097077	900	900	900	900
0.30172825 	95.75302887	-0.01004859	0.00665107	1.05773699	-0.00125825	-0.00002717	0.00125860	900	900	900	900
0.26549911 	96.01852798	-0.01003797	0.00661176	1.05774188	0.00021862	-0.00163190	0.00034927	900	900	900	900
0.20924282 	96.22777081	-0.00997544	0.00664129	1.05774260	0.00066044	-0.00130988	0.00134151	900	900	900	900
0.23963213 	96.46740294	-0.00994449	0.00665387	1.05769467	0.00020170	-0.00015958	0.00108387	900	900	900	900
0.27051973 	96.73792267	-0.00994110	0.00662387	1.05765879	0.00075369	0.00006616	0.00205174	900	900	900	900
0.19394183 	96.93186450	-0.00999976	0.00657514	1.05762815	-0.00091527	-0.00224007	0.00096512	900	900	900	900
0.27984118 	97.21170568	-0.00997782	0.00658428	1.05764496	-0.00029234	-0.00269362	0.00089889	900	900	900	900
0.25012279 	97.46182847	-0.00992455	0.00662196	1.05761015	-0.00025050	-0.00021131	-0.00014789	900	900	900	900
0.26058555 	97.72241402	-0.00983613	0.00662891	1.05760026	0.00064399	0.00062333	0.00210860	900	900	900	900
0.20420718 	97.92662120	-0.00981160	0.00651124	1.05747020	0.00021650	-0.00346171	0.00020259	900	900	900	900
0.26468801 	98.19130921	-0.00971976	0.00655764	1.05756533	-0.00080526	-0.00259089	-0.00030263	900	900	900	900
0.28618908 	98.47749829	-0.00964163	0.00672973	1.05762053	0.00098811	0.00209938	0.00211534	900	900	900	900
0.27631950 	98.75381780	-0.00963576	0.00657716	1.05765295	0.00640531	0.00607313	0.00889729	900	900	900	900
0.21985078 	98.97366858	-0.00970862	0.00657738	1.05771220	-0.00084072	-0.00270766	0.00132858	900	900	900	900
0.23989725 	99.21356583	-0.00967336	0.00667603	1.05766976	0.00082080	0.00180619	-0.00184046	900	900	900	900
0.21953607 	99.43310189	-0.00981488	0.00640081	1.05760527	0.00065870	-0.01435889	0.00022268	900	900	900	900
0.30641437 	99.73951626	-0.00975355	0.00658594	1.05766964	-0.00086910	-0.00097117	0.00458692	900	900	900	900
0.23975182 	99.97926807	-0.00978342	0.00663631	1.05760026	-0.00175905	0.00175461	-0.00011725	900	900	900	900
0.24989128 	100.22915936	-0.00983238	0.00660537	1.05765224	-0.00296535	-0.00113659	0.00034298	900	900	900	900
0.22450352 	100.45366287	-0.00984961	0.00663737	1.05770624	-0.00053275	-0.00131434	0.00155912	900	900	900	900
0.24521041 	100.69887328	-0.00986950	0.00664199	1.05773640	0.00031098	-0.00021615	0.00202959	900	900	900	900
0.25040340 	100.94927669	-0.00987209	0.00665830	1.05775762	-0.00023578	-0.00072464	0.00082930	900	900	900	900
0.25490117 	101.20417786	-0.00992392	0.00665482	1.05774868	-0.00056378	-0.00113842	0.00081900	900	900	900	900
0.23958588 	101.44376373	-0.00998572	0.00665896	1.05774486	0.00055975	-0.00053355	0.00116864	900	900	900	900
0.26516461 	101.70892835	-0.00998761	0.00665798	1.05779696	-0.00122648	-0.00142829	0.00050264	900	900	900	900
0.20935154 	101.91827989	-0.01003698	0.00669987	1.05779183	-0.00016192	-0.00129202	0.00099023	900	900	900	900
0.24659348 	102.16487336	-0.01007485	0.00672745	1.05781794	-0.00010484	-0.00011211	0.00057402	900	900	900	900
0.21926808 	102.38414145	-0.01011967	0.00669994	1.05786788	-0.00043616	-0.00024594	0.00159951	900	900	900	900
0.30074573 	102.68488717	-0.01007700	0.00671134	1.05788267	0.00054208	-0.00013156	0.00120217	900	900	900	900
0.21976256 	102.90464973	-0.01005347	0.00668867	1.05781770	-0.00080757	0.00080512	0.00087643	900	900	900	900
0.23946905 	103.14411879	-0.01002272	0.00670931	1.05782342	-0.00105860	-0.00097448	0.00011256	900	900	900	900
0.26582861 	103.40994740	-0.01001904	0.00669826	1.05791128	0.00055262	-0.00019285	0.00133551	900	900	900	900
0.24010038 	103.65004778	-0.00996476	0.00666532	1.05792785	-0.00011847	-0.00094095	0.00175656	900	900	900	900
0.26486182 	103.91490960	-0.00993932	0.00663612	1.05797791	0.00066315	-0.00112630	0.00099808	900	900	900	900
0.24469662 	104.15960622	-0.00992254	0.00660454	1.05798566	-0.00012577	-0.00109065	0.00129915	900	900	900	900
0.32650375 	104.48610997	-0.00993119	0.00661345	1.05802262	-0.00015311	-0.00034204	0.00134003	900	900	900	900
0.26040363 	104.74651361	-0.00995093	0.00659522	1.05804121	-0.00062755	-0.00074492	0.00207184	900	900	900	900
0.25480461 	105.00131822	-0.00993677	0.00649635	1.05805039	-0.00096953	-0.00110524	0.00131785	900	900	900	900
0.22963142 	105.23094964	-0.00994357	0.00647732	1.05813837	-0.00018146	-0.00030682	0.00214281	900	900	900	900
0.22434282 	105.45529246	-0.00993634	0.00642858	1.05816746	-0.00033137	-0.00070464	0.00124414	900	900	900	900
0.23028946 	105.68558192	-0.00982998	0.00651653	1.05829406	0.00339045	0.00844225	-0.00046173	900	900	900	900
0.24534893 	105.93093085	-0.00991065	0.00627973	1.05827451	0.00036238	0.00110281	-0.00088403	900	900	900	900
0.26624298 	106.19717383	-0.00995862	0.00621296	1.05834258	-0.00152583	-0.00084215	-0.00017974	900	900	900	900
0.36399341 	106.56116724	-0.00995885	0.00621422	1.05840445	-0.00013132	-0.00351762	0.00113356	900	900	900	900
0.23524022 	106.79640746	-0.00991101	0.00622001	1.05841362	0.00018046	-0.00167242	0.00266825	900	900	900	900
0.20921612 	107.00562358	-0.00990799	0.00615371	1.05845869	0.00055011	0.00071557	0.00141836	900	900	900	900
0.21435094 	107.21997452	-0.00991026	0.00605695	1.05849934	0.00037729	-0.00062006	0.00151832	900	900	900	900
0.20900917 	107.42898369	-0.00990251	0.00599627	1.05853903	0.00070048	-0.00159252	0.00075726	900	900	900	900
0.25513339 	107.68411708	-0.00990637	0.00595277	1.05857360	0.00028890	-0.00129226	0.00097420	900	900	900	900
0.22986627 	107.91398335	-0.00987280	0.00596083	1.05857134	-0.00137560	-0.00044954	0.00049063	900	900	900	900
0.26094913 	108.17493248	-0.00986176	0.00587757	1.05859387	-0.00151448	-0.00011437	0.00112636	900	900	900	900
0.23485446 	108.40978694	-0.00982649	0.00581552	1.05862093	-0.00086962	-0.00024743	0.00079373	900	900	900	900
0.27015376 	108.67994070	-0.00978875	0.00574323	1.05861664	0.00049639	-0.00093756	0.00078883	900	900	900	900
0.21970725 	108.89964795	-0.00977815	0.00578963	1.05863833	0.00018282	-0.00182699	0.00059372	900	900	900	900
0.26971126 	109.16935921	-0.00979048	0.00579968	1.05862522	0.00045434	-0.00057823	0.00140367	900	900	900	900
0.20964622 	109.37900543	-0.00975612	0.00584725	1.05866265	0.00068674	0.00087916	0.00223935	900	900	900	900
0.27065563 	109.64966106	-0.00977234	0.00581385	1.05866241	-0.00126880	-0.00143119	0.00104646	900	900	900	900
0.26003265 	109.90969372	-0.00974201	0.00583309	1.05871284	0.00114540	-0.00142037	0.00175690	900	900	900	900
0.25475883 	110.16445255	-0.00974465	0.00582442	1.05874455	0.00068681	-0.00088713	0.00144030	900	900	900	900
0.26531553 	110.42976809	-0.00971971	0.00582853	1.05880880	-0.00073123	-0.00065879	0.00104005	900	900	900	900
0.24528217 	110.67505026	-0.00974086	0.00583403	1.05876911	0.00013208	-0.00097210	0.00127738	900	900	900	900
0.23522425 	110.91027451	-0.00971584	0.00582972	1.05877364	-0.00061203	-0.00110253	0.00007080	900	900	900	900
0.30640984 	111.21668434	-0.00969915	0.00585998	1.05875146	-0.00027598	-0.00041225	0.00097321	900	900	900	900
0.24983335 	111.46651769	-0.00968668	0.00586086	1.05881262	-0.00063139	-0.00045165	0.00125517	900	900	900	900
0.25052953 	111.71704721	-0.00967796	0.00589634	1.05883169	0.00007346	-0.00095512	0.00137368	900	900	900	900
0.21939445 	111.93644166	-0.00963008	0.00589693	1.05884147	0.00019394	-0.00069901	0.00141693	900	900	900	900
0.24488115 	112.18132281	-0.00957193	0.00591397	1.05890143	0.00113679	0.00069645	0.00224586	900	900	900	900
0.24982429 	112.43114710	-0.00956663	0.00590524	1.05893314	-0.00018674	-0.00154007	0.00099996	900	900	900	900
0.32638431 	112.75753140	-0.00955752	0.00587379	1.05892837	-0.00067765	-0.00377233	0.00228724	900	900	900	900
0.23476601 	112.99229741	-0.00951124	0.00594960	1.05896926	-0.00212754	-0.00422144	0.00217460	900	900	900	900
0.21433020 	113.20662761	-0.00954537	0.00601370	1.05900502	-0.00264193	0.00078765	0.00145163	900	900	900	900
0.22454095 	113.43116856	-0.00963498	0.00596184	1.05897045	-0.00253223	0.00173495	-0.00021715	900	900	900	900
0.22002697 	113.65119553	-0.00964978	0.00594601	1.05893552	-0.00081764	-0.00130469	0.00072398	900	900	900	900
0.27077699 	113.92197251	-0.00969486	0.00592871	1.05892980	0.00013479	-0.00294560	0.00066075	900	900	900	900
0.23964763 	114.16162014	-0.00972983	0.00598498	1.05896044	0.00014050	0.00000319	0.00159101	900	900	900	900
0.28015566 	114.44177580	-0.00969414	0.00598408	1.05897892	-0.00050895	-0.00070754	0.00139985	900	900	900	900
0.22485328 	114.66662908	-0.00968641	0.00598777	1.05896401	0.00006145	-0.00059860	0.00094702	900	900	900	900
0.27246284 	114.93909192	-0.00971647	0.00600482	1.05892789	-0.00042513	-0.00227952	0.00029843	900	900	900	900
0.23962998 	115.17872190	-0.00970310	0.00600623	1.05893505	0.00055320	-0.00218285	0.00080823	900	900	900	900
0.31297898 	115.49170089	-0.00980083	0.00603578	1.05895174	-0.00188508	0.00027786	0.00091159	900	900	900	900
0.23501539 	115.72671628	-0.00980346	0.00603833	1.05900860	-0.00025412	-0.00056649	0.00253957	900	900	900	900
0.25524592 	115.98196220	-0.00978275	0.00602720	1.05900753	0.00101276	-0.00026454	0.00154538	900	900	900	900
