deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.37530899;79.40172338;0.01018927;-0.01065831;1.47163987;0.00034813;-0.00147564;0.00342881 
0.42175961;79.82348299;0.01015038;-0.01066271;1.47169435;0.00037207;-0.00076682;0.00152252 
0.23331666;80.05679965;0.01015774;-0.01060498;1.47166145;-0.00021668;-0.00048349;0.00168355 
0.25385094;80.31065059;0.01018567;-0.01058695;1.47170436;0.00086045;-0.00080757;0.00160914 
0.22358274;80.53423333;0.01032285;-0.01062870;1.47179294;0.00121377;-0.00071419;0.00216117 
0.33502412;80.86925745;0.01032092;-0.01067332;1.47182095;-0.00021409;-0.00105749;0.00170209 
0.29459429;81.16385174;0.01033676;-0.01061898;1.47176802;-0.00038804;-0.00115630;0.00268004 
0.28514671;81.44899845;0.01043614;-0.01068939;1.47171068;-0.00022656;-0.00091914;0.00094032 
0.35567045;81.80466890;0.01043224;-0.01067193;1.47180593;0.00025120;-0.00044929;0.00095998 
0.34485078;82.14951968;0.01040968;-0.01070278;1.47187805;0.00069671;-0.00090542;0.00244660 
0.14730287;82.29682255;0.01035283;-0.01072270;1.47182608;-0.00064229;-0.00077339;0.00185644 
0.34496093;82.64178348;0.01032534;-0.01073669;1.47181475;-0.00022586;-0.00041966;0.00099310 
0.30948734;82.95127082;0.01027371;-0.01064742;1.47177553;0.00005296;-0.00070396;0.00146544 
0.32488990;83.27616072;0.01028041;-0.01064836;1.47178888;-0.00094998;-0.00068757;0.00181046 
0.34527135;83.62143207;0.01029800;-0.01055260;1.47177196;-0.00036969;-0.00048239;0.00206416 
0.28950787;83.91093993;0.01028651;-0.01050922;1.47171009;-0.00011668;-0.00079130;0.00119609 
0.32450247;84.23544240;0.01032466;-0.01049554;1.47171330;-0.00034109;-0.00118861;0.00153671 
0.36008835;84.59553075;0.01028852;-0.01038742;1.47168243;0.00023131;-0.00062151;0.00203745 
0.38622808;84.98175883;0.01033602;-0.01035467;1.47171843;-0.00008573;-0.00076722;0.00217139 
0.34605026;85.32780910;0.01031331;-0.01033727;1.47170043;-0.00067109;-0.00037410;0.00176216 
0.26030445;85.58811355;0.01032305;-0.01025683;1.47164631;-0.00070331;-0.00058542;0.00175746 
0.26486206;85.85297561;0.01033614;-0.01024547;1.47164142;-0.00010579;-0.00081740;0.00176786 
0.23438334;86.08735895;0.01036584;-0.01018862;1.47163653;0.00072363;-0.00027070;0.00110255 
0.24980712;86.33716607;0.01036531;-0.01015916;1.47165084;0.00050830;-0.00069857;0.00176013 
0.33070493;86.66787100;0.01033127;-0.01015810;1.47164798;-0.00122524;-0.00075836;0.00172092 
0.24980879;86.91767979;0.01035164;-0.01006999;1.47169852;-0.00064872;-0.00022780;0.00214666 
0.36245513;87.28013492;0.01038735;-0.01000424;1.47166288;0.00024061;-0.00103857;0.00176491 
0.30554676;87.58568168;0.01029382;-0.01009845;1.47174454;-0.00021561;0.00001405;0.00248048 
0.35129380;87.93697548;0.01028914;-0.01014010;1.47175515;-0.00005524;-0.00109390;0.00247813 
0.22926927;88.16624475;0.01026991;-0.01025175;1.47186124;0.00000348;-0.00056920;0.00079837 
0.16261363;88.32885838;0.01024444;-0.01027881;1.47189593;-0.00011557;-0.00134762;0.00143816 
0.11676764;88.44562602;0.01023140;-0.01030718;1.47186363;-0.00050973;-0.00089907;0.00134998 
0.13212967;88.57775569;0.01016109;-0.01039216;1.47191072;-0.00038655;-0.00093003;0.00186402 
0.17277718;88.75053287;0.01011535;-0.01047825;1.47195864;0.00003572;-0.00112925;0.00180731 
0.23883438;88.98936725;0.01012719;-0.01053118;1.47196257;-0.00019436;-0.00088771;0.00135801 
0.25960732;89.24897456;0.01006215;-0.01052598;1.47205615;-0.00022815;-0.00087501;0.00179170 
0.28030801;89.52928257;0.01013134;-0.01057636;1.47208381;0.00072188;-0.00116097;0.00216867 
0.30050707;89.82978964;0.01040826;-0.01069226;1.47207081;0.00210608;-0.00165787;0.00051696 
0.35097408;90.18076372;0.01036265;-0.01082943;1.47217906;0.00042917;-0.00177858;0.00454645 
0.41592383;90.59668756;0.01039411;-0.01083436;1.47212350;-0.00068953;-0.00143512;0.00312847 
0.25986218;90.85654974;0.01052406;-0.01082186;1.47226048;-0.00031672;-0.00052889;0.00087570 
0.29048872;91.14703846;0.01052901;-0.01085038;1.47229934;-0.00132144;-0.00093624;0.00219814 
0.25031734;91.39735579;0.01056973;-0.01087380;1.47228658;-0.00003512;-0.00037327;0.00107280 
0.31064200;91.70799780;0.01061874;-0.01095091;1.47232115;-0.00081387;-0.00119183;0.00263714 
0.30064416;92.00864196;0.01069062;-0.01093133;1.47235286;0.00069149;-0.00030839;0.00224350 
0.27035356;92.27899551;0.01073883;-0.01100367;1.47242522;0.00032835;-0.00159953;0.00175105 
0.32079434;92.59978986;0.01071051;-0.01104354;1.47242665;0.00012889;-0.00094381;0.00098555 
0.18838644;92.78817630;0.01071692;-0.01111474;1.47246075;0.00001491;-0.00100263;0.00139909 
0.04029512;92.82847142;0.01073593;-0.01112570;1.47243595;-0.00046467;-0.00095309;0.00134455 
0.00490427;92.83337569;0.01081958;-0.01116600;1.47246230;0.00004251;-0.00079104;0.00119707 
0.00469923;92.83807492;0.01086379;-0.01118575;1.47245145;0.00025534;-0.00087601;0.00209823 
0.00458455;92.84265947;0.01090918;-0.01114281;1.47251236;0.00020036;0.00023311;0.00105431 
0.00485229;92.84751177;0.01091070;-0.01118781;1.47256494;0.00057642;-0.00264359;-0.00104683 
0.02493644;92.87244821;0.01080812;-0.01109770;1.47254980;-0.00073991;-0.00054735;-0.00110083 
0.17783999;93.05028820;0.01072807;-0.01093769;1.47266626;-0.00102477;0.00024122;-0.00021172 
0.09629655;93.14658475;0.01038036;-0.01061445;1.47288680;-0.00135313;0.00513883;-0.01233355 
0.03006649;93.17665124;0.01033846;-0.01060395;1.47288251;-0.00155827;0.00062671;0.00418082 
0.11837459;93.29502583;0.01030355;-0.01058663;1.47286749;0.00048108;-0.00172316;-0.00059417 
0.06069064;93.35571647;0.01026669;-0.01060237;1.47282755;0.00051214;-0.00124442;-0.00378074 
0.06562543;93.42134190;0.01017063;-0.01055582;1.47309566;-0.00069710;-0.00161922;0.00750283 
0.06090212;93.48224401;0.01013757;-0.01041893;1.47292459;-0.00088421;0.00105974;0.00078657 
0.01991534;93.50215936;0.01017294;-0.01045776;1.47290659;0.00202019;-0.00272756;0.00389511 
0.21141386;93.71357322;0.01036395;-0.01041817;1.47296369;-0.00148843;0.00063142;0.00248291 
0.27007461;93.98364782;0.01039404;-0.01040706;1.47299910;0.00021836;-0.00101794;0.00168424 
0.24481130;94.22845912;0.01036214;-0.01042570;1.47294104;-0.00034319;-0.00030925;0.00183266 
0.52511358;94.75357270;0.01031223;-0.01042570;1.47286451;0.00168649;-0.00247747;-0.00627320 
0.26975060;95.02332330;0.01032692;-0.01052035;1.47302139;-0.00003090;-0.00101304;0.00048060 
0.28515959;95.30848289;0.01026793;-0.01046138;1.47279000;-0.00309924;-0.00144204;-0.00300600 
0.29633045;95.60481334;0.01017982;-0.01049897;1.47311032;0.00062565;-0.00124126;0.00289561 
0.24989319;95.85470653;0.01015698;-0.01049659;1.47302377;-0.00042885;-0.00107582;0.00728870 
0.24448419;96.09919071;0.01012624;-0.01044189;1.47289312;0.00010741;-0.00007726;-0.00387032 
0.23427558;96.33346629;0.01009507;-0.01046953;1.47298443;-0.00027341;-0.00119310;0.00337044 
0.21934795;96.55281425;0.01009585;-0.01043233;1.47284925;-0.00008563;-0.00123663;0.00014741 
0.26488328;96.81769753;0.01011237;-0.01034516;1.47291708;-0.00019964;-0.00076150;0.00170451 
0.27533674;97.09303427;0.01013280;-0.01031787;1.47276640;-0.00056879;-0.00118967;0.00260810 
0.29546499;97.38849926;0.01013087;-0.01027859;1.47275126;-0.00021018;-0.00101681;0.00056972 
0.23986673;97.62836599;0.01012765;-0.01025219;1.47271442;-0.00063921;-0.00047881;0.00298595 
0.15279126;97.78115726;0.01015783;-0.01024932;1.47261512;-0.00064723;-0.00078939;0.00004336 
0.23821020;98.01936746;0.01012035;-0.01021002;1.47263193;0.00063285;-0.00093685;0.00178296 
0.25153422;98.27090168;0.01019469;-0.01017612;1.47258890;0.00006654;-0.00074610;0.00180609 
0.26109338;98.53199506;0.01021161;-0.01017205;1.47252774;0.00035995;-0.00054769;0.00078996 
0.23383784;98.76583290;0.01015716;-0.01009903;1.47250009;-0.00059951;-0.00017553;0.00188892 
0.25006557;99.01589847;0.01020294;-0.01004295;1.47241533;0.00001533;-0.00066873;0.00053489 
0.25000262;99.26590109;0.01023804;-0.01005694;1.47241700;0.00043768;-0.00069533;0.00088517 
0.25297856;99.51887965;0.01029356;-0.01005508;1.47233140;0.00035760;0.00015228;0.00118379 
0.24349308;99.76237273;0.01026707;-0.01001112;1.47227764;-0.00061790;-0.00049837;0.00080124 
0.25455379;100.01692653;0.01029263;-0.00992523;1.47226262;-0.00085930;-0.00011804;0.00211021 
0.26007223;100.27699876;0.01030623;-0.00987975;1.47219312;-0.00000321;-0.00014124;0.00135965 
0.28565478;100.56265354;0.01034819;-0.00981283;1.47210395;-0.00022065;-0.00076622;0.00043822 
0.31025076;100.87290430;0.01038470;-0.00976918;1.47202432;0.00069318;-0.00071482;0.00132125 
0.21951056;101.09241486;0.01035839;-0.00969446;1.47195685;0.00009875;-0.00058514;0.00089108 
0.23475480;101.32716966;0.01036462;-0.00966513;1.47185469;0.00003305;-0.00090417;0.00165219 
0.23473525;101.56190491;0.01032155;-0.00965845;1.47179222;0.00020918;-0.00035857;0.00023003 
0.30010939;101.86201429;0.01031336;-0.00958716;1.47177863;0.00045044;-0.00079490;0.00149818 
0.23933029;102.10134459;0.01029167;-0.00954780;1.47173297;-0.00068582;-0.00029987;0.00115273 
0.25473118;102.35607576;0.01030823;-0.00947897;1.47170043;0.00008584;-0.00027189;0.00132974 
0.23969936;102.59577513;0.01027099;-0.00947250;1.47163677;-0.00010334;-0.00090735;0.00082686 
0.26464796;102.86042309;0.01020793;-0.00940782;1.47165549;-0.00050332;-0.00073056;0.00152492 
0.23418760;103.09461069;0.01016661;-0.00936100;1.47159421;-0.00067900;-0.00099928;0.00076849 
0.22923923;103.32384992;0.01017617;-0.00933819;1.47147942;0.00011304;-0.00122351;0.00026233 
0.25618148;103.58003139;0.01017312;-0.00934485;1.47139418;-0.00052191;-0.00066984;0.00112875 
0.20425606;103.78428745;0.01020982;-0.00937399;1.47132301;-0.00049392;-0.00010635;0.00180958 
0.23641229;104.02069974;0.01016877;-0.00935637;1.47127223;-0.00060388;-0.00023671;0.00185589 
0.25033331;104.27103305;0.01018813;-0.00934926;1.47123480;-0.00040286;-0.00068015;0.00162072 
0.24489379;104.51592684;0.01018419;-0.00935893;1.47122133;-0.00024256;0.00001729;0.00150267 
0.26257467;104.77850151;0.01021846;-0.00933685;1.47118044;0.00004530;-0.00006100;0.00155250 
0.38142538;105.15992689;0.01026168;-0.00934414;1.47114253;-0.00007863;0.00006019;-0.00000262 
0.29537964;105.45530653;0.01022210;-0.00931945;1.47107065;-0.00010289;-0.00098051;0.00081008 
0.27031422;105.72562075;0.01022850;-0.00932926;1.47098076;0.00021227;-0.00011039;0.00099044 
0.30022073;106.02584147;0.01025952;-0.00935020;1.47097361;-0.00006892;-0.00104457;0.00079277 
0.12681293;106.15265441;0.01022980;-0.00937150;1.47092092;-0.00049183;0.00003026;0.00131774 
0.13700271;106.28965712;0.01025170;-0.00941557;1.47087157;-0.00077409;-0.00064793;0.00104322 
0.22809672;106.51775384;0.01050355;-0.00949037;1.47075510;-0.00062952;-0.00037654;0.00182585 
0.24767494;106.76542878;0.01052193;-0.00951573;1.47071791;-0.00008071;-0.00004135;0.00079922 
0.25030565;107.01573443;0.01049652;-0.00952598;1.47064948;-0.00019782;-0.00099036;0.00148568 
0.24978280;107.26551723;0.01048439;-0.00955339;1.47057712;-0.00060920;-0.00082102;0.00115830 
0.25019741;107.51571465;0.01046164;-0.00952732;1.47061634;-0.00036663;-0.00045363;0.00186889 
0.24959493;107.76530957;0.01044785;-0.00953737;1.47058690;-0.00090099;-0.00010858;0.00202922 
0.25523114;108.02054071;0.01045854;-0.00950844;1.47049153;-0.00012772;0.00016913;0.00013075 
0.24727201;108.26781273;0.01045597;-0.00952901;1.47053552;-0.00038451;-0.00017026;0.00119394 
0.26834178;108.53615451;0.01041964;-0.00959948;1.47052813;0.00041166;-0.00102615;0.00147427 
0.23283815;108.76899266;0.01044535;-0.00960652;1.47051334;0.00026169;-0.00051784;0.00134149 
0.24827600;109.01726866;0.01037961;-0.00966038;1.47049022;-0.00096250;-0.00060973;0.00160194 
0.25303626;109.27030492;0.01036577;-0.00968078;1.47049665;-0.00027237;-0.00073448;0.00159183 
0.24259639;109.51290131;0.01030009;-0.00968904;1.47048092;-0.00020186;-0.00087814;0.00165275 
0.25237465;109.76527596;0.01029393;-0.00974820;1.47052836;0.00012012;-0.00060519;0.00114573 
0.24993205;110.01520801;0.01028432;-0.00978035;1.47057188;-0.00013818;0.00003925;0.00142854 
0.24995112;110.26515913;0.01034450;-0.00972663;1.47059250;-0.00000823;-0.00025944;0.00156177 
0.25313759;110.51829672;0.01029938;-0.00978410;1.47061563;0.00054740;-0.00103765;0.00166366 
0.25184178;110.77013850;0.01028572;-0.00985332;1.47060549;0.00016221;-0.00037214;0.00134051 
0.24725533;111.01739383;0.01024681;-0.00991983;1.47055197;-0.00010068;-0.00066115;0.00148213 
0.24826598;111.26565981;0.01024275;-0.00993073;1.47053564;-0.00071487;0.00025424;0.00104871 
0.28566217;111.55132198;0.01020607;-0.00999330;1.47056544;-0.00033620;-0.00117724;0.00300196 
0.21414065;111.76546264;0.01020281;-0.01001874;1.47058988;-0.00008606;-0.00050600;0.00070578 
0.24958229;112.01504493;0.01022424;-0.01005585;1.47061551;-0.00070570;-0.00077677;0.00181403 
0.25020075;112.26524568;0.01018777;-0.01005177;1.47061336;-0.00057420;-0.00122506;0.00122463 
0.25751662;112.52276230;0.01018524;-0.01006970;1.47057295;0.00073986;-0.00062455;0.00124067 
0.24728441;112.77004671;0.01019879;-0.01014772;1.47057652;0.00020411;-0.00077631;0.00182359 
0.24498296;113.01502967;0.01021112;-0.01020432;1.47057700;-0.00025671;-0.00165457;0.00094087 
0.25012970;113.26515937;0.01022546;-0.01022486;1.47056234;-0.00017495;-0.00069369;0.00135911 
0.25535488;113.52051425;0.01022040;-0.01028229;1.47054839;-0.00126244;-0.00111172;0.00108123 
0.27491832;113.79543257;0.01022930;-0.01030498;1.47053623;-0.00078599;-0.00007362;0.00156125 
0.28477502;114.08020759;0.01026908;-0.01033418;1.47054279;0.00010676;-0.00108948;0.00228962 
0.27993917;114.36014676;0.01030752;-0.01032165;1.47059357;-0.00090417;0.00033332;0.00130104 
0.24484062;114.60498738;0.01036379;-0.01037781;1.47058570;0.00060847;-0.00095887;0.00142924 
0.23466945;114.83965683;0.01037444;-0.01042007;1.47057867;-0.00023764;-0.00036229;0.00154400 
0.24955058;115.08920741;0.01038549;-0.01045611;1.47053611;0.00007225;-0.00133711;0.00149045 
0.22407174;115.31327915;0.01045961;-0.01049157;1.47051835;-0.00014359;-0.00119414;0.00126979 
0.23468256;115.54796171;0.01041694;-0.01049569;1.47049737;-0.00032181;-0.00034748;0.00079288 
0.25439668;115.80235839;0.01042998;-0.01053129;1.47046089;-0.00031539;-0.00058303;0.00152519 
0.23418164;116.03654003;0.01044314;-0.01053463;1.47042799;-0.00047727;-0.00034614;0.00014135 
0.22834015;116.26488018;0.01042289;-0.01051293;1.47044468;0.00037584;-0.00099543;0.00123946 
0.25794888;116.52282906;0.01042882;-0.01056336;1.47042465;-0.00002781;-0.00114224;0.00129783 
0.25211930;116.77494836;0.01043473;-0.01059006;1.47039449;-0.00062522;-0.00093388;0.00167779 
0.24987936;117.02482772;0.01047259;-0.01055156;1.47033119;-0.00010553;-0.00008042;0.00116225 
0.24082994;117.26565766;0.01054379;-0.01056135;1.47034574;0.00032221;-0.00111419;0.00125583 
0.26090813;117.52656579;0.01052907;-0.01053113;1.47031915;-0.00017283;-0.00078543;0.00136957 
0.23922873;117.76579452;0.01058493;-0.01049121;1.47029030;-0.00001129;-0.00058367;0.00150650 
0.24895859;118.01475310;0.01060074;-0.01043575;1.47021282;-0.00049005;-0.00102730;0.00121998 
0.24986291;118.26461601;0.01051109;-0.01038443;1.47020316;-0.00146494;-0.00048697;0.00053267 
0.25047326;118.51508927;0.01049513;-0.01040854;1.47015023;0.00025886;-0.00060678;0.00123476 
0.25467420;118.76976347;0.01044740;-0.01040184;1.47009885;-0.00013244;-0.00092449;0.00103032 
0.24952984;119.01929331;0.01042732;-0.01033958;1.47002995;-0.00061351;-0.00079729;0.00089568 
0.25041986;119.26971316;0.01041070;-0.01032488;1.47004294;-0.00090743;-0.00144511;0.00173070 
0.24875093;119.51846409;0.01042672;-0.01031212;1.47000635;-0.00051803;-0.00052750;0.00138612 
0.27168417;119.79014826;0.01039166;-0.01031848;1.46992588;0.00020225;-0.00069965;0.00094105 
0.22949934;120.01964760;0.01036360;-0.01027839;1.46989024;0.00036901;-0.00064522;0.00162702 
0.24715900;120.26680660;0.01041086;-0.01024310;1.46986461;0.00031617;-0.00102858;0.00173367 
0.24578190;120.51258850;0.01040301;-0.01016222;1.46983564;0.00021307;-0.00048211;0.00076305 
0.25305223;120.76564074;0.01041118;-0.01013414;1.46983624;0.00051825;-0.00067464;0.00136238 
0.25319338;121.01883411;0.01040909;-0.01015369;1.46983540;0.00008294;-0.00130819;0.00076205 
0.24802995;121.26686406;0.01038875;-0.01011062;1.46983600;-0.00074546;0.00001254;0.00115395 
0.26870871;121.53557277;0.01035654;-0.01005300;1.46977913;-0.00018956;-0.00100016;0.00074370 
0.23283792;121.76841068;0.01037481;-0.01003630;1.46975899;0.00027891;-0.00083402;0.00090606 
0.24846125;122.01687193;0.01034924;-0.01002931;1.46971381;-0.00012592;-0.00064557;0.00178856 
0.25128818;122.26816010;0.01025645;-0.00999004;1.46960104;0.00045298;-0.00035193;0.00151323 
0.25897884;122.52713895;0.01022823;-0.00996081;1.46955824;0.00003024;-0.00019208;0.00147451 
0.23804450;122.76518345;0.01017721;-0.00993888;1.46949935;-0.00001393;-0.00003214;0.00188815 
0.24963069;123.01481414;0.01014546;-0.00992245;1.46946561;0.00016020;-0.00039200;0.00162771 
0.25407529;123.26888943;0.01007186;-0.00996470;1.46940863;-0.00019243;-0.00094959;0.00056396 
0.27676487;123.54565430;0.01008972;-0.00992495;1.46934640;-0.00025843;-0.00012426;0.00162248 
0.22378874;123.76944304;0.01009819;-0.00991816;1.46929228;-0.00034107;-0.00079246;0.00146973 
0.24519110;124.01463413;0.01010074;-0.00984933;1.46922612;-0.00061449;-0.00048093;0.00020121 
0.25476861;124.26940274;0.01011572;-0.00982121;1.46919560;-0.00016407;0.00021028;0.00103590 
0.24761033;124.51701307;0.01010881;-0.00980356;1.46911573;-0.00137521;-0.00346188;-0.00303469 
0.24751639;124.76452947;0.01014220;-0.00978268;1.46914220;-0.00149629;-0.00151501;-0.00135501 
0.25464082;125.01917028;0.01015783;-0.00977376;1.46909559;-0.00074459;-0.00020033;-0.00049133 
0.24512243;125.26429272;0.01022579;-0.00975833;1.46906006;0.00012260;-0.00084455;0.00071817 
0.25027680;125.51456952;0.01024617;-0.00974434;1.46902227;-0.00042944;-0.00023040;0.00095785 
0.24969411;125.76426363;0.01028026;-0.00975390;1.46896219;-0.00014197;-0.00087918;0.00081153 
0.25499701;126.01926064;0.01030467;-0.00973692;1.46887290;0.00066196;-0.00097738;0.00152215 
0.24996066;126.26922131;0.01027675;-0.00975509;1.46879673;-0.00061241;-0.00016136;0.00129155 
0.24028230;126.50950360;0.01032018;-0.00971667;1.46872044;0.00077352;-0.00096213;0.00207484 
0.26036477;126.76986837;0.01038255;-0.00964791;1.46863043;-0.00021074;-0.00091191;0.00074232 
0.24429488;127.01416326;0.01042560;-0.00968586;1.46861637;0.00023355;-0.00060441;0.00123716 
0.24985933;127.26402259;0.01043077;-0.00966901;1.46856439;-0.00044197;-0.00101286;0.00117801 
0.26448798;127.52851057;0.01042958;-0.00966804;1.46848631;-0.00105909;-0.00042756;0.00142206 
0.23566532;127.76417589;0.01042555;-0.00970019;1.46842527;-0.00035199;-0.00095065;0.00145181 
0.25495458;128.01913047;0.01042147;-0.00967447;1.46830404;-0.00033208;-0.00032615;-0.00012384 
0.24995780;128.26908827;0.01042552;-0.00967148;1.46825576;0.00044331;-0.00041548;0.00048735 
0.24043608;128.50952435;0.01038909;-0.00962558;1.46817362;-0.00028833;-0.00072025;0.00053943 
0.25458288;128.76410723;0.01041068;-0.00965576;1.46814227;-0.00048884;-0.00137005;-0.00115204 
0.25287223;129.01697946;0.01042163;-0.00967083;1.46812534;-0.00019467;-0.00109580;0.00254573 
0.24721122;129.26419067;0.01042383;-0.01002979;1.46122479;-0.00051612;-0.00810486;-0.14206132 
0.27002621;129.53421688;0.04578055;-0.01816237;1.44036889;0.25019208;-0.00855138;-0.05561613 
0.25067234;129.78488922;0.12882154;-0.01767277;1.45065868;0.37866557;0.01231334;0.03352430 
0.23040986;130.01529908;0.21116568;-0.01574559;1.45501804;0.25963637;0.02094386;0.02489686 
0.25335741;130.26865649;0.23334126;-0.01535337;1.45876038;-0.04821505;-0.00301477;-0.01343229 
0.25100708;130.51966357;0.21872503;-0.01536845;1.45842552;-0.05187032;0.01170685;0.02191233 
0.24467349;130.76433706;0.14776754;-0.01665636;1.46239734;-0.38032416;-0.01634018;0.02032583 
0.26011968;131.02445674;0.07119661;-0.01710034;1.46892512;-0.28390953;0.00091842;0.01695457 
0.24020553;131.26466227;0.02243708;-0.01335136;1.47285330;-0.06835086;0.05477347;0.02525682 
0.26719260;131.53185487;0.01152844;-0.00548909;1.48093176;-0.03363506;0.00940458;0.04232470 
0.24255562;131.77441049;0.01086927;-0.00809182;1.48565197;0.00115046;-0.00611879;0.02235524 
0.24150610;132.01591659;0.01093310;-0.00805614;1.48542702;0.00055453;-0.00076049;-0.00006526 
0.25036120;132.26627779;0.01080503;-0.00796297;1.48539102;-0.00354979;-0.00007658;0.00309988 
0.25299025;132.51926804;0.01078957;-0.00785959;1.48526323;-0.00147880;0.00103242;0.00186041 
0.24776649;132.76703453;0.01078023;-0.00789427;1.48507035;0.00035086;-0.00094572;0.00427440 
0.24928975;133.01632428;0.01078102;-0.00789122;1.48486304;-0.00111898;-0.00094262;0.00434132 
0.25251675;133.26884103;0.01076877;-0.00788725;1.48475528;-0.00027696;-0.00064474;-0.00170461 
0.29657507;133.56541610;0.01072920;-0.00794880;1.48470962;-0.00085936;-0.00057690;0.00271855 
0.19834566;133.76376176;0.01077060;-0.00794074;1.48455727;0.00198051;-0.00210677;0.00075352 
0.24659181;134.01035357;0.01079977;-0.00795922;1.48447883;0.00035614;-0.00009509;0.00266477 
0.25853419;134.26888776;0.01074540;-0.00799036;1.48436534;0.00072929;-0.00087247;0.00200357 
0.25518727;134.52407503;0.01065873;-0.00797495;1.48427689;-0.00094202;-0.00079849;0.00159377 
0.25270081;134.77677584;0.01066928;-0.00793287;1.48415446;-0.00069848;-0.00014349;0.00039603 
0.26877213;135.04554796;0.01063936;-0.00791380;1.48410583;-0.00057307;-0.00028656;0.00120540 
0.22317028;135.26871824;0.01062838;-0.00792250;1.48401749;-0.00022742;-0.00073211;0.00187303 
0.24751306;135.51623130;0.01061133;-0.00792915;1.48389161;0.00009712;-0.00037406;0.00051070 
0.24775863;135.76398993;0.01031906;-0.00800665;1.48500991;0.00247351;-0.00025906;-0.00681920 
0.25463915;136.01862907;0.00995664;-0.00816744;1.47957778;-0.00741644;0.00459112;-0.06495246 
0.24526644;136.26389551;0.01196269;-0.00764972;1.43810081;0.03669091;0.02707300;-0.22587454 
0.25764918;136.52154469;0.02193238;0.01035247;1.42144036;0.01762334;0.26229927;-0.03105295 
0.24434662;136.76589131;0.02039790;0.10775709;1.43648267;-0.00310141;0.48547140;0.01460283 
0.24798894;137.01388025;0.01645154;0.23669423;1.43666863;-0.02357482;0.60922730;0.02897146 
0.25949192;137.27337217;0.01487782;0.36390197;1.43939853;-0.01555400;0.44848621;0.00435164 
0.27512860;137.54850078;0.01459744;0.44274047;1.44645000;-0.01136877;0.22520092;0.01998792 
0.26994562;137.81844640;0.01476895;0.48225471;1.44897330;0.00675811;0.08850699;-0.00702755 
0.25944209;138.07788849;0.01520309;0.49128351;1.45199990;-0.00268110;-0.02715064;0.01907397 
0.24951100;138.32739949;0.01499733;0.45783389;1.45010924;0.00956836;-0.25423202;-0.01876352 
0.27061367;138.59801316;0.01535272;0.36264589;1.44854772;-0.00514342;-0.47041997;-0.00944325 
0.18335915;138.78137231;0.01763384;0.23109035;1.43486154;0.01997481;-0.50798309;-0.03539498 
0.23203230;139.01340461;0.02048969;0.11596341;1.41958940;0.01770842;-0.42307091;-0.06631833 
0.25239277;139.26579738;0.01756024;-0.00650598;1.40505767;0.27030703;-0.79576236;0.00573934 
0.24794817;139.51374555;0.00911510;-0.00683271;1.40672350;-0.00090595;0.00065368;-0.04897258 
0.25997305;139.77371860;0.00963759;-0.00620817;1.40555525;-0.00259939;0.00402279;0.00871310 
0.25983930;140.03355789;0.00976584;-0.00590723;1.40730727;-0.00064400;-0.00114833;0.01611684 
0.32069445;140.35425234;0.00973242;-0.00561138;1.40709829;-0.00041972;0.00757147;0.02789040 
0.26506543;140.61931777;0.00968405;-0.00546537;1.40729618;-0.00057001;-0.00139467;-0.00406552 
0.27483034;140.89414811;0.00967495;-0.00525179;1.40756023;-0.00072423;-0.00116240;-0.01385506 
0.23420548;141.12835360;0.00968431;-0.00507639;1.40763843;0.00041985;-0.00157718;-0.00136627 
0.38431239;141.51266599;0.00962680;-0.00493279;1.40775526;-0.00026718;-0.00024643;0.00085196 
0.29564381;141.80830979;0.00960862;-0.00482375;1.40795374;-0.00013855;0.00003808;0.00181547 
0.25452042;142.06283021;0.00949716;-0.00480627;1.40804386;-0.00105693;-0.00003767;0.00186132 
0.31063700;142.37346721;0.00940969;-0.00472234;1.40815353;0.00028338;-0.00074878;-0.00652433 
0.28488731;142.65835452;0.00937165;-0.00475691;1.40829170;0.00014162;-0.00100391;-0.00100725 
0.26501727;142.92337179;0.00934407;-0.00470948;1.40848374;-0.00061745;-0.00011274;0.00083198 
0.28489447;143.20826626;0.00928661;-0.00472505;1.40826249;0.00032737;-0.00040324;0.00239851 
0.26485634;143.47312260;0.00955034;-0.00495325;1.40712202;-0.00147731;0.00173679;-0.00078585 
0.31063128;143.78375387;0.00942566;-0.00484895;1.40858006;-0.00053634;-0.00062921;0.00826733 
0.24998260;144.03373647;0.01018286;-0.00488127;1.37085056;0.04446775;0.00008759;-0.73502100 
0.28981566;144.32355213;0.01180568;-0.00630420;0.90187299;0.07745949;-0.01657888;-1.78947651 
0.25996017;144.58351231;0.01236976;-0.00923332;0.73392880;-0.00565657;-0.00404991;0.09428415 
0.28064609;144.86415839;0.01223333;-0.00859605;0.73801345;-0.00084981;-0.00299873;-0.00930943 
0.25997996;145.12413836;0.01213856;-0.00843969;0.73956531;0.00010182;0.00038902;0.00330365 
0.26464581;145.38878417;0.01200716;-0.00848611;0.74103653;0.00046651;0.00023871;-0.00020658 
0.27011585;145.65890002;0.01220762;-0.00848823;0.74253505;-0.00021044;-0.00154858;0.00705347 
0.28002667;145.93892670;0.01225106;-0.00822519;0.74391127;0.00096767;-0.00050318;-0.00191656 
0.30055475;146.23948145;0.01225648;-0.00810758;0.74545705;0.00021797;-0.00125796;0.00137096 
