deltaTime(s);Time(s);Roll(rad);Pitch(rad);Yaw(rad);RollSpeed(rad/s);PitchSpeed(rad/s);YawSpeed(rad/s) 
0.31129169;67.62807584;0.00024852;0.00087143;0.30134776;-0.00050443;-0.00078289;-0.00068705 
0.26960373;67.89767957;0.00029691;0.00094332;0.30138779;-0.00011766;-0.00042545;-0.00029335 
0.27986932;68.17754889;0.00035636;0.00097123;0.30142793;-0.00011857;-0.00065162;-0.00016738 
0.23430610;68.41185498;0.00034414;0.00092792;0.30139428;-0.00004858;-0.00093229;-0.00159842 
0.28022552;68.69208050;0.00038711;0.00100174;0.30148011;0.00066683;-0.00010572;0.00213569 
0.13723731;68.82931781;0.00040996;0.00110063;0.30150217;-0.00035583;-0.00077932;-0.00036831 
0.23726416;69.06658196;0.00040319;0.00106817;0.30153167;0.00021753;-0.00117907;-0.00112439 
0.24490070;69.31148267;0.00042824;0.00110292;0.30168387;-0.00133731;-0.00078672;0.00193310 
0.25361705;69.56509972;0.00038966;0.00111582;0.30165491;-0.00079239;-0.00035483;-0.00014840 
0.24804139;69.81314111;0.00044756;0.00114959;0.30171755;-0.00018714;-0.00039148;-0.00001557 
0.25120568;70.06434679;0.00047812;0.00120244;0.30184498;-0.00048173;0.00022058;0.00004814 
0.24869657;70.31304336;0.00046204;0.00114015;0.30192035;0.00017221;-0.00088872;0.00106357 
0.25202012;70.56506348;0.00051789;0.00109716;0.30187151;0.00029371;0.00019960;0.00218190 
0.24628377;70.81134725;0.00050858;0.00107146;0.30199951;-0.00080775;-0.00010236;-0.00048459 
0.25477529;71.06612253;0.00052425;0.00106700;0.30213758;0.00002658;0.00063146;0.00434736 
0.24308753;71.30921006;0.00049555;0.00099706;0.30216807;-0.00151619;-0.00050269;-0.00035630 
0.25466228;71.56387234;0.00046469;0.00095428;0.30230123;0.00019136;-0.00084314;0.00348599 
0.24809718;71.81196952;0.00045979;0.00085578;0.30236757;0.00034122;-0.00058323;0.00160924 
0.25413847;72.06610799;0.00047590;0.00079852;0.30246198;0.00027751;-0.00072878;0.00028761 
0.24683332;72.31294131;0.00047751;0.00065586;0.30256599;0.00070402;-0.00109269;0.00455024 
0.24837470;72.56131601;0.00052570;0.00060521;0.30256724;0.00037766;-0.00044334;0.00426531 
0.25032473;72.81164074;0.00040644;0.00052465;0.30266160;-0.00068681;-0.00227016;-0.00210384 
0.25121403;73.06285477;0.00044772;0.00042397;0.30265880;0.00029828;-0.00103278;0.00398347 
0.24853611;73.31139088;0.00040061;0.00037095;0.30279401;-0.00045587;-0.00031497;-0.00248503 
0.25343966;73.56483054;0.00045539;0.00032874;0.30298275;0.00093975;0.00019306;0.00430603 
0.24631214;73.81114268;0.00047712;0.00025518;0.30305773;0.00000582;-0.00104711;0.00382712 
0.25507116;74.06621385;0.00043016;0.00022065;0.30303672;-0.00005239;-0.00086814;0.00218415 
0.24485874;74.31107259;0.00037974;0.00015663;0.30317032;0.00006286;-0.00179148;-0.00091862 
0.25044632;74.56151891;0.00039597;0.00014536;0.30316794;-0.00024864;-0.00108306;0.00078813 
0.25427008;74.81578898;0.00043266;0.00012904;0.30324426;0.00071460;-0.00107545;0.00144007 
0.24994588;75.06573486;0.00041196;0.00012664;0.30329069;-0.00091186;-0.00085001;0.00120273 
0.24547148;75.31120634;0.00042984;0.00011130;0.30334306;0.00042800;-0.00012608;0.00096293 
0.25339675;75.56460309;0.00045918;0.00006503;0.30343583;-0.00016340;-0.00112565;0.00269144 
0.25076294;75.81536603;0.00046841;0.00005359;0.30343658;-0.00029203;-0.00013197;0.00209971 
0.25618505;76.07155108;0.00047439;0.00005079;0.30356926;0.00004271;-0.00055455;0.00509579 
0.24102402;76.31257510;0.00049812;0.00008326;0.30357164;0.00086501;-0.00054703;0.00328446 
0.25391841;76.56649351;0.00051174;0.00005711;0.30371472;-0.00000849;-0.00195995;0.00099415 
0.24951577;76.81600928;0.00049750;0.00001646;0.30372170;0.00022096;-0.00053394;0.00544045 
0.24623108;77.06224036;0.00050570;0.00002263;0.30377176;-0.00042514;-0.00077803;0.00053681 
0.24975681;77.31199718;0.00052114;0.00002050;0.30391464;0.00012585;-0.00124900;0.00152280 
0.24969864;77.56169581;0.00048925;0.00000116;0.30390120;0.00044890;-0.00042717;-0.00026398 
0.25002146;77.81171727;0.00054682;0.00005135;0.30398721;0.00027003;0.00027441;0.00163883 
0.24716282;78.05888009;0.00056607;-0.00004997;0.30394912;0.00050003;-0.00131673;-0.00095864 
0.25263357;78.31151366;0.00052759;-0.00000045;0.30401295;-0.00084594;-0.00200085;-0.00038693 
0.24974132;78.56125498;0.00053448;-0.00000730;0.30403283;-0.00118346;-0.00139838;0.00321113 
0.24947143;78.81072640;0.00053820;0.00003773;0.30409253;-0.00076515;0.00076961;0.00226565 
0.24633121;79.05705762;0.00053566;0.00012094;0.30420658;-0.00094026;0.00132027;0.00384814 
0.32490516;79.38196278;0.00055193;0.00008600;0.30416796;0.00098151;-0.00069816;0.00514078 
0.31656790;79.69853067;0.00051547;0.00006965;0.30426908;0.00008186;-0.00104818;0.00270349 
0.19841886;79.89694953;0.00047276;0.00004120;0.30435407;-0.00035497;-0.00084658;0.00283579 
0.41621757;80.31316710;0.00048707;0.00006158;0.30437377;-0.00030657;-0.00065341;0.00081762 
0.36257815;80.67574525;0.00051523;0.00013376;0.30440208;-0.00017430;-0.00018490;0.00183102 
0.62981224;81.30555749;0.00060152;0.00011230;0.30446187;0.00050241;-0.00042993;0.00130876 
0.46110129;81.76665878;0.00064027;0.00010970;0.30455074;0.00076909;-0.00077830;0.00324986 
0.38708138;82.15374017;0.00069106;0.00014771;0.30466738;0.00037606;-0.00013159;0.00221270 
0.13703680;82.29077697;0.00067530;0.00014269;0.30474335;-0.00017531;-0.00108077;0.00155973 
0.25837708;82.54915404;0.00066097;0.00015029;0.30483219;-0.00037990;-0.00000676;0.00313320 
0.02574730;82.57490134;0.00053763;0.00019614;0.30483770;-0.00031625;-0.00132252;0.00256917 
0.00886703;82.58376837;0.00052997;0.00022365;0.30494547;-0.00048469;-0.00061110;-0.00122855 
0.03065538;82.61442375;0.00046709;0.00019366;0.30506569;-0.00091824;-0.00032946;0.00223089 
0.00975418;82.62417793;0.00040963;0.00019813;0.30506945;-0.00006944;-0.00073875;0.00080721 
0.22264862;82.84682655;0.00045396;0.00017995;0.30525374;-0.00002876;-0.00221132;-0.00075929 
0.20941663;83.05624318;0.00042372;0.00016950;0.30537695;-0.00039393;-0.00118681;0.00500700 
0.24971962;83.30596280;0.00044547;0.00018701;0.30537373;0.00007481;-0.00138862;-0.00307214 
0.25550461;83.56146741;0.00045034;0.00015558;0.30545658;-0.00039253;-0.00132099;-0.00104102 
0.24470520;83.80617261;0.00043009;0.00016131;0.30556959;0.00047527;0.00009432;0.00359395 
0.29453731;84.10070992;0.00040808;0.00016502;0.30566236;-0.00011494;-0.00056820;0.00155926 
0.50755525;84.60826516;0.00041219;0.00013465;0.30569074;-0.00003060;-0.00039421;-0.00019320 
0.33693504;84.94520020;0.00043380;0.00011865;0.30580685;0.00012910;-0.00099210;-0.00098233 
0.47154188;85.41674209;0.00049180;0.00013997;0.30581403;-0.00014246;-0.00073573;0.00250873 
0.24365950;85.66040158;0.00047438;0.00012440;0.30583802;-0.00064113;-0.00046992;-0.00193234 
0.03854251;85.69894409;0.00051701;0.00014457;0.30603957;-0.00024751;-0.00102955;0.00121101 
0.01772428;85.71666837;0.00053954;0.00011666;0.30616364;0.00096784;-0.00012758;0.00387269 
0.28013253;85.99680090;0.00051813;0.00016794;0.30621901;-0.00018440;-0.00085174;0.00112392 
0.29395390;86.29075480;0.00054291;0.00023472;0.30629793;-0.00068331;0.00017349;0.00015597 
0.12762761;86.41838241;0.00058008;0.00027675;0.30639702;-0.00031259;0.00007516;0.00192935 
0.32611322;86.74449563;0.00053789;0.00028336;0.30649653;-0.00055505;-0.00093278;0.00103185 
0.07450652;86.81900215;0.00057280;0.00027137;0.30660415;0.00025973;-0.00011166;0.00197874 
0.24601507;87.06501722;0.00057429;0.00029704;0.30655855;-0.00005009;-0.00039211;-0.00003802 
0.26043010;87.32544732;0.00057372;0.00028568;0.30663800;0.00029616;-0.00174140;0.00094828 
0.37073421;87.69618154;0.00057873;0.00033316;0.30679011;0.00165398;0.00008643;0.00370156 
0.23892856;87.93511009;0.00059191;0.00042254;0.30680597;0.00028287;-0.00083884;0.00125649 
0.76665902;88.70176911;0.00058754;0.00044154;0.30685508;0.00068018;-0.00150879;-0.00033180 
0.65890551;89.36067462;0.00061767;0.00049446;0.30692029;0.00018949;-0.00096375;0.00336768 
0.49156833;89.85224295;0.00059149;0.00052612;0.30697894;-0.00052934;0.00005490;0.00051582 
0.50384521;90.35608816;0.00057727;0.00057471;0.30709487;-0.00036865;-0.00072021;0.00198844 
0.48050189;90.83659005;0.00058242;0.00062615;0.30706695;-0.00112089;-0.00207252;-0.00294412 
0.48422599;91.32081604;0.00061148;0.00063544;0.30703074;-0.00026833;-0.00091325;-0.00054354 
0.12086630;91.44168234;0.00065790;0.00066989;0.30718598;-0.00018435;0.00028282;-0.00180226 
0.58114314;92.02282548;0.00069939;0.00067222;0.30709931;-0.00056075;-0.00094504;0.00106336 
0.40839839;92.43122387;0.00072294;0.00070150;0.30715653;-0.00009477;-0.00097320;-0.00085957 
0.42307186;92.85429573;0.00071632;0.00079226;0.30724931;-0.00050460;-0.00036357;0.00103918 
0.45269775;93.30699348;0.00064960;0.00081100;0.30721122;-0.00023606;-0.00080452;0.00087359 
0.42573953;93.73273301;0.00069001;0.00078767;0.30724216;0.00014421;-0.00146468;0.00023830 
0.20258760;93.93532062;0.00051571;0.00088703;0.30679137;-0.00286683;0.00699770;-0.01896771 
0.37671018;94.31203079;0.00055392;0.00087036;0.30753723;0.00204324;0.00020292;0.01917990 
0.04332995;94.35536075;0.00051808;0.00089048;0.30712211;-0.00036298;0.00023060;-0.00884196 
0.04261899;94.39797974;0.00050336;0.00094523;0.30737180;-0.00012093;0.00000561;0.00361095 
0.04380560;94.44178534;0.00045905;0.00095813;0.30731225;-0.00150229;-0.00123576;-0.00230374 
0.09895253;94.54073787;0.00041724;0.00097040;0.30735621;-0.00068456;-0.00075346;0.00169632 
0.05038285;94.59112072;0.00038096;0.00098642;0.30747688;0.00044742;-0.00001829;0.00106232 
0.39559317;94.98671389;0.00043304;0.00100249;0.30750138;-0.00022472;-0.00092945;-0.00107941 
0.13911939;95.12583327;0.00046463;0.00104094;0.30752289;0.00036302;-0.00057135;0.00044432 
0.00940490;95.13523817;0.00046205;0.00109752;0.30753854;0.00017428;0.00040298;0.00097987 
0.15267682;95.28791499;0.00047838;0.00109813;0.30758485;0.00069879;-0.00029378;0.00105938 
0.25065494;95.53856993;0.00046980;0.00111939;0.30762017;-0.00015682;0.00088631;0.00233786 
0.27619648;95.81476641;0.00051259;0.00109030;0.30762240;-0.00039948;0.00029260;0.00113859 
0.04176092;95.85652733;0.00050328;0.00108350;0.30764380;-0.00027860;-0.00090755;0.00120656 
0.39822245;96.25474977;0.00054177;0.00102517;0.30774984;0.00002817;-0.00044904;0.00246463 
0.33339858;96.58814836;0.00055065;0.00105395;0.30784002;-0.00043694;-0.00038895;0.00193676 
0.27485538;96.86300373;0.00058277;0.00107580;0.30783135;-0.00015005;0.00013053;-0.00018775 
0.31938744;97.18239117;0.00058612;0.00109360;0.30790201;-0.00009058;-0.00094095;0.00107370 
0.06351352;97.24590468;0.00057178;0.00102919;0.30789530;-0.00008274;-0.00089243;0.00110642 
0.02688241;97.27278709;0.00061066;0.00100737;0.30795383;0.00107851;-0.00175521;0.00134160 
0.04277134;97.31555843;0.00054431;0.00106914;0.30803597;-0.00086225;0.00017100;0.00110315 
0.02987051;97.34542894;0.00047759;0.00109905;0.30805433;-0.00065964;-0.00009597;-0.00090546 
0.06308436;97.40851331;0.00052187;0.00108015;0.30821249;-0.00070362;-0.00111905;0.00228831 
0.03520203;97.44371533;0.00052204;0.00102848;0.30816567;-0.00049189;-0.00030112;-0.00043404 
0.02516723;97.46888256;0.00053498;0.00097217;0.30822802;0.00007997;0.00009491;-0.00009671 
0.03086090;97.49974346;0.00054682;0.00093712;0.30829492;-0.00045263;-0.00085378;-0.00066623 
0.09320545;97.59294891;0.00050700;0.00092993;0.30835199;0.00090589;-0.00015672;0.00096467 
0.22594476;97.81889367;0.00052134;0.00093194;0.30839840;-0.00046463;-0.00015015;-0.00023026 
0.24581528;98.06470895;0.00058983;0.00090181;0.30847210;0.00014326;0.00000898;0.00055130 
0.26745725;98.33216619;0.00059802;0.00090269;0.30849683;-0.00086320;-0.00113231;-0.00042187 
0.22947359;98.56163979;0.00059128;0.00094993;0.30842042;-0.00135576;-0.00022164;-0.00071774 
0.24836659;98.81000638;0.00065701;0.00091928;0.30854523;0.00055729;-0.00299982;0.00178789 
0.24403310;99.05403948;0.00057429;0.00086158;0.30860946;-0.00095196;-0.00212987;-0.00159604 
0.25032759;99.30436707;0.00060227;0.00084040;0.30872643;-0.00068539;-0.00092383;0.00134023 
0.25223422;99.55660129;0.00058764;0.00085634;0.30882534;-0.00017899;0.00169695;0.00221847 
0.25783777;99.81443906;0.00072148;0.00073589;0.30887589;0.00065830;0.00189961;0.00658486 
0.32472301;100.13916206;0.00078483;0.00057298;0.30892202;0.00002735;0.00209388;0.00130437 
0.19582534;100.33498740;0.00081113;0.00056380;0.30894145;0.00101693;0.00008039;0.00451690 
0.34287834;100.67786574;0.00074704;0.00073255;0.30880287;0.00251659;0.00333718;-0.01090221 
0.13653970;100.81440544;0.00074953;0.00068238;0.30976325;-0.00287786;-0.00120769;0.03464013 
0.26044250;101.07484794;0.00070854;0.00062514;0.30903721;-0.00215915;-0.00157431;-0.01139305 
0.55098963;101.62583756;0.00060667;0.00061939;0.30924919;-0.00536345;0.00213685;0.00114624 
0.21134782;101.83718538;0.00070529;0.00063319;0.30916575;0.00129474;0.00133552;-0.00058165 
0.05567050;101.89285588;0.00065608;0.00066774;0.30933061;0.00188515;0.00033220;0.00119479 
0.29899335;102.19184923;0.00072194;0.00065099;0.30950496;0.00111103;-0.00106237;0.00749592 
0.35694838;102.54879761;0.00074618;0.00062461;0.30932248;0.00124950;0.00074372;-0.00513975 
0.25264740;102.80144501;0.00076553;0.00062157;0.30976716;0.00067474;0.00023343;0.00771013 
0.03794813;102.83939314;0.00071198;0.00061386;0.30969897;0.00053433;0.00066947;0.00466795 
0.27940798;103.11880112;0.00072714;0.00067623;0.30981448;0.00087218;0.00183016;0.00660060 
0.26485586;103.38365698;0.00075666;0.00057273;0.30976087;-0.00004424;-0.00268220;0.00030370 
0.36357927;103.74723625;0.00077548;0.00057763;0.30991945;-0.00002621;0.00008606;0.00934265 
0.43611717;104.18335342;0.00077957;0.00056493;0.30986184;-0.00025334;-0.00163643;-0.00406474 
0.33699560;104.52034903;0.00078473;0.00054043;0.31003088;-0.00293479;-0.00108311;-0.00340903 
0.64082336;105.16117239;0.00091357;0.00046583;0.30986568;0.00351619;-0.00660936;0.00055684 
0.51175857;105.67293096;0.00078628;0.00053749;0.30999708;-0.00209704;-0.00241833;-0.00604259 
0.56926966;106.24220061;0.00076355;0.00055133;0.31003499;-0.00067170;-0.00037562;0.00393666 
0.42815971;106.67036033;0.00070574;0.00050988;0.30998406;-0.00238039;-0.00357444;-0.00550733 
0.57057166;107.24093199;0.00065619;0.00050814;0.31004298;-0.00098092;-0.00006722;0.00055196 
0.67144847;107.91238046;0.00066952;0.00049423;0.31009525;-0.00108184;-0.00021053;-0.00020244 
0.50460672;108.41698718;0.00068622;0.00043435;0.31012303;-0.00001981;-0.00197375;0.00043859 
0.58834100;109.00532818;0.00062500;0.00040754;0.31016418;-0.00114615;-0.00098374;-0.00040806 
0.61516643;109.62049460;0.00056194;0.00042807;0.31022713;-0.00163504;-0.00088316;-0.00290293 
0.33181238;109.95230699;0.00046229;0.00044836;0.31016776;-0.00060082;0.00120440;0.00015684 
0.31075788;110.26306486;0.00049210;0.00048094;0.31023911;0.00003917;-0.00020114;0.00050230 
0.38311410;110.64617896;0.00054529;0.00044625;0.31026185;0.00082593;-0.00111033;0.00075915 
0.29040480;110.93658376;0.00053538;0.00052005;0.31044909;0.00045735;0.00063548;0.00439482 
0.29585600;111.23243976;0.00054753;0.00052609;0.31043422;-0.00065351;-0.00394195;-0.00189666 
0.39281321;111.62525296;0.00053453;0.00058628;0.31048501;0.00035491;-0.00018752;0.00449007 
0.26518083;111.89043379;0.00056954;0.00059110;0.31047305;-0.00037325;-0.00087389;0.00209595 
0.24972677;112.14016056;0.00067284;0.00066550;0.31066063;0.00101935;-0.00068976;0.00762422 
0.52077651;112.66093707;0.00063760;0.00065391;0.31055820;0.00097079;-0.00267250;-0.00082232 
0.41490507;113.07584214;0.00061334;0.00067376;0.31058103;0.00016504;-0.00103381;0.00575374 
0.40026069;113.47610283;0.00062084;0.00074941;0.31059784;0.00039516;-0.00066599;0.00275739 
0.45895123;113.93505406;0.00061851;0.00074908;0.31052583;-0.00033793;-0.00091970;-0.00077218 
0.49627447;114.43132854;0.00061525;0.00073918;0.31059593;0.00084452;-0.00079091;0.00699288 
0.46143126;114.89275980;0.00061639;0.00077089;0.31053627;-0.00046826;-0.00171345;0.00144927 
0.48231316;115.37507296;0.00059049;0.00081721;0.31056511;0.00043891;-0.00003843;0.00529456 
0.52120662;115.89627957;0.00067642;0.00088819;0.31055212;-0.00009552;0.00022017;0.00125586 
0.36347938;116.25975895;0.00073539;0.00087109;0.31044286;0.00052401;-0.00204268;-0.00128288 
0.39836669;116.65812564;0.00072041;0.00089786;0.31050280;-0.00003229;-0.00209445;0.00499543 
0.49710822;117.15523386;0.00067909;0.00091509;0.31041324;-0.00096239;-0.00021561;0.00123786 
0.28944993;117.44468379;0.00060532;0.00098124;0.31045598;0.00019665;-0.00052028;0.00130268 
0.28538465;117.73006845;0.00060645;0.00104089;0.31038028;-0.00044899;-0.00061364;0.00234624 
0.23634648;117.96641493;0.00061355;0.00112649;0.31032041;0.00145173;0.00001936;0.00156150 
0.28052068;118.24693561;0.00062986;0.00115883;0.31035030;-0.00056312;-0.00122059;-0.00264593 
0.25035262;118.49728823;0.00065264;0.00116783;0.31029767;0.00042369;-0.00039752;0.00329392 
0.40929317;118.90658140;0.00064844;0.00117784;0.31017026;-0.00045162;-0.00017899;-0.00144095 
0.40581799;119.31239939;0.00063112;0.00118111;0.31016389;0.00016721;-0.00082672;0.00234857 
0.35723996;119.66963935;0.00061365;0.00126060;0.31012639;-0.00100412;-0.00078682;-0.00052648 
0.35713196;120.02677131;0.00061573;0.00127607;0.31011400;-0.00032701;-0.00063528;0.00112637 
0.45364141;120.48041272;0.00063701;0.00125689;0.31009826;0.00048331;-0.00111127;0.00420491 
0.39170814;120.87212086;0.00056851;0.00124984;0.31003258;-0.00159560;-0.00099268;-0.00119391 
0.41128635;121.28340721;0.00051689;0.00126484;0.30997857;0.00050467;-0.00140222;0.00084083 
0.39264154;121.67604876;0.00055489;0.00130138;0.30988711;-0.00041712;-0.00017902;0.00098408 
0.29127026;121.96731901;0.00055049;0.00131372;0.30983114;-0.00002684;0.00117693;0.00115458 
0.35324526;122.32056427;0.00052432;0.00125235;0.30984089;0.00035334;-0.00182978;0.00046770 
0.40035439;122.72091866;0.00054195;0.00128372;0.30987144;0.00181450;-0.00173229;0.00333646 
0.37926984;123.10018849;0.00051160;0.00123891;0.30990154;0.00011671;-0.00110048;0.00312521 
0.39521217;123.49540067;0.00048504;0.00125837;0.30982041;0.00045110;-0.00073512;0.00267085 
0.41511989;123.91052055;0.00042596;0.00130126;0.30982244;0.00042011;0.00025006;0.00232583 
0.39461160;124.30513215;0.00050639;0.00127642;0.30978554;0.00016569;-0.00113061;-0.00046288 
0.40573072;124.71086287;0.00048433;0.00127248;0.30977088;-0.00004901;-0.00106915;0.00214809 
0.42557430;125.13643718;0.00047002;0.00124437;0.30974710;0.00114334;-0.00146936;0.00230273 
0.23025036;125.36668754;0.00044411;0.00124329;0.30961800;-0.00094697;-0.00153263;-0.00047129 
0.28735089;125.65403843;0.00045948;0.00122830;0.30961755;0.00037314;-0.00035968;0.00056084 
0.22532201;125.87936044;0.00051995;0.00128595;0.30952337;0.00000741;-0.00009972;-0.00141691 
0.28327703;126.16263747;0.00055655;0.00127272;0.30952689;0.00123527;-0.00009011;0.00128552 
0.25787187;126.42050934;0.00058080;0.00121255;0.30942431;-0.00015447;-0.00047241;0.00000312 
0.26662517;126.68713450;0.00060583;0.00120934;0.30944037;0.00006858;-0.00048445;0.00210657 
0.25068092;126.93781543;0.00060973;0.00121873;0.30928576;0.00071736;0.00065972;0.00350379 
0.22501493;127.16283035;0.00054984;0.00120584;0.30924752;-0.00029276;-0.00024193;0.00095383 
0.36114144;127.52397180;0.00059231;0.00126447;0.30912927;0.00022368;-0.00068215;0.00045036 
0.48862624;128.01259804;0.00058218;0.00123441;0.30906418;0.00100367;-0.00028854;0.00049998 
0.47804117;128.49063921;0.00056327;0.00127251;0.30915344;-0.00014960;-0.00013795;0.00407655 
0.39180160;128.88244081;0.00058897;0.00122147;0.30898049;-0.00163534;-0.00091244;-0.00173804 
0.36580992;129.24825072;0.00060266;0.00126611;0.30888790;-0.00101019;-0.00060412;0.00103998 
0.21481538;129.46306610;0.00065795;0.00129265;0.30884418;0.00051739;-0.00038215;0.00023891 
0.00498629;129.46805239;0.00066883;0.00128028;0.30875841;-0.00103721;-0.00001340;0.00033063 
0.14321256;129.61126494;0.00072833;0.00129866;0.30870214;-0.00076201;-0.00014601;0.00148582 
0.37618017;129.98744512;0.00075552;0.00131176;0.30858037;0.00015842;-0.00077651;0.00048756 
0.65515161;130.64259672;0.00073014;0.00128808;0.30847523;-0.00064261;-0.00100133;0.00105033 
0.06921291;130.71180964;0.00072164;0.00118976;0.30839589;-0.00055969;-0.00021968;0.00186561 
0.41186380;131.12367344;0.00072933;0.00127106;0.30828506;-0.00000842;0.00025321;0.00129147 
0.52240300;131.64607644;0.00076323;0.00137218;0.30825108;-0.00042511;-0.00017375;0.00100689 
0.40806508;132.05414152;0.00084656;0.00132142;0.30820420;-0.00051629;-0.00024471;0.00072562 
0.09090781;132.14504933;0.00086459;0.00137568;0.30816442;0.00000181;-0.00014575;0.00093341 
0.43481946;132.57986879;0.00082461;0.00140249;0.30801716;-0.00075468;-0.00054370;-0.00030339 
0.42333961;133.00320840;0.00083887;0.00139930;0.30800053;0.00092514;-0.00048322;0.00040941 
0.35043859;133.35364699;0.00082834;0.00143912;0.30791286;-0.00038847;-0.00047467;0.00075466 
0.35161948;133.70526648;0.00077023;0.00144769;0.30786833;-0.00080053;-0.00034320;0.00041771 
0.40473270;134.10999918;0.00069388;0.00147695;0.30779326;-0.00102577;-0.00135640;0.00052115 
0.41574597;134.52574515;0.00064072;0.00153933;0.30768704;0.00000387;0.00036479;0.00149839 
0.34931493;134.87506008;0.00066457;0.00156790;0.30765927;0.00062211;-0.00029331;-0.00060785 
0.01680255;134.89186263;0.00066579;0.00166038;0.30768484;-0.00057916;0.00038740;0.00148120 
0.42308497;135.31494761;0.00062992;0.00164194;0.30757067;-0.00030848;-0.00036664;0.00062750 
0.42556024;135.74050784;0.00058780;0.00160991;0.30746567;-0.00062392;0.00029868;0.00178193 
0.40710545;136.14761329;0.00049357;0.00165942;0.30736330;-0.00064144;0.00020279;0.00170501 
0.08483601;136.23244929;0.00042446;0.00166674;0.30728853;-0.00027401;-0.00035909;-0.00080323 
0.00471830;136.23716760;0.00040767;0.00173634;0.30726653;0.00018957;0.00000851;0.00165298 
0.00969505;136.24686265;0.00044660;0.00174092;0.30723560;0.00077344;-0.00047036;0.00324778 
0.32738161;136.57424426;0.00040688;0.00174556;0.30711100;0.00008296;-0.00155736;0.00068779 
0.28045249;136.85469675;0.00045672;0.00177960;0.30708697;0.00027173;-0.00037994;0.00146368 
0.25053978;137.10523653;0.00035940;0.00188242;0.30703840;-0.00059667;0.00035849;0.00139688 
0.33195448;137.43719101;0.00035609;0.00184908;0.30701205;-0.00033458;0.00027585;0.00141337 
0.27607679;137.71326780;0.00037220;0.00189823;0.30692175;0.00023916;-0.00037664;0.00225261 
0.27676582;137.99003363;0.00034947;0.00192620;0.30688381;-0.00041394;-0.00022243;0.00131921 
0.10219693;138.09223056;0.00032749;0.00189003;0.30671415;0.00003638;-0.00069883;-0.00185707 
0.18837333;138.28060389;0.00027405;0.00194216;0.30668879;0.00065511;-0.00066540;0.00054798 
0.31127143;138.59187531;0.00021442;0.00200522;0.30663747;-0.00033907;0.00046525;0.00382973 
0.25082350;138.84269881;0.00017280;0.00198409;0.30657300;-0.00120635;-0.00010485;-0.00019135 
0.36108136;139.20378017;0.00021783;0.00196755;0.30648315;0.00101835;0.00039292;0.00277977 
0.29732180;139.50110197;0.00025568;0.00194427;0.30640319;0.00027712;-0.00109887;0.00052701 
0.32833600;139.82943797;0.00027951;0.00192609;0.30626023;-0.00022874;-0.00055679;-0.00178982 
0.47883606;140.30827403;0.00034598;0.00191207;0.30632135;0.00152622;-0.00008018;0.00404466 
0.43881488;140.74708891;0.00036238;0.00186698;0.30623147;-0.00034978;-0.00096380;0.00047038 
0.45259595;141.19968486;0.00041980;0.00193443;0.30616662;0.00013799;0.00010057;0.00051613 
0.47468257;141.67436743;0.00046295;0.00194622;0.30612630;0.00090241;-0.00134443;0.00150188 
0.37646174;142.05082917;0.00049467;0.00189064;0.30608761;0.00011059;-0.00015928;0.00142316 
0.43968415;142.49051332;0.00052475;0.00184249;0.30596679;0.00014288;0.00017016;0.00034267 
0.31612349;142.80663681;0.00050984;0.00183195;0.30597904;0.00048868;-0.00014512;0.00063644 
0.29082847;143.09746528;0.00045499;0.00185770;0.30597538;-0.00000330;-0.00117322;-0.00012149 
0.27567911;143.37314439;0.00042595;0.00184427;0.30594450;-0.00008889;0.00027536;0.00023458 
0.31720686;143.69035125;0.00040962;0.00181782;0.30588377;-0.00001554;-0.00051222;0.00018900 
0.32159805;144.01194930;0.00039729;0.00182148;0.30581886;-0.00023140;-0.00045391;0.00035312 
0.29624701;144.30819631;0.00040095;0.00180970;0.30578679;-0.00039951;0.00035641;0.00153881 
0.32233691;144.63053322;0.00043309;0.00180278;0.30574313;0.00028982;-0.00069581;0.00126310 
0.29108524;144.92161846;0.00042264;0.00178320;0.30570149;-0.00094943;-0.00038091;0.00067656 
0.24538183;145.16700029;0.00041609;0.00174577;0.30566564;-0.00016957;0.00022944;0.00055607 
0.30236745;145.46936774;0.00039378;0.00173074;0.30558869;-0.00041714;-0.00001199;0.00079103 
0.33022499;145.79959273;0.00043128;0.00163856;0.30560419;-0.00119011;-0.00057662;0.00141131 
0.50156641;146.30115914;0.00050697;0.00157380;0.30553982;-0.00027171;-0.00048093;0.00144191 
0.37916422;146.68032336;0.00048175;0.00152277;0.30539477;-0.00091138;-0.00013652;0.00069565 
0.35030818;147.03063154;0.00043589;0.00151716;0.30540347;-0.00043184;-0.00038020;-0.00030599 
0.42565989;147.45629144;0.00039260;0.00152128;0.30536938;-0.00049245;-0.00016552;0.00329752 
0.25242901;147.70872045;0.00040910;0.00144050;0.30530468;-0.00119018;-0.00029838;0.00351309 
0.31101847;148.01973891;0.00038172;0.00143056;0.30518699;-0.00178986;-0.00054360;-0.00491348 
0.27018619;148.28992510;0.00037406;0.00148815;0.30519459;0.00072312;-0.00020948;0.00217361 
0.29049087;148.58041596;0.00032883;0.00148897;0.30518791;0.00022983;0.00123914;0.00137675 
0.24007273;148.82048869;0.00028004;0.00141854;0.30523628;-0.00031597;-0.00171112;0.00072377 
0.33093143;149.15142012;0.00022485;0.00141079;0.30519062;0.00016188;-0.00151529;0.00479975 
0.31120014;149.46262026;0.00023822;0.00141532;0.30511066;-0.00005740;-0.00017326;0.00119361 
